seed,step,checkpoint,head_norm,head_class_mean_norm,head_centered_norm,head_class_common_power_fraction,training_mean_norm,training_rms_feature_norm,training_centered_rms_feature_norm,training_global_mean_power_fraction,training_classifier_feature_mean_cosine,training_class_balanced_mean_norm,training_classifier_balanced_feature_mean_cosine,training_within_class_centered_energy,training_between_class_centered_energy,training_within_to_between_class_energy,full_grid_mean_norm,full_grid_rms_feature_norm,full_grid_centered_rms_feature_norm,full_grid_global_mean_power_fraction,full_grid_classifier_feature_mean_cosine,full_grid_class_balanced_mean_norm,full_grid_classifier_balanced_feature_mean_cosine,full_grid_within_class_centered_energy,full_grid_between_class_centered_energy,full_grid_within_to_between_class_energy
2,15000,work/basis_study/seed2_baseline/step_015000.pt,0.45819514317998905,0.00519988106771999,0.4548487759699322,0.014553394491588675,1092.4553046133783,1417.1553041570448,902.7018131822588,0.5942544771372218,-0.6759859323608143,1092.8918303012883,-0.6752839291127521,1833536240.9395916,1287418017.351727,1.4241965051190233,1092.7807047158997,1404.7185083436416,882.6462593155918,0.6051839850392395,-0.6756291327657676,1092.7807047158997,-0.6756291327657676,6434573554.426445,3513300012.854686,1.831489918561813
2,17860,work/basis_study/seed2_baseline/event_window/step_017860.pt,0.5941879447908187,0.03342773499306305,0.4762264083291954,0.35763883526799783,8830.332743418454,8872.762425692303,866.6814312589621,0.9904588378328477,-0.9275059844607889,8830.45348473632,-0.9274899917893161,1400133120.332673,1476720453.2645156,0.9481368780648127,8822.363802945307,8862.285674036439,840.2406183420906,0.9910109074157255,-0.927338368371477,8822.363802945309,-0.9273383683714769,4879659840.61742,4135309024.096816,1.1799988373742338
2,17870,work/basis_study/seed2_baseline/event_window/step_017870.pt,0.6013548033661007,0.03439969883311957,0.4773994772860838,0.36976530218295434,8870.998302829357,8912.991534303434,864.1800748474631,0.9905992715171325,-0.9299594321995401,8871.111898889627,-0.9299447927189848,1383625725.8705657,1476645856.8831296,0.9370057955474113,8862.877758774534,8902.381829321148,837.7350822587347,0.9911447470580662,-0.9297903402542145,8862.877758774534,-0.9297903402542145,4822745091.618593,4138539977.2741747,1.165325239843416
2,17880,work/basis_study/seed2_baseline/event_window/step_017880.pt,0.6087858019408591,0.035388684714652674,0.4786476626764547,0.3818372170246728,8906.00035119286,8947.61123443162,861.9191070393919,0.9907206233250774,-0.9323042650044826,8906.107384485169,-0.9322909672999055,1368052323.9566405,1477272091.3581605,0.9260665871639756,8897.738297981618,8936.874955099704,835.4562488362416,0.9912607118158367,-0.932134397013609,8897.738297981618,-0.932134397013609,4768909880.129995,4143687958.024606,1.1508853775764156
2,17890,work/basis_study/seed2_baseline/event_window/step_017890.pt,0.6164883082056493,0.03639567895006245,0.47997176867977426,0.39384778308217894,8937.194565403764,8978.46596184774,859.8862297861683,0.9908277114784277,-0.9345492731704614,8937.296146511399,-0.9345372506613085,1353592831.118928,1478325745.7946582,0.9156255547665637,8928.800829060221,8967.611122557437,833.4056637612694,0.99136307076699,-0.9343788427007097,8928.80082906022,-0.9343788427007099,4718818298.355719,4150082191.616045,1.1370421308495116
2,17900,work/basis_study/seed2_baseline/event_window/step_017900.pt,0.6244701348302886,0.037421715378502765,0.4813724846142381,0.4057910646059394,8966.318584520805,9007.27840047691,858.0181959461381,0.9909258527300003,-0.936699893871134,8966.415549402995,-0.9366891080840393,1340062274.1349952,1479565435.9859734,0.9057134220238025,8957.799662232212,8996.310059821735,831.5166286745252,0.9914569480524167,-0.9365287128116466,8957.79966223221,-0.9365287128116468,4671761253.008662,4156979498.131485,1.1238355289239617
2,17910,work/basis_study/seed2_baseline/event_window/step_017910.pt,0.6327355285894478,0.038466872697341455,0.48285413510867115,0.4176454570102916,8995.02831863891,9035.699182716193,856.3441290872228,0.9910179985374005,-0.9387630820371812,8995.121721655614,-0.9387534587846504,1327539863.8116388,1481095910.415211,0.8963226854359998,8986.39298048384,9024.62514545075,829.8193877059713,0.991545093460291,-0.9385910988457545,8986.39298048384,-0.9385910988457545,4628067589.229748,4164668571.590386,1.1112691225420612
2,17920,work/basis_study/seed2_baseline/event_window/step_017920.pt,0.6412635870127362,0.03952856351537954,0.4844126952639,0.42936570011546105,9024.055665094547,9064.471181304758,855.0188009508881,0.9911025330411812,-0.940743417617454,9024.146270164712,-0.9407349566985952,1316403688.8142428,1483545195.6072206,0.8873364240685865,9015.311808330316,9053.297114337425,828.4573851745776,0.9916261186965009,-0.9405707768779437,9015.311808330316,-0.9405707768779437,4589074376.7436495,4174822012.289611,1.09922635341928
2,17930,work/basis_study/seed2_baseline/event_window/step_017930.pt,0.6500682820994772,0.0406086849004639,0.4860497852028735,0.44095913169271667,9054.708090265445,9094.888101797567,853.9619337537671,0.9911837823406524,-0.9426443042072611,9054.795472768757,-0.9426370104816955,1306538994.4083884,1486492275.4624238,0.8789409914706385,9045.864955921543,9083.622327744404,827.3583216039073,0.99170399241345,-0.9424715621277334,9045.864955921543,-0.9424715621277334,4554340182.350504,4186318583.8759527,1.0879105569967906
2,17940,work/basis_study/seed2_baseline/event_window/step_017940.pt,0.6591493996987009,0.041707155550445664,0.4877662554941969,0.45240965545982675,9087.985350986093,9127.942542606665,853.1455452563995,0.9912642447175458,-0.9444727701381561,9088.070438995333,-0.944466563749989,1298053993.1745636,1489639547.75235,0.8713879778051937,9079.050960720797,9116.593199356486,826.5017938200219,0.9917809343633017,-0.9443006679424183,9079.050960720797,-0.9443006679424183,4524384478.569096,4198186014.1628256,1.0776998597265153
2,17950,work/basis_study/seed2_baseline/event_window/step_017950.pt,0.6684885525312239,0.042822022563212256,0.48955689170065625,0.46368692105193543,9123.882013625802,9163.639976021204,852.686701883792,0.9913414943706182,-0.946230692847052,9123.966095153282,-0.946225471196123,1291219255.8792014,1493476506.431826,0.864572860917744,9114.851928541379,9152.202785816404,826.0085674319967,0.9918544983631669,-0.9460588674895811,9114.851928541379,-0.9460588674895813,4500211671.218065,4211951298.4538913,1.0684386765986558
2,17960,work/basis_study/seed2_baseline/event_window/step_017960.pt,0.6781249041769324,0.043957768488649934,0.49143171883617265,0.47482145003880843,9163.844179064023,9203.403669986483,852.4077513461893,0.9914217669937283,-0.9479193610233912,9163.927977111915,-0.9479150806201148,1285509091.0997224,1497364981.4461837,0.858514194620842,9154.721222422262,9191.882060647804,825.6967703644921,0.9919307664589703,-0.9477481183725748,9154.721222422262,-0.9477481183725748,4479960053.605339,4225626920.8968754,1.0601882602202095
2,17970,work/basis_study/seed2_baseline/event_window/step_017970.pt,0.6880604577743427,0.045114541233859475,0.49339216317127954,0.48580092146361037,9208.024027695767,9247.397566853344,852.4407690993007,0.9915025353651507,-0.9495399360914598,9208.107312105567,-0.9495365610156818,1281416756.7866726,1501672907.4839127,0.853326147392321,9198.80846856116,9235.792207364002,825.6999796131349,0.992007249780532,-0.949368899004808,9198.80846856116,-0.949368899004808,4465322322.743873,4240332324.173883,1.0530595201907489
2,17980,work/basis_study/seed2_baseline/event_window/step_017980.pt,0.6982739584938794,0.04628988631446801,0.49543452355986434,0.49659115560485884,9256.201320546987,9295.403731415834,852.7998848051442,0.991582991782231,-0.9510988002484616,9256.283939683419,-0.9510962634414045,1278773087.9522533,1506661986.743392,0.8487458362948984,9246.894979781031,9283.71604301511,826.0246971105252,0.992083333174821,-0.9509285963226616,9246.89497978103,-0.9509285963226616,4455657288.32196,4256845933.8983545,1.0467039111846685
2,17990,work/basis_study/seed2_baseline/event_window/step_017990.pt,0.7088234451175752,0.047490342344399576,0.4975721965118955,0.5072393020643898,9309.715836561783,9348.742870921105,853.3371602531449,0.9916682757792453,-0.9525913071022678,9309.798606938104,-0.9525895199290444,1277361324.6043098,1511584579.1295824,0.8450478671460477,9300.318775635775,9336.974428871905,826.5362405633194,0.9921636926317491,-0.9524210712976363,9300.318775635773,-0.9524210712976365,4450028536.678501,4273269045.601779,1.041363997724096
2,18000,work/basis_study/seed2_baseline/event_window/step_018000.pt,0.7197035590742906,0.04871508332852464,0.49980616953527374,0.5177236952358879,9368.067750804214,9406.9275692752,854.1621098666847,0.9917551073627304,-0.9540230508714469,9368.151228148985,-0.9540220310374457,1277397486.9528294,1516943358.0863714,0.8420864761649836,9358.574184553812,9395.0733828096,827.3409820505647,0.9922452335677495,-0.9538537099914997,9358.574184553812,-0.9538537099914997,4449422027.916166,4290870373.394867,1.0369509308657712
2,18010,work/basis_study/seed2_baseline/event_window/step_018010.pt,0.730932537174715,0.04996641388693427,0.5021372018793829,0.528056285022727,9432.148091143781,9470.833869104714,855.1471001609845,0.9918472294923448,-0.9553925026428135,9432.231679482768,-0.9553920280518715,1278485450.7821274,1522303785.1775,0.8398359533955021,9422.549733253165,9458.886910035248,828.3103894114208,0.9923315754088994,-0.955224164099213,9422.549733253165,-0.955224164099213,4452490873.002195,4308295781.308706,1.03346917180549
2,18020,work/basis_study/seed2_baseline/event_window/step_018020.pt,0.7425581760385973,0.051248813140496306,0.5045838175593742,0.5382513144796732,9503.97202078029,9542.4542727291,856.1246260628791,0.9919507798805702,-0.9566962011497899,9504.057789745582,-0.9566962800954043,1280153697.10984,1527042410.4856563,0.8383222943380488,9494.273193283032,9530.420831301253,829.2754385655559,0.9924286477945771,-0.9565294359048221,9494.273193283032,-0.9565294359048223,4457412135.672032,4323800472.488333,1.0309014405345136
2,18030,work/basis_study/seed2_baseline/event_window/step_018030.pt,0.7545278345199334,0.05255619461113374,0.5071379468832482,0.5482463344426903,9587.605650791984,9625.845712994878,857.1601806450669,0.9920704930754044,-0.9579264489312328,9587.694938262577,-0.9579270593457715,1282274140.6101875,1531717152.725555,0.8371481238089515,9577.812159943203,9613.73317227775,830.2889476547972,0.9925411068579484,-0.9577616296524186,9577.812159943203,-0.9577616296524188,4463820376.307965,4338869480.3082,1.028798030585352
2,18040,work/basis_study/seed2_baseline/event_window/step_018040.pt,0.7668695574835007,0.05389143983056287,0.5098082529369978,0.5580524530875075,9713.318067108423,9751.169530952518,858.3468696056807,0.9922515962761043,-0.9590608702560067,9713.413049298246,-0.9590620007495412,1286177583.4994192,1535610721.4925482,0.8375674677820101,9703.428757507943,9738.986002677791,831.4557765279686,0.9927112873905667,-0.9588987698836127,9703.428757507943,-0.9588987698836128,4476266131.756416,4351182454.803719,1.0287470539909456
2,18050,work/basis_study/seed2_baseline/event_window/step_018050.pt,0.7794550999740498,0.05523892346366173,0.5125904639013578,0.5675271593765111,9905.596732574166,9942.736975830101,858.5871779587291,0.9925431244443855,-0.9600619402850655,9905.699971659054,-0.9600634449500113,1288184313.6375785,1535184224.816586,0.8391073154698958,9895.67074892241,9930.561725502695,831.7190709250838,0.9929853551266576,-0.959904479880547,9895.670748922408,-0.9599044798805472,4482214709.410498,4350825481.226549,1.0301986895937063
2,18060,work/basis_study/seed2_baseline/event_window/step_018060.pt,0.7921962032560775,0.05658744811294461,0.5154930507472077,0.5765714700232998,10218.553296144635,10254.589068138861,858.9327623537607,0.9929841254700301,-0.9608933640721371,10218.667214680656,-0.9608951289821296,1292295638.7328243,1533346188.904231,0.8427944374755529,10208.665332297236,10242.518342274303,832.0661782442984,0.9934006336544307,-0.9607422417513549,10208.665332297236,-0.9607422417513549,4495148893.454192,4345265548.390819,1.0344934834003137
2,18068,work/basis_study/seed2_baseline/previous.pt,0.8027720862460662,0.057694642921733645,0.5179798322183607,0.5836666745765897,10607.454595554775,10642.226260211559,859.5852353201589,0.9934760155333662,-0.9614029852745798,10607.578275209382,-0.9614049044646261,1299728532.845986,1530207822.2229953,0.8493804004725432,10597.673579528062,10630.336446671485,832.6870187561598,0.9938642229815193,-0.9612593268121109,10597.673579528062,-0.9612593268121109,4519260671.279907,4334351122.337008,1.042661414297972
2,18069,work/basis_study/seed2_baseline/collapse.pt,0.8052016341112591,0.05795186132561089,0.5185059415868042,0.5853342366819784,10633.64977752302,10668.213544117694,858.063302956635,0.9935307303013047,-0.9611195592848563,10633.77580065122,-0.9611214094161435,1294964879.6375551,1524959300.4661005,0.8491799612237205,10623.870694031997,10656.341133610373,831.25076382791,0.9939151779036356,-0.9609764652026134,10623.870694031997,-0.9609764652026134,4502577655.542469,4320518285.919622,1.042138317112595
3,6000,work/basis_study/seed3_baseline/step_006000.pt,1.565710352779168,0.009827232121090053,1.5622214923942634,0.004451619392151339,410.37515349110134,470.3181535828173,229.76378954636323,0.7613399723005133,-0.11179004975203048,410.4394935901919,-0.11122148026745964,117037343.1617189,85153714.95736311,1.374424394993455,411.8610883147029,467.91829025598673,222.07649647883562,0.7747498174146717,-0.11161320126571052,411.8610883147029,-0.11161320126571052,417434280.81423485,212306881.79725036,1.9661834665014668
3,10000,work/basis_study/seed3_baseline/step_010000.pt,0.6173903964140108,0.0038546066932025383,0.6160291782070435,0.004404725478310854,698.0165088282184,849.9764612312144,485.00818348807684,0.6744000456090372,-0.31117677105039226,697.8820454799477,-0.31036546563226464,357397938.80824256,543544213.9248048,0.6575324134674458,699.1340988825153,839.7253501953419,465.1345778808786,0.6931806655068797,-0.3103249517092296,699.1340988825153,-0.3103249517092295,1272398768.9033237,1490176622.5723393,0.8538576901756195
3,14000,work/basis_study/seed3_baseline/step_014000.pt,0.4185918011569963,0.006815426284128229,0.4122744740967725,0.029955947291325686,1277.18189577138,1526.157094471604,835.4411302538512,0.70033692941056,-0.6434308556819073,1277.0524109015616,-0.64299866482867,1169221367.4575844,1503972641.0613732,0.777421966022234,1272.0551186038633,1502.229099409891,799.1045252953851,0.7170336196683808,-0.6429631568084659,1272.055118603863,-0.642963156808466,4160847048.6681566,3993028284.0678735,1.0420279428697958
3,15000,work/basis_study/seed3_baseline/step_015000.pt,0.43717073522877886,0.010921826752217053,0.421472300258338,0.07052885704354163,1495.4624976338498,1738.6508910709601,886.8476978560476,0.739820358436075,-0.8261369151771111,1495.508489663739,-0.8259238869027093,1405861314.4805841,1606429239.6269643,0.8751467414817755,1486.3117542715934,1711.858631171823,849.3158083019329,0.7538484235073186,-0.8257474937911803,1486.3117542715936,-0.8257474937911803,4984164908.981163,4226591613.9736996,1.1792397667432124
3,16100,work/basis_study/seed3_baseline/event_window/step_016100.pt,0.6962301537039258,0.048012245965743175,0.47355207289622486,0.5373742238309775,8142.386119940423,8314.648350718247,1683.723691673674,0.9589933895191933,-0.9922171311618673,8140.73795205864,-0.9922302214435856,8507714776.756468,2350049772.972886,3.620227483945561,8073.167763029178,8237.765179526885,1638.5168363529474,0.9604375662235214,-0.9921824862899511,8073.167763029178,-0.9921824862899513,28963916741.12256,5317495413.318584,5.4469095861516745
3,16110,work/basis_study/seed3_baseline/event_window/step_016110.pt,0.708125396595552,0.049325614944435645,0.4759314410432702,0.5482809028490677,8347.179220283891,8516.592551958018,1690.2507981147724,0.9606113987498307,-0.9926914229748335,8345.543137873427,-0.9927043653433676,8580520527.699039,2361589395.1217656,3.633366810260689,8277.680608593299,8439.684119994132,1645.6827724077268,0.9619775706791314,-0.9926605084292406,8277.680608593299,-0.9926605084292405,29231795879.029583,5350126574.275676,5.463757814549858
3,16120,work/basis_study/seed3_baseline/event_window/step_016120.pt,0.7199070235115813,0.05062343794323018,0.4782022098261342,0.5587646123213013,8531.929148147401,8698.585910007167,1694.5742370188268,0.9620489422519473,-0.9931763153006204,8530.323405506817,-0.9931890059804951,8633930819.323252,2364227646.1379576,3.6519033323322554,8461.886924492954,8621.361296093271,1650.5575648459667,0.9633469887814627,-0.993147558168349,8461.886924492954,-0.993147558168349,29426172543.86341,5360928425.954784,5.48900679244241
3,16130,work/basis_study/seed3_baseline/event_window/step_016130.pt,0.7314334050350623,0.05188717775641244,0.48038242541416526,0.5686551281782193,8694.2190343779,8858.27840912551,1696.9536693263617,0.9633020910279043,-0.9936468593802615,8692.656085503982,-0.9936592243857454,8668661720.314604,2360404504.5533724,3.672532273003291,8623.315385950651,8780.38737816373,1653.3705770466954,0.9645420963169885,-0.9936190351700377,8623.315385950651,-0.9936190351700377,29549390074.789024,5356385855.554272,5.51666569056969
3,16140,work/basis_study/seed3_baseline/event_window/step_016140.pt,0.7428380120317016,0.0531304535162623,0.48252131233124673,0.5780657671507289,8839.871088431446,9001.355051453049,1697.3720576918859,0.9644419192293778,-0.9940889904534729,8838.359696321158,-0.9941010482998309,8682312815.276255,2352192570.276851,3.691157316364771,8767.94039091011,8922.627145511424,1654.2359200744006,0.9656276359294051,-0.9940613484366231,8767.940390910111,-0.994061348436623,29600864186.391632,5341459357.335479,5.541718509144973
3,16150,work/basis_study/seed3_baseline/event_window/step_016150.pt,0.7542243638601466,0.054363779054390014,0.48465645315297157,0.5870790816024449,8973.760878034875,9132.78390283224,1696.8669717106354,0.965478534042557,-0.994497037795308,8972.299722939953,-0.9945088567269691,8685178015.574955,2342761284.808718,3.7072398591750173,8900.686330059501,9053.073742862347,1654.0637979218243,0.9666179966065441,-0.9944690331385979,8900.686330059501,-0.9944690331385979,29612321601.723507,5322730869.024319,5.563370068934479
3,16160,work/basis_study/seed3_baseline/event_window/step_016160.pt,0.7657707578596211,0.055606061137016445,0.48683160088297367,0.5958338233966664,9103.042038934029,9259.700143733462,1696.075584771299,0.9664496883590548,-0.9948692457709941,9101.627728072921,-0.9948808547799088,8686315840.020842,2331339410.8346314,3.725890704567593,9028.811160820445,9178.99418958579,1653.6333797713082,0.9675445025047251,-0.9948406857008028,9028.811160820445,-0.9948406857008028,29618774961.110947,5298098374.975194,5.590453944949564
3,16170,work/basis_study/seed3_baseline/event_window/step_016170.pt,0.777462000316832,0.05685490236230574,0.4890571854903675,0.6043046510245206,9227.426627725717,9381.917234552891,1695.5733030273134,0.9673374607104348,-0.9952060280458084,9226.050150508563,-0.9952174236528525,8689951879.583385,2321178723.762805,3.7437668158082724,9152.011098341964,9300.181213488575,1653.500365754829,0.9683899073366256,-0.9951764782716611,9152.011098341964,-0.9951764782716611,29635789661.877953,5275466653.133268,5.617662210844667
3,16180,work/basis_study/seed3_baseline/event_window/step_016180.pt,0.7893235228324433,0.05811314644846926,0.49134005882958226,0.612515570271897,9348.99491084067,9501.544210011338,1695.770188402657,0.9681473473750306,-0.9955083521542191,9347.655308300044,-0.9955195582014689,8701684791.430363,2312003125.6515856,3.7636994063223814,9272.268352160201,9418.635838417213,1654.0074553173854,0.9691610974813922,-0.9954782132681375,9272.268352160201,-0.9954782132681377,29677893214.68022,5254779301.532478,5.647790613399331
3,16190,work/basis_study/seed3_baseline/event_window/step_016190.pt,0.8013958491960785,0.05938530346353743,0.49368805422667983,0.6205006293045907,9469.688519482235,9620.43318727034,1696.3885329484217,0.9689070877947252,-0.9957806528825403,9468.391935586304,-0.9957917053447354,8719114617.649817,2302606811.9235654,3.786627648498091,9391.550456132589,9536.239927893985,1654.8873050075838,0.9698850247621993,-0.9957502976240457,9391.550456132589,-0.9957502976240457,29736856051.525146,5232991237.837694,5.682573254950186
3,16200,work/basis_study/seed3_baseline/event_window/step_016200.pt,0.8136315400573082,0.060666190687813294,0.4960973560860799,0.6282266335255041,9588.451352811668,9737.65040545042,1698.0683359431662,0.969591011808636,-0.996025800094484,9587.191404335037,-0.996036706099921,8748985811.660069,2294574349.9705276,3.812901426259055,9508.829403523436,9652.0768081332,1656.728729995037,0.970538064885082,-0.9959952054858681,9508.829403523436,-0.9959952054858683,29833933490.679558,5213780342.016323,5.722130878866656
3,16210,work/basis_study/seed3_baseline/event_window/step_016210.pt,0.8260740434423398,0.06196070002423687,0.49857479076103667,0.6357306095503011,9707.392200634164,9855.168073389086,1700.2571622594476,0.9702353242797452,-0.996246388788088,9706.157833931524,-0.9962571620488115,8785066694.175777,2286982326.053946,3.841335629966977,9626.261595746944,9768.180666080749,1659.0482860487273,0.9711536621615222,-0.9962159827391603,9626.261595746944,-0.9962159827391603,29951424130.029854,5194497749.939079,5.765990394428628
3,16220,work/basis_study/seed3_baseline/event_window/step_016220.pt,0.8386945207942408,0.06326574725311108,0.5011185584064874,0.6429957700805009,9825.69452453668,9972.258173809165,1703.4260170590326,0.9708217309086897,-0.9964461719146518,9824.488394695672,-0.9964568252284031,8832870078.649883,2280488470.4736023,3.8732360163239545,9742.927970284105,9883.718583313455,1662.3018979690062,0.9717135100966321,-0.9964159210960792,9742.927970284105,-0.9964159210960792,30106903717.018093,5177004887.271586,5.815506141599414
3,16230,work/basis_study/seed3_baseline/event_window/step_016230.pt,0.8515034553518489,0.06458277369104742,0.5037286155898338,0.6500383816155876,9944.1876186243,10089.701508333786,1707.3983521346886,0.9713639521676036,-0.9966275899030226,9943.000998545143,-0.9966381181881167,8889884151.250557,2275366827.650159,3.9070114072250113,9859.723042771924,9999.537428468911,1666.3163874795866,0.972231328028165,-0.9965978534160223,9859.723042771922,-0.9965978534160223,30293280027.944458,5161256933.39953,5.869360975213335
3,16240,work/basis_study/seed3_baseline/event_window/step_016240.pt,0.8645464309075425,0.06591638754258865,0.5064177175236377,0.6568838671193822,10065.167362376278,10209.719403207027,1711.9510096896402,0.9718839017593884,-0.9967939318978343,10063.998872538545,-0.9968043668564545,8954220211.714449,2270652862.4669113,3.9434562454369586,9979.019286621602,10117.94148850417,1670.9021641101815,0.9727279543070917,-0.9967645697853214,9979.019286621604,-0.9967645697853214,30504372502.820778,5145577899.835876,5.928269495986786
3,16250,work/basis_study/seed3_baseline/event_window/step_016250.pt,0.8778058552241484,0.0672646359600734,0.5091866927962068,0.6635216361408987,10187.57080642129,10331.38499852704,1717.8233471292156,0.97235351577528,-0.9969449435476515,10186.409662305672,-0.9969552590105386,9033797652.097092,2268214656.841617,3.9827789776635307,10099.678219843598,10237.925206639136,1676.786328771171,0.9731755056660514,-0.9969161280628953,10099.678219843598,-0.9969161280628954,30767450351.174004,5134028286.792959,5.992847844317841
3,16260,work/basis_study/seed3_baseline/event_window/step_016260.pt,0.8912531936614017,0.06862465712431268,0.5120316712061012,0.6699410975722521,10310.368946621158,10453.61680464422,1724.6438713224688,0.9727814048204044,-0.9970829741861132,10309.217604427418,-0.9970931792880887,9124161990.561775,2267776538.907508,4.02339553038912,10220.719193223726,10358.45631880542,1683.6022338628818,0.9735826707715635,-0.9970549675190292,10220.719193223727,-0.9970549675190291,31068158800.204536,5125782156.769054,6.061154736975361
3,16270,work/basis_study/seed3_baseline/event_window/step_016270.pt,0.9049360185871953,0.07000167355940537,0.5149589514807522,0.6761756707054315,10434.232164116866,10576.985611720358,1731.8844579961246,0.9731889388869338,-0.997209744080495,10433.0872623232,-0.9972198095761433,9220830978.09014,2266962083.409732,4.067483547947618,10342.817768135172,10480.117074568323,1690.8502334050324,0.9739697694234927,-0.9971824812486128,10342.817768135172,-0.9971824812486128,31390564138.83924,5115681402.409695,6.136145250181727
3,16280,work/basis_study/seed3_baseline/event_window/step_016280.pt,0.9187362212952517,0.07138348020767137,0.517951062802949,0.6821693475393685,10555.866405939445,10698.187091369644,1739.2215103048648,0.9735704712943877,-0.9973267267352246,10554.73229459946,-0.9973366691855627,9318000860.712862,2267333438.391465,4.109673814594917,10462.747195842914,10599.668050535629,1698.2001935658157,0.9743319283619223,-0.9973002391886029,10462.747195842914,-0.9973002391886029,31716698754.690086,5107614731.554954,6.209688949079037
3,16290,work/basis_study/seed3_baseline/event_window/step_016290.pt,0.9326674886940527,0.07277214086086643,0.521003836462201,0.6879471408298699,10675.076193363857,10816.935986069126,1746.0963297004764,0.9739427919991972,-0.9974345819532882,10673.945676476433,-0.9974443784269861,9409836716.080496,2267267947.5525107,4.150297597704896,10580.248199095815,10716.761942646344,1705.0907837657146,0.9746855878437568,-0.9974090308095304,10580.248199095815,-0.9974090308095304,32025865583.568398,5097889679.7238,6.282180979895888
3,16300,work/basis_study/seed3_baseline/event_window/step_016300.pt,0.9466804374118195,0.07416286525971312,0.5241079036222377,0.6934970827651893,10790.958701957132,10932.310670275276,1752.3204284805727,0.9743076920815343,-0.9975338363078563,10789.8416826826,-0.9975435054419779,9494465831.551907,2266035134.4374847,4.189902304365105,10694.492407124579,10830.556334768267,1711.3686553585753,0.9750318930789079,-0.9975093049975059,10694.492407124577,-0.9975093049975059,32312452981.313942,5085172989.936075,6.354248527092907
3,16307,work/basis_study/seed3_baseline/previous.pt,0.9388124088124858,0.07233026413545035,0.5386931923842575,0.670750342393526,10566.64874220722,10716.166907219356,1783.8630951375947,0.972289516522958,-0.99344879810526,10565.512743659889,-0.9934583846060646,9703268580.945154,2484433105.657402,3.9056268244250383,10471.325217173873,10615.256795609448,1742.1323235940224,0.9730659744329382,-0.9934199708561304,10471.325217173873,-0.9934199708561304,33098134092.55612,5656100552.685812,5.85175843043303
3,16308,work/basis_study/seed3_baseline/collapse.pt,0.9406543373128418,0.07158416418464167,0.5529787724659091,0.6544134787914206,10065.113587001728,10226.139755100741,1807.601386258887,0.968754902512156,-0.9919164136896725,10063.931688345576,-0.9919236305981869,9783640418.743317,2730588796.5040255,3.58297830536378,9972.451115302132,10127.365699714685,1764.5834547186314,0.9696407233055191,-0.9918955090433615,9972.451115302132,-0.9918955090433615,33420847336.543613,6338687304.561987,5.272518698388931
4,6000,work/experiments/seed4_original/step_006000.pt,1.5490550233369547,0.01041264471896254,1.5450953521095505,0.005105835934432428,433.39034046465736,493.53731631945277,236.11839274341997,0.7711137803924878,-0.15116737685391987,433.5838859244117,-0.15009265917251388,124014769.65590711,89514989.6944415,1.3854078526873572,434.115842818154,491.07709237705427,229.56512294289357,0.7814692963421939,-0.1501543103198681,434.11584281815396,-0.1501543103198681,443086405.3053762,229841754.7776574,1.9277889943626902
4,10000,work/experiments/seed4_original/step_010000.pt,0.6170681678468446,0.0042221741309048854,0.6154337499061925,0.005290350396362663,727.8613804841342,897.6188289181799,525.2974136888315,0.6575267799958994,-0.32062613560053316,728.019659483451,-0.31902656713738825,488937030.08125293,567903107.8506585,0.8609514956375774,728.1542745545579,887.755913918434,507.8404426048398,0.6727592201499486,-0.3196876708717967,728.154274554558,-0.31968767087179667,1732797388.9354367,1560352165.5520842,1.1105168609948626
4,14000,work/experiments/seed4_original/step_014000.pt,0.4506967553320013,0.005330848353876957,0.44712004828161367,0.015808921291514497,1089.012694834996,1386.0705027373172,857.4629957302524,0.6172985292926504,-0.591494188195689,1090.0235554566411,-0.5902224569667159,1455577164.4240046,1360402717.6248522,1.0699604944669023,1083.6188342154312,1363.7732843223587,828.0385215465418,0.6313478887834765,-0.5909328452579321,1083.6188342154312,-0.5909328452579322,5095612073.111416,3659424597.8122473,1.3924626500455235
4,15000,work/experiments/seed4_original/step_015000.pt,0.4637813732421253,0.007491467573826343,0.4568931673838587,0.029483948724462437,1093.669641208175,1397.6095513341543,870.1719220246295,0.6123512289155665,-0.7398265741479884,1094.6405185830931,-0.7388572706597697,1472815387.8191996,1427257448.1413453,1.0319199172771405,1086.8848326485702,1373.4381300997686,839.650914231884,0.6262516106984607,-0.7393188163660349,1086.8848326485702,-0.7393188163660349,5150253908.326814,3852065487.7439194,1.337010994416717
4,15860,work/experiments/seed4_dense_capture/event_window/step_015860.pt,0.5361674144225196,0.021938826970546135,0.482791078758924,0.18919271820209355,8703.121224462155,8748.89086787114,893.7406616213583,0.9895644093354665,-0.9576528745166104,8703.919558202133,-0.957616433623966,1525623202.4143229,1533674975.5871952,0.9947500133333078,8694.419249848741,8736.728976369239,858.7823440136544,0.9903379676570931,-0.9575317968419966,8694.419249848741,-0.9575317968419967,5301716971.500824,4115511372.1398106,1.2882279969850405
4,15870,work/experiments/seed4_dense_capture/event_window/step_015870.pt,0.5411938721617617,0.022863551416232836,0.48355037291418945,0.20167872345155008,8932.23565029918,8977.619004615926,901.5593599788382,0.9899152227113428,-0.9595717392078725,8933.032066385393,-0.9595373665857077,1551563858.952721,1561495681.7829604,0.9936395451193955,8923.426706915743,8965.400917155159,866.5272134384657,0.9906583200893173,-0.9594532402870667,8923.426706915743,-0.9594532402870667,5393065456.259121,4194786060.837098,1.2856592393612793
