comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_addition_only,reference_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,0.008849557489156723
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_addition_only,target_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,0.017699114978313446
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_addition_only,reference_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,1.0
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,target_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,0.9567703008651733
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,reference_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,0.950191855430603
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,target_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,0.998590350151062
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,reference_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,1.0
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,target_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,1.0
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,reference_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,1.0
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,target_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,1.0
within_run_reference,addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,reference_readout,0.9567703008651733,1.0,0.7723826169967651,0.9297469258308411,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,target_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,1.0
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_full,reference_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,0.006108544301241636
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,target_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,0.007674837484955788
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_full,reference_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,1.0
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,target_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,1.0
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,target_addition_only,reference_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,0.0
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,target_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,0.008849557489156723
within_run_reference,addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,reference_addition_only,reference_readout,1.0,1.0,0.01388419046998024,0.9731524586677551,1.0
