run,depth,regime,role,step,checkpoint,baseline_full_accuracy,family,intervention,retained_pair_count,intervention_accuracy
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,generic_interaction,sufficiency,6160,0.012608661316335201
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,generic_interaction,ablation,224,1.0
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,all_non_addition,sufficiency,6328,0.011433941312134266
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,dc_only,sufficiency,0,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,addition,sufficiency,56,1.0
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,addition,ablation,6328,0.012138773687183857
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,subtraction,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,subtraction,ablation,6328,1.0
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,a_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,a_only,ablation,6328,1.0
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,b_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,b_only,ablation,6328,1.0
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,generic_interaction,sufficiency,6160,0.011590571142733097
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,generic_interaction,ablation,224,1.0
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,all_non_addition,sufficiency,6328,0.012138773687183857
no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,1.0,dc_only,sufficiency,0,0.008849557489156723
