step,train_loss,train_accuracy,test_loss,test_accuracy
80400,2.6377263111498905e-06,1.0,0.0004346626519691199,1.0
80500,2.5827594072325155e-06,1.0,0.0005010279128327966,1.0
80600,2.5475255824858323e-06,1.0,0.0005961338756605983,1.0
80700,2.474693246767856e-06,1.0,0.0007143801194615662,1.0
80800,2.3617089937033597e-06,1.0,0.0008550773491151631,1.0
80900,2.2683029783365782e-06,1.0,0.0009935847483575344,0.9997762441635132
81000,2.163193812521058e-06,1.0,0.0011166607728227973,0.9997762441635132
81100,1.976599151021219e-06,1.0,0.0011884619016200304,0.9995525479316711
81200,1.8614364307723008e-06,1.0,0.001222316175699234,0.9995525479316711
81300,1.7795774738260661e-06,1.0,0.0012194454902783036,0.9995525479316711
81400,1.6981855424091918e-06,1.0,0.0011656918795779347,0.9995525479316711
81500,1.6052149476308841e-06,1.0,0.0010949431452900171,0.9995525479316711
81600,1.4979268598835915e-06,1.0,0.0010087949922308326,0.9995525479316711
81700,1.4430223700401257e-06,1.0,0.0008987196488305926,0.9995525479316711
81800,1.3861566685591242e-06,1.0,0.0007890711422078311,0.9997762441635132
81900,1.3115810588715249e-06,1.0,0.0006839291309006512,0.9997762441635132
82000,1.224710899805359e-06,1.0,0.0006000695866532624,0.9997762441635132
82100,1.1669117156998254e-06,1.0,0.0005391232552938163,1.0
82200,1.0815043651746237e-06,1.0,0.0005020417738705873,1.0
82300,1.0320777619199362e-06,1.0,0.0004440843767952174,1.0
82400,9.94167407952773e-07,1.0,0.00039067433681339025,1.0
82500,9.612994062990765e-07,1.0,0.0003528564120642841,1.0
82600,9.354966437058465e-07,1.0,0.00033141576568596065,1.0
82700,9.011656061375106e-07,1.0,0.0003272725152783096,1.0
82800,8.4022269675188e-07,1.0,0.0003145108057651669,1.0
82900,8.131437994052249e-07,1.0,0.00030871128547005355,1.0
83000,7.89177477145131e-07,1.0,0.0003021540178451687,1.0
83100,7.627211857652583e-07,1.0,0.0002949984627775848,1.0
83200,7.120183340703079e-07,1.0,0.00027100826264359057,1.0
83300,6.857798666715098e-07,1.0,0.00024356796348001808,1.0
83400,6.577673730134848e-07,1.0,0.00023352810239885002,1.0
83500,5.960150701866951e-07,1.0,0.00020943634444847703,1.0
83600,5.68624955121777e-07,1.0,0.0001900889619719237,1.0
83700,5.478956381921307e-07,1.0,0.00017817452317103744,1.0
83800,5.292827722769289e-07,1.0,0.0001713277742965147,1.0
83900,5.110434244670614e-07,1.0,0.00016777854762040079,1.0
84000,4.954809469381871e-07,1.0,0.00016638160741422325,1.0
84100,4.794515007233713e-07,1.0,0.00017366184329148382,1.0
84200,4.6298634970298735e-07,1.0,0.0001922534720506519,1.0
84300,4.4415563138500147e-07,1.0,0.00021747295977547765,1.0
84400,4.1953563822971773e-07,1.0,0.00022404620540328324,1.0
84500,3.9401305684805266e-07,1.0,0.00022825221822131425,1.0
84600,3.717275092185446e-07,1.0,0.00024760374799370766,1.0
84700,3.573788092126051e-07,1.0,0.0002706691448111087,0.9997762441635132
84800,3.3552896638866514e-07,1.0,0.00027576350839808583,0.9997762441635132
84900,3.1262084121408407e-07,1.0,0.000249506498221308,0.9997762441635132
85000,2.9565765657935117e-07,1.0,0.0002160797594115138,1.0
85100,2.6882779025072523e-07,1.0,0.00015243138477671891,1.0
85200,2.3673779026012198e-07,1.0,9.036179835675284e-05,1.0
85300,2.2397648535843473e-07,1.0,5.454938582261093e-05,1.0
85400,2.0439877346234425e-07,1.0,2.739582305366639e-05,1.0
85500,1.8824482594936853e-07,1.0,1.5581474144710228e-05,1.0
85600,1.7454975420605479e-07,1.0,9.93450066744117e-06,1.0
85700,1.5444291534549848e-07,1.0,6.524654054373968e-06,1.0
85800,1.4871589826270792e-07,1.0,4.7606354200979695e-06,1.0
85900,1.4778213142108143e-07,1.0,3.966429176216479e-06,1.0
86000,1.488403995608678e-07,1.0,3.5693528843694367e-06,1.0
86100,1.4635038780852483e-07,1.0,3.581293412935338e-06,1.0
86200,1.5304229350476817e-07,1.0,4.083743533556117e-06,1.0
86300,5.8287811279296875,0.013315927237272263,6.015641212463379,0.008725808002054691
86400,3.3679635524749756,0.16840730607509613,4.135499000549316,0.05962635576725006
86500,0.2540034055709839,0.9744125604629517,1.3237046003341675,0.6768094897270203
86600,0.0006680038059130311,1.0,0.7609609961509705,0.8516612648963928
86700,3.098954039160162e-06,1.0,0.9968831539154053,0.8546817302703857
86800,5.8714053011499345e-05,1.0,0.8244075179100037,0.8659805059432983
86900,2.881704631363391e-06,1.0,0.5020734667778015,0.9105045199394226
87000,1.961716861842433e-06,1.0,0.3988720178604126,0.9209083914756775
87100,6.22004108663532e-07,1.0,0.35301947593688965,0.9308647513389587
87200,1.0952935269870068e-07,1.0,0.3748408555984497,0.9268374443054199
87300,1.193648984099127e-07,1.0,0.4098172187805176,0.9139724969863892
87400,1.1622125839494402e-07,1.0,0.4753357172012329,0.9059178829193115
87500,1.2418928463375778e-07,1.0,0.5503765344619751,0.892829179763794
87600,1.4052997698854597e-07,1.0,0.6202076077461243,0.8805235624313354
87700,1.738027606279502e-07,1.0,0.6708770990371704,0.8710146546363831
87800,2.822116016432119e-07,1.0,0.668613076210022,0.8668754696846008
87900,6.770337108719104e-07,1.0,0.6622985005378723,0.8622888326644897
88000,1.5623866147507215e-06,1.0,0.6257381439208984,0.8618413805961609
88100,3.4315373795834603e-06,1.0,0.5805426239967346,0.8630719184875488
88200,7.283987088158028e-06,1.0,0.5032460689544678,0.874035120010376
88300,1.0860589100047946e-05,1.0,0.4067012071609497,0.891822338104248
88400,1.3625072824652307e-05,1.0,0.31820157170295715,0.9129656553268433
88500,1.6388396034017205e-05,1.0,0.24397233128547668,0.9313122034072876
88600,1.7531307094031945e-05,1.0,0.18814393877983093,0.9458552598953247
88700,1.710116703179665e-05,1.0,0.13983036577701569,0.9576015472412109
88800,1.624724973225966e-05,1.0,0.09744230657815933,0.9704664945602417
88900,1.5435183740919456e-05,1.0,0.0676334872841835,0.9816534519195557
89000,1.5825857190066017e-05,1.0,0.04846832528710365,0.988029956817627
89100,1.8267315681441687e-05,1.0,0.03802676126360893,0.9909386038780212
89200,1.7920994650921784e-05,1.0,0.030757874250411987,0.9928403496742249
89300,1.6436051737400703e-05,1.0,0.02452295646071434,0.9942946434020996
89400,1.4805253158556297e-05,1.0,0.0187726728618145,0.9948540329933167
89500,1.3256715647003148e-05,1.0,0.01380500290542841,0.9966439008712769
89600,1.2025554497085977e-05,1.0,0.01041784044355154,0.9973151087760925
89700,1.0666622983990237e-05,1.0,0.0077186147682368755,0.9977626204490662
89800,8.149911082000472e-06,1.0,0.005214594770222902,0.9986575841903687
89900,7.400956292258343e-06,1.0,0.0037616414483636618,0.9991050362586975
90000,6.895707883813884e-06,1.0,0.0028889807872474194,0.9997762441635132
90100,6.4495020524191204e-06,1.0,0.002233578823506832,1.0
90200,6.018050044076517e-06,1.0,0.001750029157847166,1.0
90300,5.622608568955911e-06,1.0,0.0013578541111201048,1.0
90400,5.294645234243944e-06,1.0,0.0010912998113781214,1.0
90500,4.993511993234279e-06,1.0,0.0009150089463219047,1.0
90600,4.738380994240288e-06,1.0,0.0007867527892813087,1.0
90700,4.509363861870952e-06,1.0,0.0006963692721910775,1.0
90800,4.304717549530324e-06,1.0,0.0006402969011105597,1.0
90900,4.101907506992575e-06,1.0,0.0006078419391997159,1.0
91000,3.9155934246082325e-06,1.0,0.0005927094025537372,1.0
91100,3.739861767826369e-06,1.0,0.0005889776512049139,1.0
91200,3.5673049296747195e-06,1.0,0.000608875707257539,1.0
91300,3.3993546821875498e-06,1.0,0.0006482548778876662,1.0
91400,3.2440723316540243e-06,1.0,0.0007015416631475091,1.0
91500,3.1008660243969643e-06,1.0,0.0007785792113281786,1.0
91600,2.965379053421202e-06,1.0,0.0008909990428946912,1.0
91700,2.829611503329943e-06,1.0,0.0010537565685808659,1.0
91800,2.6894870188698405e-06,1.0,0.0012424543965607882,1.0
91900,2.548708380345488e-06,1.0,0.0014603018062189221,1.0
92000,2.4229943846876267e-06,1.0,0.0016798420110717416,1.0
92100,2.2957553937885677e-06,1.0,0.0019138372736051679,0.9997762441635132
92200,2.1466664748004405e-06,1.0,0.0021172536071389914,0.9997762441635132
92300,2.0382890397740994e-06,1.0,0.00236546085216105,0.9995525479316711
92400,1.9557453470042674e-06,1.0,0.0026258714497089386,0.9993287920951843
92500,1.8751626384982956e-06,1.0,0.0028419550508260727,0.9993287920951843
92600,1.7985638578466023e-06,1.0,0.002994062379002571,0.9993287920951843
92700,1.7193817711813608e-06,1.0,0.003056798130273819,0.9993287920951843
92800,1.6478875295433681e-06,1.0,0.0030094098765403032,0.9993287920951843
92900,1.5740899925731355e-06,1.0,0.0029452505987137556,0.9993287920951843
93000,1.4994832326920005e-06,1.0,0.002843880094587803,0.9995525479316711
93100,1.4240671362131252e-06,1.0,0.0027318501379340887,0.9995525479316711
93200,1.352479557681363e-06,1.0,0.0027042825240641832,0.9997762441635132
93300,1.295831793868274e-06,1.0,0.002758655697107315,0.9997762441635132
93400,1.2480546729420894e-06,1.0,0.002852175384759903,0.9997762441635132
93500,1.205755893352034e-06,1.0,0.0029969282913953066,0.9995525479316711
93600,1.1552397154446226e-06,1.0,0.003220448736101389,0.9993287920951843
93700,1.0737543334471411e-06,1.0,0.003386769210919738,0.9993287920951843
93800,1.0214330359303858e-06,1.0,0.0036995073314756155,0.9993287920951843
93900,9.31699332795688e-07,1.0,0.003725344082340598,0.9993287920951843
94000,8.930107924243202e-07,1.0,0.0038124744314700365,0.9993287920951843
94100,8.640956252747856e-07,1.0,0.003908596001565456,0.9993287920951843
94200,8.088796903393813e-07,1.0,0.003986545838415623,0.9993287920951843
94300,7.677322173549328e-07,1.0,0.003913495689630508,0.9991050362586975
94400,7.306622933356266e-07,1.0,0.003906509838998318,0.9988812804222107
94500,6.799594416406762e-07,1.0,0.003861150471493602,0.9988812804222107
94600,6.304395014922193e-07,1.0,0.0037257412914186716,0.9988812804222107
94700,6.032672104083758e-07,1.0,0.0036557987332344055,0.9988812804222107
94800,5.453744620353973e-07,1.0,0.0033449563197791576,0.9991050362586975
94900,5.201942485655309e-07,1.0,0.003033081069588661,0.9988812804222107
95000,4.963213200426253e-07,1.0,0.0027810039464384317,0.9991050362586975
95100,4.6936693820498476e-07,1.0,0.002402346348389983,0.9993287920951843
95200,4.448092738584819e-07,1.0,0.002017413033172488,0.9995525479316711
95300,4.097312285011867e-07,1.0,0.0015896008117124438,0.9997762441635132
95400,3.8616948927483463e-07,1.0,0.0012500339653342962,1.0
95500,3.729102502347814e-07,1.0,0.0009910743683576584,1.0
95600,3.504378867091873e-07,1.0,0.0007722905720584095,1.0
95700,3.382057229828206e-07,1.0,0.0006595146260224283,1.0
95800,3.280589169207815e-07,1.0,0.0006148546817712486,1.0
95900,3.0655144200864015e-07,1.0,0.0005903433775529265,1.0
96000,2.928563844761811e-07,1.0,0.0005958700785413384,0.9997762441635132
96100,2.714111815294018e-07,1.0,0.0005921534611843526,0.9997762441635132
96200,2.503083180727117e-07,1.0,0.0005317923496477306,0.9997762441635132
96300,2.2674662147892377e-07,1.0,0.00047306064516305923,0.9997762441635132
96400,2.1040591491328087e-07,1.0,0.0004274336388334632,0.9997762441635132
96500,2.0109951037738938e-07,1.0,0.00039711190038360655,0.9997762441635132
96600,1.9014345298273838e-07,1.0,0.00032718287548050284,0.9997762441635132
96700,1.7479875680237456e-07,1.0,0.0003021713637281209,0.9997762441635132
96800,1.7159287324375327e-07,1.0,0.00041683355811983347,0.9997762441635132
96900,1.689161024387431e-07,1.0,0.0005541543941944838,0.9997762441635132
97000,1.831091793746964e-07,1.0,0.0006905957707203925,0.9997762441635132
97100,5.253735065460205,0.011488250456750393,5.375918388366699,0.009844501502811909
97200,4.274109363555908,0.05326370894908905,4.892922878265381,0.01185814943164587
97300,2.2394790649414062,0.40809398889541626,4.381345272064209,0.1190289705991745
97400,0.029821094125509262,1.0,2.3317315578460693,0.5859715938568115
97500,3.9320537325693294e-05,1.0,2.6438677310943604,0.67647385597229
97600,3.134762300760485e-05,1.0,1.8398330211639404,0.7630607485771179
97700,8.705700338396127e-08,1.0,1.8038115501403809,0.7981877326965332
97800,5.547695423047116e-07,1.0,1.594237208366394,0.8071372509002686
97900,3.6298118288868864e-07,1.0,1.158400058746338,0.8365588784217834
98000,6.20323987732263e-08,1.0,1.1308672428131104,0.8363351821899414
98100,6.719916711972473e-08,1.0,1.2513401508331299,0.8139612674713135
98200,6.287277187766449e-08,1.0,1.45609450340271,0.7955028414726257
98300,6.987592371388018e-08,1.0,1.6629678010940552,0.7701085209846497
98400,7.547845370936557e-08,1.0,1.8310928344726562,0.7515382170677185
98500,9.094764408246192e-08,1.0,1.9493790864944458,0.7362120747566223
98600,1.0644796333281192e-07,1.0,2.0059897899627686,0.7321848273277283
98700,1.2615018363248964e-07,1.0,1.9957122802734375,0.7211097478866577
98800,2.442389188672678e-07,1.0,1.800531268119812,0.7233471274375916
98900,5.898522772440629e-07,1.0,1.5907963514328003,0.7290524840354919
99000,2.038289267147775e-06,1.0,1.4993129968643188,0.7249132990837097
99100,5.739701009588316e-06,1.0,1.364561676979065,0.7299474477767944
99200,1.0357844985264819e-05,1.0,1.186360478401184,0.7448260188102722
99300,1.5182751667452976e-05,1.0,0.9996165633201599,0.7668642997741699
99400,1.9475739463814534e-05,1.0,0.8294758200645447,0.7970690131187439
99500,2.1100649973959662e-05,1.0,0.6856316328048706,0.828839898109436
99600,2.1846199160791002e-05,1.0,0.5706459283828735,0.8497594594955444
99700,2.1730043954448774e-05,1.0,0.4788127839565277,0.8706790208816528
99800,2.0912226318614557e-05,1.0,0.40525323152542114,0.8917104601860046
99900,1.9669307221192867e-05,1.0,0.3433970808982849,0.9065890908241272
100000,1.8256445400766097e-05,1.0,0.28684747219085693,0.9211321473121643
