step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
45650,1650,freeze_hidden,9.200589801139358e-08,1.0,0.0075961933471262455,0.9984338283538818,0.0,2.301029656433783e-05,0.0,2.47853693834098,0.0,0.0,0
45660,1660,freeze_hidden,9.262840450219301e-08,1.0,0.007944528013467789,0.9984338283538818,0.0,2.2453547064194103e-05,0.0,2.5052830660886682,0.0,0.0,0
45670,1670,freeze_hidden,9.181915316958111e-08,1.0,0.008394559845328331,0.9984338283538818,0.0,2.263183448988602e-05,0.0,2.531655136391812,0.0,0.0,0
45680,1680,freeze_hidden,9.141452039784781e-08,1.0,0.008765005506575108,0.9984338283538818,0.0,2.3532712041420608e-05,0.0,2.5577961781157255,0.0,0.0,0
45690,1690,freeze_hidden,9.23171512567933e-08,1.0,0.009327465668320656,0.9983219504356384,0.0,2.2939511812046244e-05,0.0,2.5842148718767044,0.0,0.0,0
45700,1700,freeze_hidden,9.259727562493936e-08,1.0,0.009770785458385944,0.997986376285553,0.0,2.2250812498762222e-05,0.0,2.6099019248872364,0.0,0.0,0
45710,1710,freeze_hidden,9.129002620511528e-08,1.0,0.01028154045343399,0.997986376285553,0.0,2.2019383744167584e-05,0.0,2.635682898826961,0.0,0.0,0
45720,1720,freeze_hidden,9.11655249069554e-08,1.0,0.01083429716527462,0.9977626204490662,0.0,2.287005205215744e-05,0.0,2.6612031305524457,0.0,0.0,0
45730,1730,freeze_hidden,9.172577364324752e-08,1.0,0.011238981038331985,0.9975388646125793,0.0,2.227897911301604e-05,0.0,2.686551593531324,0.0,0.0,0
45740,1740,freeze_hidden,9.032514469708985e-08,1.0,0.011819605715572834,0.9974269866943359,0.0,2.2869330460398294e-05,0.0,2.7117997901710016,0.0,0.0,0
45750,1750,freeze_hidden,9.100989473154186e-08,1.0,0.012313514947891235,0.9973151087760925,0.0,2.2229053485031078e-05,0.0,2.737721125536269,0.0,0.0,0
45760,1760,freeze_hidden,9.057414729340962e-08,1.0,0.012961111962795258,0.9967557787895203,0.0,2.3187391659579026e-05,0.0,2.764018179928647,0.0,0.0,0
45770,1770,freeze_hidden,9.097877295971557e-08,1.0,0.013732442632317543,0.9963083267211914,0.0,2.3011338720710385e-05,0.0,2.791100508803126,0.0,0.0,0
45780,1780,freeze_hidden,9.091652231063563e-08,1.0,0.01452857069671154,0.996196448802948,0.0,2.2273214953836874e-05,0.0,2.8185045711554735,0.0,0.0,0
45790,1790,freeze_hidden,9.094764408246192e-08,1.0,0.015501031652092934,0.9958608150482178,0.0,2.3166884442874415e-05,0.0,2.8459814461024755,0.0,0.0,0
45800,1800,freeze_hidden,9.122777555603534e-08,1.0,0.016408419236540794,0.9959726929664612,0.0,2.4722232815879505e-05,0.0,2.873703791187258,0.0,0.0,0
45810,1810,freeze_hidden,9.085427166155569e-08,1.0,0.017362572252750397,0.9958608150482178,0.0,2.38432522532283e-05,0.0,2.902381467810221,0.0,0.0,0
45820,1820,freeze_hidden,9.219264995863341e-08,1.0,0.018304521217942238,0.9956371188163757,0.0,2.4599509371529483e-05,0.0,2.931675718793052,0.0,0.0,0
45830,1830,freeze_hidden,9.104102360879551e-08,1.0,0.019445115700364113,0.9951896071434021,0.0,2.3572240342751913e-05,0.0,2.961633583183539,0.0,0.0,0
45840,1840,freeze_hidden,8.948476448722431e-08,1.0,0.020490072667598724,0.9953014850616455,0.0,2.4784252176869527e-05,0.0,2.9912070374304203,0.0,0.0,0
45850,1850,freeze_hidden,9.048076776707603e-08,1.0,0.02159873954951763,0.9951896071434021,0.0,2.4704020303510622e-05,0.0,3.0216575939346333,0.0,0.0,0
45860,1860,freeze_hidden,8.923576189090454e-08,1.0,0.022893741726875305,0.9947421550750732,0.0,2.6153216061145654e-05,0.0,3.0525001408521844,0.0,0.0,0
45870,1870,freeze_hidden,8.976488885537037e-08,1.0,0.02389768324792385,0.9946302771568298,0.0,2.6397481931743148e-05,0.0,3.083163430529277,0.0,0.0,0
45880,1880,freeze_hidden,8.99516408026102e-08,1.0,0.025109371170401573,0.994406521320343,0.0,2.7018534071271224e-05,0.0,3.113561016385241,0.0,0.0,0
45890,1890,freeze_hidden,9.063639794248957e-08,1.0,0.02626146748661995,0.9942946434020996,0.0,2.406668944115851e-05,0.0,3.143592542209109,0.0,0.0,0
45900,1900,freeze_hidden,9.001389145169014e-08,1.0,0.027169039472937584,0.9941827654838562,0.0,2.6263981122319624e-05,0.0,3.174018211717433,0.0,0.0,0
45910,1910,freeze_hidden,9.051189664432968e-08,1.0,0.028082868084311485,0.9935115575790405,0.0,2.5940905031373383e-05,0.0,3.204514088944625,0.0,0.0,0
45920,1920,freeze_hidden,9.010727097802373e-08,1.0,0.02924269810318947,0.9929522275924683,0.0,2.6457790451783046e-05,0.0,3.234716798560491,0.0,0.0,0
45930,1930,freeze_hidden,8.951589336447796e-08,1.0,0.03027769736945629,0.9928403496742249,0.0,2.64949401126546e-05,0.0,3.263843145183086,0.0,0.0,0
45940,1940,freeze_hidden,8.976488885537037e-08,1.0,0.031678684055805206,0.9921691417694092,0.0,2.5729398026378973e-05,0.0,3.2929715157780146,0.0,0.0,0
45950,1950,freeze_hidden,8.951589336447796e-08,1.0,0.03279389441013336,0.9920572638511658,0.0,2.7638980670293376e-05,0.0,3.321512581547178,0.0,0.0,0
45960,1960,freeze_hidden,8.926689076815819e-08,1.0,0.034154217690229416,0.9918335676193237,0.0,2.669854740251365e-05,0.0,3.3507414710196857,0.0,0.0,0
45970,1970,freeze_hidden,8.867551315461242e-08,1.0,0.035818587988615036,0.9916098117828369,0.0,2.529098485644322e-05,0.0,3.3808192350170527,0.0,0.0,0
45980,1980,freeze_hidden,8.96092657853842e-08,1.0,0.0373857356607914,0.9911623001098633,0.0,2.7424788289168164e-05,0.0,3.4116112147933104,0.0,0.0,0
45990,1990,freeze_hidden,8.895563752275848e-08,1.0,0.039253223687410355,0.9907148480415344,0.0,2.708851429969792e-05,0.0,3.4422494801449486,0.0,0.0,0
46000,2000,freeze_hidden,8.911126059274466e-08,1.0,0.04077791050076485,0.9908267259597778,0.0,2.7868531866160615e-05,0.0,3.4730806962532963,0.0,0.0,0
