run,depth,regime,role,step,checkpoint,baseline_full_accuracy,family,intervention,retained_pair_count,intervention_accuracy
depth4_matched_control,4,control,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_180000.pt,0.00971101876348257,b_only,ablation,6328,0.008849557489156723
depth4_matched_control,4,control,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_180000.pt,0.00971101876348257,generic_interaction,sufficiency,6160,0.008144725114107132
depth4_matched_control,4,control,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_180000.pt,0.00971101876348257,generic_interaction,ablation,224,0.01182551495730877
depth4_matched_control,4,control,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_180000.pt,0.00971101876348257,all_non_addition,sufficiency,6328,0.008144725114107132
depth4_matched_control,4,control,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_180000.pt,0.00971101876348257,dc_only,sufficiency,0,0.008849557489156723
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,addition,sufficiency,56,1.0
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,addition,ablation,6328,0.016681024804711342
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,subtraction,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,subtraction,ablation,6328,0.9794032573699951
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,a_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,a_only,ablation,6328,0.9880178570747375
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,b_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,b_only,ablation,6328,0.9914637207984924
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,generic_interaction,sufficiency,6160,0.025139007717370987
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,generic_interaction,ablation,224,1.0
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,all_non_addition,sufficiency,6328,0.016681024804711342
depth4_matched_freeze,4,freeze,minimum_control_accuracy,180000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_180000.pt,0.97948157787323,dc_only,sufficiency,0,0.008849557489156723
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,addition,sufficiency,56,1.0
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,addition,ablation,6328,0.012060458771884441
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,subtraction,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,subtraction,ablation,6328,0.9857467412948608
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,a_only,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,a_only,ablation,6328,0.9953011274337769
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,b_only,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,b_only,ablation,6328,0.9914637207984924
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,generic_interaction,sufficiency,6160,0.018247317522764206
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,generic_interaction,ablation,224,0.9998433589935303
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,all_non_addition,sufficiency,6328,0.012060458771884441
depth4_matched_control,4,control,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_230000.pt,0.9841021299362183,dc_only,sufficiency,0,0.008849557489156723
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,addition,sufficiency,56,1.0
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,addition,ablation,6328,0.01652439497411251
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,subtraction,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,subtraction,ablation,6328,0.9957709908485413
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,a_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,a_only,ablation,6328,0.997337281703949
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,b_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,b_only,ablation,6328,0.9960059523582458
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,generic_interaction,sufficiency,6160,0.019656982272863388
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,generic_interaction,ablation,224,1.0
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,all_non_addition,sufficiency,6328,0.01652439497411251
depth4_matched_freeze,4,freeze,post_collapse_recovery,230000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_230000.pt,0.9946746230125427,dc_only,sufficiency,0,0.008849557489156723
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,addition,sufficiency,56,1.0
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,addition,ablation,6328,0.008771242573857307
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,subtraction,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,subtraction,ablation,6328,0.46464091539382935
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,a_only,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,a_only,ablation,6328,0.5026235580444336
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,b_only,sufficiency,56,0.008849557489156723
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,b_only,ablation,6328,0.520087718963623
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,generic_interaction,sufficiency,6160,0.01127731241285801
