step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,generalization_collapse_detected,unembedding_learning_rate,unembedding_frozen
21200,3.053375863260044e-08,1.0,0.020848317071795464,0.9958608150482178,216.75410688543408,2.6704005272413123,1.167544960975647,2.6597233424034135e-07,1.0224038288536672e-06,0.0,0.27831962401960414,0.004985440522432327,0,0,0.0,1
21300,3.927992153762716e-08,1.0,0.017046641558408737,0.9969795346260071,221.61798579089842,2.416207970972604,1.167544960975647,4.197471685561349e-07,1.2697142758154972e-06,0.0,0.28800375900699265,0.005365102086216211,0,0,0.0,1
21400,3.927992153762716e-08,1.0,0.012730715796351433,0.9976507425308228,226.89934412799226,2.186229910691982,1.167544960975647,3.8022427528846813e-07,1.509620447208569e-06,0.0,0.29452027168098854,0.005766215268522501,0,0,0.0,1
21500,5.792388080294586e-08,1.0,0.008398732170462608,0.9987694621086121,232.4646706826289,1.9781688406404276,1.167544960975647,3.4212800308748004e-07,1.8481050450949237e-06,0.0,0.3015830940603516,0.006174667272716761,0,0,0.0,1
21600,1.7230874505003158e-07,1.0,0.0036301305517554283,0.9995525479316711,235.50882121378277,1.7900215837446536,1.167544960975647,2.416186982223209e-07,4.076147066913286e-06,0.0,0.2724416454524641,0.005586736835539341,0,0,0.0,1
21700,3.841464319975785e-07,1.0,0.001784814870916307,0.9997762441635132,237.22675170749855,1.6202862104044495,1.167544960975647,4.662164600452014e-07,9.902345814739287e-06,0.0,0.27844367572183615,0.00540795736014843,0,0,0.0,1
21800,9.298007057623181e-07,1.0,0.0016280392883345485,1.0,239.64685065100633,1.4676267770313585,1.167544960975647,7.100724334932911e-07,2.419040907866374e-05,0.0,0.28080096092114576,0.005470427684485912,0,0,0.0,1
21900,3.2623747756588273e-06,1.0,0.002423087600618601,1.0,242.0547381101667,1.332214624666838,1.167544960975647,2.0768344585364247e-06,8.490528944244248e-05,0.0,0.2784939413995939,0.005628012120723724,0,0,0.0,1
22000,1.1601432561292313e-05,1.0,0.004302003420889378,1.0,244.20270022606616,1.2196967738303282,1.167544960975647,6.527110712540859e-06,0.00030494072588695603,0.0,0.27832828164399426,0.00569284288212657,0,0,0.0,1
22100,2.910820876422804e-05,1.0,0.0070345597341656685,1.0,246.12452632830582,1.1386854444138195,1.167544960975647,1.465508907457856e-05,0.0007707022905223117,0.0,0.2768518424378505,0.005663774907588959,0,0,0.0,1
22200,5.1283990615047514e-05,1.0,0.010024625808000565,1.0,247.62531221791534,1.0940630961040705,1.167544960975647,2.3584205191606422e-05,0.0013546253313193614,0.0,0.27474511966396165,0.005424251314252615,0,0,0.0,1
22300,6.624276284128428e-05,1.0,0.012403653003275394,1.0,248.85214995867133,1.0801837010730613,1.167544960975647,2.840826570331447e-05,0.0017379988315402027,0.0,0.2739535147948745,0.005573119968175888,0,0,0.0,1
22400,7.086073310347274e-05,1.0,0.01382958609610796,1.0,250.062227284999,1.083689344976304,1.167544960975647,2.866291304443293e-05,0.0018437628149669202,0.0,0.27481347594818045,0.005795879755169153,0,0,0.0,1
22500,6.98579169693403e-05,1.0,0.014678774401545525,0.9997762441635132,251.37378521807722,1.0944174630007373,1.167544960975647,2.6882098958474283e-05,0.0018044656186606291,0.0,0.2764654444727735,0.006038190796971321,0,0,0.0,1
22600,6.672715244349092e-05,1.0,0.015196198597550392,0.9995525479316711,252.80724937928338,1.1067424145741884,1.167544960975647,2.4553214932889832e-05,0.0017083558329570744,0.0,0.27844721032112196,0.006175504997372627,0,0,0.0,1
22700,6.163416401250288e-05,1.0,0.015365940518677235,0.9995525479316711,254.32714387242618,1.117622397734971,1.167544960975647,2.1886084707162464e-05,0.001573486266717195,0.0,0.28034614827050197,0.00654322374612093,0,0,0.0,1
22800,5.5405696912202984e-05,1.0,0.015252876095473766,0.9995525479316711,255.87157460090512,1.1238612546969378,1.167544960975647,1.9150647948918486e-05,0.0014263309057768413,0.0,0.2799750009761325,0.006576583255082369,0,0,0.0,1
22900,5.198868893785402e-05,1.0,0.015283721499145031,0.9995525479316711,257.1202901354476,1.1265422106860212,1.167544960975647,1.758902534787964e-05,0.0013569379341133025,0.0,0.2771118771645682,0.006310578435659409,0,0,0.0,1
23000,5.059176328359172e-05,1.0,0.015458302572369576,0.9993287920951843,257.9774278841563,1.1309034271363962,1.167544960975647,1.6751372175883126e-05,0.0013234708638447568,0.0,0.2737014554104754,0.005705035757273436,0,0,0.0,1
23100,4.941404040437192e-05,1.0,0.015492907725274563,0.9993287920951843,258.48892787955504,1.1390398358361187,1.167544960975647,1.611150110491291e-05,0.0012996474917719618,0.0,0.2709386767661629,0.00535765802487731,0,0,0.0,1
23200,4.747563798446208e-05,1.0,0.015431070700287819,0.9994406700134277,258.7474869582546,1.1498488399932916,1.167544960975647,1.527963158633912e-05,0.0012430927423376483,0.0,0.2689193975683923,0.005328649189323187,0,0,0.0,1
23300,4.484508099267259e-05,1.0,0.01504894532263279,0.9994406700134277,258.8614677996206,1.1609630652861263,1.167544960975647,1.4286544069337095e-05,0.0011644790054570137,0.0,0.2680207860353078,0.005401693284511566,0,0,0.0,1
23400,4.2381678213132545e-05,1.0,0.014724813401699066,0.9994406700134277,258.9696839399582,1.1716608736505172,1.167544960975647,1.3386912289396367e-05,0.0010839791579949688,0.0,0.2682960653590461,0.005467819049954414,0,0,0.0,1
23500,3.994699363829568e-05,1.0,0.014424214139580727,0.9995525479316711,259.1660122812047,1.18184639731344,1.167544960975647,1.251828039842753e-05,0.0009948420833504434,0.0,0.2693668163469831,0.005332647822797298,0,0,0.0,1
23600,3.7155776226427406e-05,1.0,0.014123668894171715,0.9993287920951843,259.4347045445499,1.1902833491405445,1.167544960975647,1.1584552444427245e-05,0.000900211714790724,0.0,0.2698397886539148,0.0051508937031030655,0,0,0.0,1
23700,3.408838529139757e-05,1.0,0.013788026757538319,0.9993287920951843,259.7504495185173,1.1962795812646843,1.167544960975647,1.062384152559764e-05,0.0008158268395500282,0.0,0.2699512775918563,0.00509199034422636,0,0,0.0,1
23800,3.174075754941441e-05,1.0,0.013558420352637768,0.9994406700134277,260.032288448929,1.199871427200921,1.167544960975647,9.89461002212544e-06,0.0007541064083568478,0.0,0.2693807512086817,0.005083805415779352,0,0,0.0,1
23900,3.000308424816467e-05,1.0,0.013586829416453838,0.9994406700134277,260.2692243699293,1.2034318942022106,1.167544960975647,9.362075519647244e-06,0.0007177421508198927,0.0,0.2692429425863171,0.005106322467327118,0,0,0.0,1
24000,2.8241222025826573e-05,1.0,0.013650367967784405,0.9995525479316711,260.51441747729604,1.207586860539269,1.167544960975647,8.823778111942004e-06,0.0006692788682037987,0.0,0.269609970651493,0.005226184614002705,0,0,0.0,1
24100,2.6330522814532742e-05,1.0,0.013684220612049103,0.9995525479316711,260.83957668281465,1.211437679646572,1.167544960975647,8.242457057073619e-06,0.0006176430401986753,0.0,0.2706959350337091,0.005317960400134325,0,0,0.0,1
24200,2.4690161808393896e-05,1.0,0.013803665526211262,0.9994406700134277,261.2216992092285,1.2146010886516372,1.167544960975647,7.749944139862208e-06,0.0005779768554499371,0.0,0.27152878705214206,0.005375413224101067,0,0,0.0,1
24300,2.3120170226320624e-05,1.0,0.013935759663581848,0.9994406700134277,261.6483226641488,1.217300645707767,1.167544960975647,7.271090564467495e-06,0.0005264776608388927,0.0,0.2727148958483581,0.005443852860480547,0,0,0.0,1
24400,2.1474763343576342e-05,1.0,0.014018305577337742,0.9991050362586975,262.1219722883151,1.219093161855169,1.167544960975647,6.775322305843192e-06,0.0004862707727135971,0.0,0.2728551638182923,0.005447673611342907,0,0,0.0,1
24500,1.99893274839269e-05,1.0,0.013878599740564823,0.9991050362586975,262.5855304756295,1.219971184581799,1.167544960975647,6.328404370278569e-06,0.0004559309262637505,0.0,0.27264806602613056,0.005571594927459955,0,0,0.0,1
24600,1.857111965364311e-05,1.0,0.013851279392838478,0.9991050362586975,263.03196853161467,1.220261812847846,1.167544960975647,5.896405090373655e-06,0.000411129008939344,0.0,0.27235111101835346,0.005537605844438076,0,0,0.0,1
24700,1.7367539840051904e-05,1.0,0.01394727174192667,0.9991050362586975,263.4479025464157,1.2199541460010734,1.167544960975647,5.532082590787789e-06,0.0003908912803442582,0.0,0.2719731902744474,0.005584516562521458,0,0,0.0,1
24800,1.633368265174795e-05,1.0,0.014018080197274685,0.9991050362586975,263.8191350504951,1.2197185097435574,1.167544960975647,5.221182215212825e-06,0.00037209468964236774,0.0,0.2721769480380852,0.005590571090579033,0,0,0.0,1
24900,1.537153366371058e-05,1.0,0.014016318134963512,0.9991050362586975,264.1539600124153,1.219749496949759,1.167544960975647,4.925369748253639e-06,0.0003376058384974541,0.0,0.27195913738220967,0.00559502886608243,0,0,0.0,1
25000,1.4495130926661659e-05,1.0,0.014017774723470211,0.9988812804222107,264.4465339921257,1.2203484008478904,1.167544960975647,4.660529450453688e-06,0.0003243770027595971,0.0,0.2718499466705129,0.0055769686587154865,0,0,0.0,1
25100,1.3651096196554136e-05,1.0,0.01416573766618967,0.9985457062721252,264.70806326899964,1.2211846366226222,1.167544960975647,4.404664950896544e-06,0.000305605097600424,0.0,0.272008331795985,0.005621998105198145,0,0,0.0,1
25200,1.277506544283824e-05,1.0,0.014206359162926674,0.9984338283538818,264.98000728759956,1.2220123271903367,1.167544960975647,4.135474231425362e-06,0.00028087741654296593,0.0,0.27266467205271633,0.00563421007245779,0,0,0.0,1
25300,1.195119784824783e-05,1.0,0.014096022583544254,0.9983219504356384,265.255080000934,1.2222188203563984,1.167544960975647,3.881997576228348e-06,0.00026241146107618726,0.0,0.2726302223046194,0.005665532313287258,0,0,0.0,1
25400,1.1246629583183676e-05,1.0,0.013945345766842365,0.9983219504356384,265.48039930971964,1.2223663848731037,1.167544960975647,3.663209479712944e-06,0.00024322438175927692,0.0,0.2719957840152513,0.005652031861245632,0,0,0.0,1
25500,1.0635995749908034e-05,1.0,0.013591109775006771,0.9983219504356384,265.62335704045165,1.2230734829104999,1.167544960975647,3.4737958001332545e-06,0.00023238960171112927,0.0,0.2711567031929901,0.005672423634678125,0,0,0.0,1
25600,1.0100496183440555e-05,1.0,0.01346675120294094,0.9984338283538818,265.698493057291,1.2244735117887464,1.167544960975647,3.3097464972519083e-06,0.00022410253904823552,0.0,0.27028025753763657,0.005606723949313164,0,0,0.0,1
25700,9.62575177254621e-06,1.0,0.013235584832727909,0.9983219504356384,265.6748830159028,1.226865361314929,1.167544960975647,3.164022141917912e-06,0.00021212357563916935,0.0,0.2689803787646077,0.005612737499177456,0,0,0.0,1
25800,9.203108675137628e-06,1.0,0.01303857658058405,0.9983219504356384,265.557070137089,1.2304621240655864,1.167544960975647,3.0335085191166927e-06,0.0002041698694860739,0.0,0.26781997933336993,0.005572499707341194,0,0,0.0,1
25900,8.799203897069674e-06,1.0,0.012846402823925018,0.998210072517395,265.34957728133634,1.2351004767800835,1.167544960975647,2.9120611375173935e-06,0.00019799758590345934,0.0,0.26675480116102995,0.005504304077476263,0,0,0.0,1
26000,8.421317033935338e-06,1.0,0.012594367377460003,0.998210072517395,265.0713661105152,1.240710666856716,1.167544960975647,2.796346041340829e-06,0.00019135301592228124,0.0,0.26568722478711404,0.005519603844732046,0,0,0.0,1
26100,8.075585355982184e-06,1.0,0.012468818575143814,0.998210072517395,264.7185325104177,1.2471961094434996,1.167544960975647,2.692655111150774e-06,0.000185937127127235,0.0,0.26429577947310007,0.005502607673406601,0,0,0.0,1
26200,7.739095053693745e-06,1.0,0.012354448437690735,0.9983219504356384,264.31710173709195,1.2546068811744495,1.167544960975647,2.5895233876158253e-06,0.00017270064573496344,0.0,0.263405746259131,0.005454637110233307,0,0,0.0,1
26300,7.40276072974666e-06,1.0,0.012208591215312481,0.9984338283538818,263.887989912989,1.2624650226802272,1.167544960975647,2.4851258763582763e-06,0.0001617267574778577,0.0,0.2628147775149294,0.005448983982205391,0,0,0.0,1
26400,7.060699317662511e-06,1.0,0.01210213452577591,0.9985457062721252,263.46013536337875,1.2706165926848896,1.167544960975647,2.3792616476898043e-06,0.00015242045588082423,0.0,0.262274772995713,0.005421358160674572,0,0,0.0,1
26500,6.743225640093442e-06,1.0,0.011933551169931889,0.9984338283538818,263.02410683062766,1.2788306083937795,1.167544960975647,2.280202858880524e-06,0.00015144094174729037,0.0,0.2616884205653145,0.005358211696147919,0,0,0.0,1
26600,6.455725724663353e-06,1.0,0.011898287571966648,0.9983219504356384,262.5506768346786,1.287345257053138,1.167544960975647,2.191123891194227e-06,0.00014276156124825288,0.0,0.2610260146412554,0.005339321214705706,0,0,0.0,1
26700,6.212485914147692e-06,1.0,0.011919890530407429,0.998210072517395,262.02177948548575,1.2964800567763297,1.167544960975647,2.116058786905648e-06,0.00013214784520921934,0.0,0.25926722372057104,0.005330245476216078,0,0,0.0,1
26800,5.990409590594936e-06,1.0,0.011948337778449059,0.998210072517395,261.43703875277015,1.3065660531319678,1.167544960975647,2.047735300639393e-06,0.0001283815953019178,0.0,0.2581402455679174,0.005315949209034443,0,0,0.0,1
26900,5.77795162826078e-06,1.0,0.011974431574344635,0.998210072517395,260.8194136520768,1.3175129520262565,1.167544960975647,1.983631506612891e-06,0.00013166336095952943,0.0,0.2570362833708209,0.005307135637849569,0,0,0.0,1
27000,5.5732743931002915e-06,1.0,0.011894591152668,0.998210072517395,260.1656694192116,1.3292290546212362,1.167544960975647,1.919061086129411e-06,0.000124724640120225,0.0,0.2563841361480481,0.005341453943401575,0,0,0.0,1
27100,5.384533324104268e-06,1.0,0.011761048808693886,0.998210072517395,259.48984215641957,1.3415417919116073,1.167544960975647,1.8624794935429854e-06,0.00012118393875134864,0.0,0.25513867092121323,0.005324958357959986,0,0,0.0,1
27200,5.201083240535809e-06,1.0,0.011758498847484589,0.997986376285553,258.7948370208425,1.3546334339111785,1.167544960975647,1.8065236573445179e-06,0.00011022801367712611,0.0,0.25442003783971107,0.005313413683325052,0,0,0.0,1
27300,5.026845883548958e-06,1.0,0.011715062893927097,0.997986376285553,258.07778978882567,1.3682948566154702,1.167544960975647,1.7548045476577952e-06,0.000105467688645206,0.0,0.25319186942100014,0.00525944447144866,0,0,0.0,1
27400,4.86281805933686e-06,1.0,0.011617429554462433,0.9978744983673096,257.33071162027414,1.3824814627263873,1.167544960975647,1.7049218833442156e-06,0.00010436806148361284,0.0,0.2522391462945712,0.005266596097499132,0,0,0.0,1
27500,4.710243501904188e-06,1.0,0.011514742858707905,0.997986376285553,256.5591003957419,1.3972736761488915,1.167544960975647,1.6584883908777333e-06,9.987318930055392e-05,0.0,0.2513687058876054,0.005252841394394636,0,0,0.0,1
27600,4.5645788304682355e-06,1.0,0.01145098078995943,0.9980981945991516,255.76818974890276,1.412594865943339,1.167544960975647,1.6151093751955738e-06,0.0001000295788540058,0.0,0.2503548502948001,0.005198116879910231,0,0,0.0,1
27700,4.420875029609306e-06,1.0,0.011365577578544617,0.9980981945991516,254.97189143986145,1.4284733740717526,1.167544960975647,1.5722309927020941e-06,9.587187304609968e-05,0.0,0.2495037446018561,0.0051866681315004826,0,0,0.0,1
27800,4.285294835426612e-06,1.0,0.011302881874144077,0.9978744983673096,254.1618663136938,1.444781273529295,1.167544960975647,1.5305699091181435e-06,8.762618295817189e-05,0.0,0.24833860714617823,0.005165875423699617,0,0,0.0,1
27900,4.149901542405132e-06,1.0,0.011238542385399342,0.9978744983673096,253.34836285610322,1.4615267781702665,1.167544960975647,1.4897782602030656e-06,8.5466088903029e-05,0.0,0.24741799203941775,0.005174029152840376,0,0,0.0,1
28000,4.0206086850957945e-06,1.0,0.011245408095419407,0.9978744983673096,252.54074069038126,1.4787338499785925,1.167544960975647,1.4504703794815204e-06,8.259467880165299e-05,0.0,0.2466452504111555,0.005113657563924789,0,0,0.0,1
28100,3.8893545024620835e-06,1.0,0.01127394288778305,0.997986376285553,251.7418720716117,1.496194704542471,1.167544960975647,1.4100937812862786e-06,7.696349195755491e-05,0.0,0.24598453582776206,0.0051073310896754265,0,0,0.0,1
28200,3.7609950140904402e-06,1.0,0.011267555877566338,0.997986376285553,250.95787244350748,1.513824658131398,1.167544960975647,1.3707934439869244e-06,7.605607439647377e-05,0.0,0.24552351687882523,0.005098279565572739,0,0,0.0,1
28300,3.617695711000124e-06,1.0,0.011215629056096077,0.9976507425308228,250.22039519750305,1.5313560882200947,1.167544960975647,1.326572202906513e-06,7.11344634802162e-05,0.0,0.2459731220174373,0.005081804934889078,0,0,0.0,1
28400,3.4503677852626424e-06,1.0,0.01109237875789404,0.9978744983673096,249.61042791392077,1.547482714471831,1.167544960975647,1.272263206536022e-06,6.408552754867999e-05,0.0,0.24608166045008903,0.005014414899051189,0,0,0.0,1
28500,3.3268952392973006e-06,1.0,0.01102560292929411,0.9978744983673096,249.000958495834,1.5626310797006766,1.167544960975647,1.2332623248255884e-06,6.295760732622078e-05,0.0,0.24497982911602925,0.005050560925155878,0,0,0.0,1
28600,3.192279564245837e-06,1.0,0.010954792611300945,0.9977626204490662,248.412307037935,1.5777654572712645,1.167544960975647,1.1898353744703182e-06,6.141103667085224e-05,0.0,0.2454946295525638,0.005005606450140476,0,0,0.0,1
28700,3.070799039051053e-06,1.0,0.01086991187185049,0.9977626204490662,247.85858749011425,1.5920688624441648,1.167544960975647,1.1494546057607446e-06,5.750145017729291e-05,0.0,0.2440263008255689,0.005017431452870369,0,0,0.0,1
28800,2.968397893710062e-06,1.0,0.010856938548386097,0.9977626204490662,247.2549037200998,1.607129803403708,1.167544960975647,1.1169960901577341e-06,5.5412011760649973e-05,0.0,0.24302091187422095,0.005019832868129015,0,0,0.0,1
28900,2.8768588435923448e-06,1.0,0.010779782198369503,0.9977626204490662,246.62717952386186,1.6228931076618565,1.167544960975647,1.0859038375200747e-06,5.3522720823114935e-05,0.0,0.24213974906499702,0.005003203172236681,0,0,0.0,1
29000,2.785289098028443e-06,1.0,0.010772808454930782,0.9977626204490662,245.9853495525197,1.639416730551608,1.167544960975647,1.0570669396532875e-06,5.1464378456954435e-05,0.0,0.2413405091938462,0.004991231951862574,0,0,0.0,1
29100,2.6943107513943687e-06,1.0,0.010648174211382866,0.9977626204490662,245.33354332808747,1.6563865387692365,1.167544960975647,1.0260042102115408e-06,4.9831388565648344e-05,0.0,0.240531733308372,0.0049851941876113415,0,0,0.0,1
29200,2.5950844246835914e-06,1.0,0.010598599910736084,0.9977626204490662,244.69890918108982,1.6735669177696848,1.167544960975647,9.937956979415837e-07,4.733250188514979e-05,0.0,0.24078916433293432,0.005066337529569864,0,0,0.0,1
29300,2.4588500764366472e-06,1.0,0.010494861751794815,0.9977626204490662,244.1941781975051,1.6893652548791853,1.167544960975647,9.479167496171612e-07,4.114108947209105e-05,0.0,0.24187350885590714,0.005631355568766594,0,0,0.0,1
29400,2.3430338842445053e-06,1.0,0.010393881238996983,0.9977626204490662,243.74014716032283,1.7032064496494783,1.167544960975647,9.087437207841502e-07,4.062535546043484e-05,0.0,0.24168280624112992,0.00538305938243866,0,0,0.0,1
29500,2.233567329312791e-06,1.0,0.010428005829453468,0.9977626204490662,243.3302708073364,1.716344798398378,1.167544960975647,8.7174499923084e-07,3.781506216754099e-05,0.0,0.2415936448247088,0.00525140343233943,0,0,0.0,1
29600,2.1213611489656614e-06,1.0,0.010304559953510761,0.9976507425308228,243.00841062730973,1.7281738923383032,1.167544960975647,8.327693339313286e-07,3.584132419568941e-05,0.0,0.24151346283136074,0.005150895100086927,0,0,0.0,1
29700,2.0395648334670113e-06,1.0,0.010354739613831043,0.9976507425308228,242.66478662403327,1.7398009726957473,1.167544960975647,8.051656587582421e-07,3.467587538154772e-05,0.0,0.24108263378688996,0.00513836182653904,0,0,0.0,1
29800,1.950951855178573e-06,1.0,0.010338990949094296,0.9975388646125793,242.3091258232855,1.7517268598694467,1.167544960975647,7.739851836616488e-07,3.264760190408067e-05,0.0,0.2414674332082272,0.005162069108337164,0,0,0.0,1
29900,1.845562564994907e-06,1.0,0.010197008028626442,0.9977626204490662,242.0315593089204,1.7626981328846976,1.167544960975647,7.359430527194175e-07,3.0122194379695798e-05,0.0,0.24144347026894192,0.005199597217142582,0,0,0.0,1
30000,1.7484211412011064e-06,1.0,0.010063241235911846,0.9977626204490662,241.79561819663732,1.7725679786753923,1.167544960975647,7.00798408725742e-07,2.8644773197735894e-05,0.0,0.24277993309894047,0.0053505501709878445,0,0,0.0,1
30100,1.6628896446491126e-06,1.0,0.010028809309005737,0.9977626204490662,241.57342363306662,1.7811547208939391,1.167544960975647,6.701862065839152e-07,2.7263843843745513e-05,0.0,0.24115296003795206,0.005175329279154539,0,0,0.0,1
30200,1.5749922113172943e-06,1.0,0.009989689104259014,0.9977626204490662,241.40264034312673,1.7894462757792986,1.167544960975647,6.382720403724144e-07,2.561849961091538e-05,0.0,0.2419289187981387,0.0051919836550951,0,0,0.0,1
30300,1.5016304359960486e-06,1.0,0.009944208897650242,0.9977626204490662,241.19313138594936,1.7973904432786192,1.167544960975647,6.115899078809748e-07,2.4442068422079428e-05,0.0,0.24128029563356967,0.005108745768666267,0,0,0.0,1
30400,1.4131107946013799e-06,1.0,0.009869418106973171,0.9980981945991516,241.0557107821074,1.8047444188237345,1.167544960975647,5.781681148048187e-07,2.3131997488392096e-05,0.0,0.2419726898396863,0.0051166340708732605,0,0,0.0,1
30500,1.338597485300852e-06,1.0,0.009539024904370308,0.9980981945991516,240.94182464959275,1.8105778020548542,1.167544960975647,5.520569288200473e-07,2.1741040565145773e-05,0.0,0.2419320811026236,0.005109519697725773,0,0,0.0,1
30600,1.2752889233524911e-06,1.0,0.00944442581385374,0.998210072517395,240.7857952979902,1.816480476661317,1.167544960975647,5.276973157955159e-07,2.045436044391665e-05,0.0,0.24215238299880082,0.0051131159998476505,0,0,0.0,1
30700,1.2087124332538224e-06,1.0,0.009290169924497604,0.998210072517395,240.6863630716012,1.8222063606764516,1.167544960975647,5.020568506823698e-07,1.9547761573259877e-05,0.0,0.24264389051961358,0.005046128295361996,0,0,0.0,1
30800,1.1307751037747948e-06,1.0,0.00905112735927105,0.9980981945991516,240.68697991888195,1.8261715658462514,1.167544960975647,4.7426652259014666e-07,1.8144967291725082e-05,0.0,0.24361287878245266,0.005319759715348482,0,0,0.0,1
30900,1.0591875252430327e-06,1.0,0.008854305371642113,0.9980981945991516,240.71540031082782,1.8289458815544997,1.167544960975647,4.457175612035594e-07,1.711964109574902e-05,0.0,0.2434529062374291,0.005411265883594751,0,0,0.0,1
31000,9.945719057213864e-07,1.0,0.008623353205621243,0.9980981945991516,240.7506658269803,1.830589065099571,1.167544960975647,4.20324704027829e-07,1.6153935971764678e-05,0.0,0.24400937415089263,0.0052884360775351524,0,0,0.0,1
31100,9.286490012527793e-07,1.0,0.008532646112143993,0.9980981945991516,240.8445183674817,1.8313174993330137,1.167544960975647,3.9469362950873225e-07,1.5049535313490661e-05,0.0,0.24478574409976556,0.005243299528956413,0,0,0.0,1
31200,8.628815635347564e-07,1.0,0.008372398093342781,0.998210072517395,241.0731809816178,1.8296886672173902,1.167544960975647,3.6902199806869416e-07,1.382511397938439e-05,0.0,0.24669260662757586,0.005240510683506727,0,0,0.0,1
31300,8.038684313760314e-07,1.0,0.00814096163958311,0.9984338283538818,241.32226045527761,1.826287618866954,1.167544960975647,3.456653482711694e-07,1.3027858006833148e-05,0.0,0.24704619824494875,0.005243969615548849,0,0,0.0,1
31400,7.46940600038215e-07,1.0,0.007873548194766045,0.9984338283538818,241.62317131487345,1.8220386387823408,1.167544960975647,3.220909914659282e-07,1.210330037746689e-05,0.0,0.2477225073134686,0.005410393234342337,0,0,0.0,1
31500,7.035521889520169e-07,1.0,0.007731519639492035,0.9985457062721252,241.88708072508456,1.8167779208338846,1.167544960975647,3.0429974841667624e-07,1.1627935124108606e-05,0.0,0.24672045047830343,0.005388945806771517,0,0,0.0,1
31600,6.601015343221661e-07,1.0,0.007558581884950399,0.9985457062721252,242.1042390803121,1.8111703105689343,1.167544960975647,2.8738595138138157e-07,1.0985539469331993e-05,0.0,0.2469850677116349,0.0053742569871246815,0,0,0.0,1
31700,6.183005325510749e-07,1.0,0.007260850165039301,0.9985457062721252,242.34264335820902,1.8051952260489568,1.167544960975647,2.699868093730601e-07,1.0219304781147695e-05,0.0,0.24860110943513683,0.005484770517796278,0,0,0.0,1
31800,5.663215461026994e-07,1.0,0.0071112774312496185,0.9985457062721252,242.72965403300765,1.7977626239444453,1.167544960975647,2.4850493222684186e-07,9.580861222630132e-06,0.0,0.25030368644128087,0.005735696293413639,0,0,0.0,1
31900,5.188558702684531e-07,1.0,0.00675148656591773,0.9985457062721252,243.18551295932585,1.788325566948211,1.167544960975647,2.2821547603576558e-07,8.661701411851888e-06,0.0,0.2514857672502328,0.005655395332723856,0,0,0.0,1
32000,4.6989600832603173e-07,1.0,0.0063590616919100285,0.9985457062721252,243.7408203837702,1.7761197453895297,1.167544960975647,2.0662074350550275e-07,7.87139434954512e-06,0.0,0.25334406232470225,0.005533850286155939,0,0,0.0,1
32100,4.2535600641713245e-07,1.0,0.005752722267061472,0.9986575841903687,244.3695100623434,1.761153631305287,1.167544960975647,1.8691096725650215e-07,7.283868628968291e-06,0.0,0.2539449458955638,0.0054245516657829285,0,0,0.0,1
32200,3.8072261077104486e-07,1.0,0.005260949023067951,0.9986575841903687,245.04297204698528,1.7443822846475692,1.167544960975647,1.6803904337314018e-07,6.6495735059403164e-06,0.0,0.25528923001351755,0.005490115378051996,0,0,0.0,1
32300,3.4601808351908403e-07,1.0,0.005018712021410465,0.9988812804222107,245.72835152510436,1.7258538803583323,1.167544960975647,1.5190896562547406e-07,6.0902790289059616e-06,0.0,0.25635122836148766,0.005471557844430208,0,0,0.0,1
32400,3.181610566116433e-07,1.0,0.004708492197096348,0.9988812804222107,246.4285406355843,1.7071315410099492,1.167544960975647,1.38770379907448e-07,5.6219475025653005e-06,0.0,0.25684600390949974,0.006082873325794935,0,0,0.0,1
32500,2.861644929907925e-07,1.0,0.004345557652413845,0.9988812804222107,247.1267709735325,1.6880189009462339,1.167544960975647,1.2364432622984544e-07,5.147127332736675e-06,0.0,0.258665879104221,0.0060344901867210865,0,0,0.0,1
32600,2.6328751800974715e-07,1.0,0.004060113802552223,0.9988812804222107,247.8324426954076,1.6671642836522562,1.167544960975647,1.1412116376249583e-07,4.870367313275206e-06,0.0,0.2582396873294936,0.006010971497744322,0,0,0.0,1
32700,2.495301885119261e-07,1.0,0.0037305490113794804,0.9988812804222107,248.36865402939694,1.6479493004030514,1.167544960975647,1.0743165024400196e-07,4.70659878853671e-06,0.0,0.2571988185767348,0.006164057645946741,0,0,0.0,1
32800,2.3897877099443576e-07,1.0,0.003542154561728239,0.9988812804222107,248.85340660239427,1.6308615500949566,1.167544960975647,1.0229348944721582e-07,4.574356375607968e-06,0.0,0.25582656637941514,0.006116756238043308,0,0,0.0,1
32900,2.3175776675543602e-07,1.0,0.0034029297530651093,0.9989931583404541,249.21577481143365,1.6185034007133723,1.167544960975647,9.523279559352075e-08,4.2562646506559945e-06,0.0,0.25474189399337077,0.006064851768314838,0,0,0.0,1
33000,2.1893420409924147e-07,1.0,0.0032637384720146656,0.9988812804222107,249.48534194506246,1.6100920625672104,1.167544960975647,9.115042403572926e-08,4.2251199084635254e-06,0.0,0.2539702892287053,0.005956193897873163,0,0,0.0,1
33100,2.141098178753964e-07,1.0,0.003183364402502775,0.9988812804222107,249.60270195468507,1.6039288061803436,1.167544960975647,9.03205638287283e-08,4.13703013787098e-06,0.0,0.25183447479669213,0.005897535476833582,0,0,0.0,1
