step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
45410,1410,control,1.3237621715234127e-05,1.0,0.0031296000815927982,0.9993287920951843,1.2465490914075206e-05,0.0003289487831082273,81.00888755582841,3.4912136906801834,0.1961968720836422,0.006733127869665623,0
45420,1420,control,1.4304692740552127e-05,1.0,0.0031818500719964504,0.9993287920951843,1.3416459249683472e-05,0.00035471538331468606,81.55683307594286,3.476152679420074,0.1956571648626198,0.006655161734670401,0
45430,1430,control,1.555259404995013e-05,1.0,0.0032373375725001097,0.9993287920951843,1.5205980706179e-05,0.00038697651099220306,82.1023828895976,3.4616051225253104,0.1948399310508234,0.006677356082946062,0
45440,1440,control,1.703616726445034e-05,1.0,0.003298725700005889,0.9993287920951843,1.5869773825290975e-05,0.00042167414037455717,82.64563695658866,3.447566930603291,0.194219471096152,0.00669695483520627,0
45450,1450,control,1.8751299649011344e-05,1.0,0.003357374109327793,0.9993287920951843,1.7335780533715097e-05,0.00046352682595466173,83.18839153576543,3.4340357537656274,0.19376416908409105,0.0066303107887506485,0
45460,1460,control,2.073493851639796e-05,1.0,0.003417171537876129,0.9992169141769409,1.8702388795749066e-05,0.0005100554269523218,83.73010390723334,3.4210105131658692,0.19328322287417543,0.0065386113710701466,0
45470,1470,control,2.3006994524621405e-05,1.0,0.0034812758676707745,0.9992169141769409,2.0280625151234506e-05,0.0005631933156830295,84.27151490385388,3.4084897915232686,0.19306671472435458,0.006546864751726389,0
45480,1480,control,2.5513314540148713e-05,1.0,0.0035480449441820383,0.9991050362586975,2.1988716125863857e-05,0.0006226594677828317,84.81018979252865,3.396472549203677,0.1930765254174514,0.006661391817033291,0
45490,1490,control,2.825336741807405e-05,1.0,0.0036123942118138075,0.9991050362586975,2.413030621763635e-05,0.000687059236828382,85.34552746805944,3.3849575545839268,0.19315629037625373,0.0066454289481043816,0
45500,1500,control,3.123828719253652e-05,1.0,0.003677015658468008,0.9991050362586975,2.6908476541039306e-05,0.0007578210976850474,85.87774490729916,3.373941775167057,0.19324481446313094,0.006643138825893402,0
45510,1510,control,3.441454828134738e-05,1.0,0.00373638398014009,0.9991050362586975,2.972079460804013e-05,0.0008328569072931368,86.40647887165443,3.3634235992821098,0.19348205506390717,0.006705128587782383,0
45520,1520,control,3.7815654650330544e-05,1.0,0.003786863060668111,0.9992169141769409,2.942771273535937e-05,0.000905941871166648,86.9320606197257,3.3534020832283766,0.19395058577089797,0.006716393865644932,0
45530,1530,control,4.1399660403840244e-05,1.0,0.0038220244459807873,0.9993287920951843,3.462903398609441e-05,0.0009962628623418172,87.45678395887421,3.3438751289687296,0.19427825777838958,0.006718600634485483,0
45540,1540,control,4.52210551884491e-05,1.0,0.003853042144328356,0.9993287920951843,3.453528084618207e-05,0.0010797290676484365,87.98024911392582,3.3348418041423664,0.19495992101202783,0.0067481170408427715,0
45550,1550,control,4.926396650262177e-05,1.0,0.003880198812112212,0.9993287920951843,4.045548475226314e-05,0.00118128087204092,88.5011439724028,3.3263003798955215,0.1948376761149439,0.006818550173193216,0
45560,1560,control,5.3541367378784344e-05,1.0,0.003911650273948908,0.9993287920951843,3.858720616367015e-05,0.0012670035508180577,89.01794307653923,3.3182489259356553,0.19470106806503007,0.006741184275597334,0
45570,1570,control,5.802710438729264e-05,1.0,0.003937666770070791,0.9993287920951843,4.532197646084141e-05,0.0013828646593448185,89.53191656290566,3.310689648816303,0.19447746901686688,0.006793092470616102,0
45580,1580,control,6.279553781496361e-05,1.0,0.003974484279751778,0.9994406700134277,5.21932822824719e-05,0.0015018675685280424,90.04098948525254,3.3036287449230177,0.19430012139435598,0.006784011609852314,0
45590,1590,control,6.784439028706402e-05,1.0,0.00400709779933095,0.9994406700134277,5.699905675458999e-05,0.0016218162627298807,90.54624018344298,3.2970657396773375,0.19416334286688816,0.006737515330314636,0
45600,1600,control,7.32197004253976e-05,1.0,0.004041372798383236,0.9996643662452698,6.61388759893318e-05,0.0017607094049612879,91.04606899539156,3.2909994345131213,0.19427960284811344,0.00673671392723918,0
45610,1610,control,7.902108336566016e-05,1.0,0.004115793853998184,0.9996643662452698,5.633214620173912e-05,0.0018480898964172395,91.53939121558088,3.2854313963699497,0.19408886397943953,0.006725288461893797,0
45620,1620,control,8.516365778632462e-05,1.0,0.004113869275897741,0.9997762441635132,6.083647539114116e-05,0.0019968080216819805,92.0284626604414,3.2803606507092646,0.19349227608744643,0.006598874926567078,0
45630,1630,control,9.229966235579923e-05,1.0,0.004164107143878937,0.9997762441635132,6.874674505005901e-05,0.0021600614861495893,92.50819976111498,3.2757840748706175,0.19297649661220712,0.0065986341796815395,0
45640,1640,control,9.975771536119282e-05,1.0,0.0041347346268594265,0.9997762441635132,7.252396331333407e-05,0.0023339443648324716,92.98229394137043,3.2717186295510152,0.19300804885967612,0.006579273846000433,0
45650,1650,control,0.00010759186261566356,1.0,0.004188753664493561,0.9997762441635132,7.807634533434839e-05,0.0025025479204697325,93.45442048753874,3.2681817505768005,0.19298297744472825,0.006484742742031813,0
45660,1660,control,0.00011571130744414404,1.0,0.004184877499938011,0.9997762441635132,8.790419898242661e-05,0.0026997530092618643,93.92315536919399,3.2651750181228785,0.19282173711315823,0.0064006042666733265,0
45670,1670,control,0.00012415359378792346,1.0,0.004192939959466457,0.9997762441635132,9.652201683068217e-05,0.002900753506204435,94.38829480366947,3.2627057683609033,0.192931489589185,0.006376550067216158,0
45680,1680,control,0.00013271092029754072,1.0,0.004211879335343838,0.9997762441635132,8.835125928112132e-05,0.003068647835856096,94.85141698121345,3.260782979337335,0.1929025267451455,0.0063717965967953205,0
45690,1690,control,0.00014129145711194724,1.0,0.004221706185489893,0.9997762441635132,9.707708986442072e-05,0.003270678239849369,95.31260755322464,3.2594162863766,0.19316580149222234,0.006254941690713167,0
45700,1700,control,0.00014992164506111294,1.0,0.004244197625666857,0.9997762441635132,0.00010675681271758365,0.0034708281528505937,95.77268971152753,3.258613181026474,0.19342919471995232,0.006217585876584053,0
45710,1710,control,0.0001583052217029035,1.0,0.004245769698172808,0.9998881220817566,0.00011305392859553794,0.003666460189054467,96.23355050376794,3.258367242209129,0.1936254637846964,0.006204638164490461,0
45720,1720,control,0.00016646133735775948,1.0,0.004247286356985569,0.9998881220817566,0.0001185066729336313,0.003850928825106457,96.69385091532794,3.2586763585104057,0.19373265313790733,0.0062179043889045715,0
45730,1730,control,0.00017429202853236347,1.0,0.004247327800840139,1.0,0.0001229673074239567,0.00402685639269244,97.15269788830948,3.259534691503571,0.19386639704147168,0.006243232171982527,0
45740,1740,control,0.00018174541764892638,1.0,0.0042421394027769566,1.0,0.00012706763031407098,0.0041955609949391615,97.61240750699227,3.2609277482581973,0.19406280091604866,0.006290858145803213,0
45750,1750,control,0.00018880344578064978,1.0,0.004229399841278791,1.0,0.00013064558262312385,0.004355221697170681,98.0721316654705,3.2628385941258276,0.19423824766712408,0.006301551125943661,0
45760,1760,control,0.00019538692140486091,1.0,0.004212500527501106,1.0,0.0001335281640423558,0.0045010199383211805,98.53149661468295,3.2652636186304247,0.1945375023398848,0.0063131507486104965,0
45770,1770,control,0.00020138414402026683,1.0,0.004191639833152294,1.0,0.0001362099676121981,0.004635504189261975,98.99056632748432,3.26819578483943,0.19482602014218853,0.006288754753768444,0
45780,1780,control,0.00020676848362199962,1.0,0.004165021702647209,1.0,0.0001391222225354108,0.004760083781160328,99.44877163338303,3.271629904606162,0.19510654714816117,0.006254460196942091,0
45790,1790,control,0.00021155664580874145,1.0,0.004136900417506695,1.0,0.00014171943163827905,0.004867873912147756,99.90611191945986,3.275551058864131,0.1953766226395819,0.0063409265130758286,0
45800,1800,control,0.0002156953269150108,1.0,0.0041068182326853275,1.0,0.00014398695147774411,0.004964001224286006,100.36332401462661,3.2799454150023526,0.19571778857292252,0.006246549542993307,0
45810,1810,control,0.00021911333897151053,1.0,0.004075584467500448,1.0,0.00014579641294307729,0.0050458959758759225,100.8201350318293,3.2847920442420504,0.19599969353168628,0.006167910527437925,0
45820,1820,control,0.00022182860993780196,1.0,0.00404255511239171,1.0,0.00014728421986635827,0.005111700639737295,101.27755684677341,3.290059782749777,0.19618085819951747,0.00618550181388855,0
45830,1830,control,0.0002237545559182763,1.0,0.004008100833743811,1.0,0.00014820200349186926,0.005159556214701279,101.732741051022,3.295737795256577,0.19647904965079369,0.006161426194012165,0
45840,1840,control,0.00022494645963888615,1.0,0.003969938959926367,1.0,0.00014869357056611997,0.005191599550053845,102.1859337670953,3.3018158836539975,0.1965707396419249,0.006227700971066952,0
45850,1850,control,0.0002254652208648622,1.0,0.003931352403014898,1.0,0.00014881498294057175,0.005209651195993975,102.63822883954788,3.308276931712379,0.19678189029055407,0.006319371517747641,0
45860,1860,control,0.0002253817510791123,1.0,0.003889999119564891,1.0,0.00014849503682009456,0.005211787784493828,103.09011265820308,3.3150904115947752,0.19695564956240905,0.006299632601439953,0
45870,1870,control,0.00022471607371699065,1.0,0.00384313240647316,1.0,0.0001477958923449879,0.005200748357518878,103.54085276653466,3.3222339838373056,0.19711320451838674,0.0063478718511760235,0
45880,1880,control,0.00022351855295710266,1.0,0.003788671689108014,1.0,0.00014682307388051564,0.00518048653400685,103.99011170006553,3.329682411153388,0.19723912888512107,0.006362998392432928,0
45890,1890,control,0.00022179669758770615,1.0,0.003729077987372875,1.0,0.00014566632277144555,0.005147501530031955,104.43762139777193,3.3374230301886327,0.1974807156362627,0.006371817551553249,0
45900,1900,control,0.00021965260384604335,1.0,0.0036678449250757694,1.0,0.00014419508892280506,0.0051074424686009725,104.88406539330458,3.345433981966388,0.19776855855256356,0.006390580907464027,0
45910,1910,control,0.00021717906929552555,1.0,0.0036076477263122797,1.0,0.00014250825449208394,0.005061509480161596,105.33114011710049,3.353694104606419,0.19794234724275242,0.006445565260946751,0
45920,1920,control,0.0002144364989362657,1.0,0.003547324100509286,1.0,0.00014065528991479484,0.00500698243060318,105.77761510441891,3.362195253456453,0.1980969798147262,0.006560885813087225,0
45930,1930,control,0.0002115030656568706,1.0,0.0034872109536081553,1.0,0.0001387969283445998,0.004949463429972628,106.22155465689595,3.3709145224527894,0.1981979985898318,0.006630454678088427,0
45940,1940,control,0.00020843592938035727,1.0,0.003429670352488756,1.0,0.00013674367376147756,0.004884086618424007,106.66271904167277,3.379831585544865,0.19832464686799228,0.00668979249894619,0
45950,1950,control,0.00020529245375655591,1.0,0.0033710231073200703,1.0,0.0001347799222077753,0.004822909621535403,107.10224689559804,3.3889287042109464,0.19845660817350652,0.006724182050675154,0
45960,1960,control,0.00020209909416735172,1.0,0.003314616624265909,1.0,0.00013285768063660638,0.004757864735822717,107.54272905559232,3.398189374329956,0.19859039963346176,0.006757713854312897,0
45970,1970,control,0.00019881705520674586,1.0,0.0032608513720333576,1.0,0.00013087355684233292,0.004689984848269348,107.98546020265886,3.40761852307251,0.19868493213176763,0.006869334261864424,0
45980,1980,control,0.00019544178212527186,1.0,0.0032101806718856096,1.0,0.00012887247673383455,0.0046246413024368695,108.42869477090208,3.4172106981776693,0.19883332048041422,0.006859999615699053,0
45990,1990,control,0.00019193821935914457,1.0,0.0031610915903002024,1.0,0.00012678596736844248,0.004551487260750265,108.87128809194132,3.426956098086935,0.19901964536576758,0.00688036298379302,0
46000,2000,control,0.0001883289951365441,1.0,0.0031166679691523314,1.0,0.00012462550191542172,0.0044770167455117915,109.31394016587056,3.436846759649171,0.1990404905989572,0.0069246492348611355,0
