comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_addition_only,target_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,0.008849557489156723
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_addition_only,reference_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,target_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,0.9983553886413574
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,reference_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,0.998590350151062
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,target_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,reference_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,target_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,reference_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,target_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,first_generalized,6000,checkpoints/seedstudy_stable_muon_seed_0/step_006000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,reference_readout,0.9983553886413574,1.0,0.9999383091926575,0.999992847442627,1.0
