run,depth,regime,role,step,checkpoint,baseline_full_accuracy,requested_addition_power_threshold,achieved_addition_power_fraction,selected_pair_count,selected_pairs,intervention,intervention_accuracy
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,1.0,1.0,56,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)|(17,17)/(96,96)|(34,34)/(79,79)|(27,27)/(86,86)|(30,30)/(83,83)|(54,54)/(59,59)|(9,9)/(104,104)|(46,46)/(67,67)|(50,50)/(63,63)|(32,32)/(81,81)|(41,41)/(72,72)|(49,49)/(64,64)",remaining_addition_sufficiency,0.008849557489156723
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.25,0.41325808616306564,1,"(20,20)/(93,93)",top_addition_sufficiency,0.07079645991325378
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.25,0.41325808616306564,1,"(20,20)/(93,93)",top_addition_ablation,0.6939463019371033
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.25,0.41325808616306564,1,"(20,20)/(93,93)",remaining_addition_sufficiency,1.0
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.5,0.5606744241868838,2,"(20,20)/(93,93)|(39,39)/(74,74)",top_addition_sufficiency,0.3362831771373749
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.5,0.5606744241868838,2,"(20,20)/(93,93)|(39,39)/(74,74)",top_addition_ablation,0.6300414800643921
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.5,0.5606744241868838,2,"(20,20)/(93,93)|(39,39)/(74,74)",remaining_addition_sufficiency,1.0
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.75,0.7662196876020101,5,"(20,20)/(93,93)|(39,39)/(74,74)|(52,52)/(61,61)|(6,6)/(107,107)|(5,5)/(108,108)",top_addition_sufficiency,0.9203540086746216
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.75,0.7662196876020101,5,"(20,20)/(93,93)|(39,39)/(74,74)|(52,52)/(61,61)|(6,6)/(107,107)|(5,5)/(108,108)",top_addition_ablation,0.5250998735427856
seed0_muon,1,muon,minimum_after_first_generalized,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.8349126577377319,0.75,0.7662196876020101,5,"(20,20)/(93,93)|(39,39)/(74,74)|(52,52)/(61,61)|(6,6)/(107,107)|(5,5)/(108,108)",remaining_addition_sufficiency,1.0
