step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,embeddings_applied_update_norm,embeddings_gradient_component_norm,embeddings_decay_component_norm,embeddings_applied_update_rms,embeddings_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
44350,350,control,1.504277804542653e-07,1.0,3.742007174878381e-05,1.0,2.997481703579317e-07,2.321037851011061e-05,15.566201424180717,0.34555164958946244,0.14913143759260727,0.006711212452501059,0,0.05779222293094056,0.14913308302142228,0.1458068166123673,0.00013033732604002108,145.79872952550033,0.0016373355734893512,0.00540593419866547,0.004109458244570434,1.3379496858208068e-05,4.1106331697747915,0.00040708185075702933,0.0008880690751192994,0.0007834931501202781,3.3848352393180255e-06,0.783498960259386
44351,351,control,1.5061452529607777e-07,1.0,3.744359128177166e-05,1.0,2.9665968618434675e-07,2.323840791923623e-05,15.613506076835593,0.34709816110660163,0.14898509063726537,0.006727935746312141,0,0.057753508746727515,0.1489867718675821,0.14579873596195342,0.0001302500149280021,145.79052212943554,0.0016408980627891528,0.00541114562234018,0.004110633352465954,1.340860775958091e-05,4.111812081021565,0.0004059572546617901,0.0008889104761614319,0.0007834990267506732,3.375484361881249e-06,0.7835064155690845
44352,352,control,1.4986751750711846e-07,1.0,3.75801682821475e-05,1.0,2.9587436449289924e-07,2.3146492818186062e-05,15.660824059432208,0.3486432605624679,0.1490552236888477,0.0066938940435647964,0,0.05777401714601602,0.14905689674443512,0.14579052989676172,0.00013029626699772814,145.7823929818537,0.0016432291444252903,0.005414420695281417,0.004111812150893393,1.3427656206296363e-05,4.112992762912265,0.00040496580015622337,0.0008892208860720052,0.0007835064994392435,3.3672405402950443e-06,0.7835147456526398
44353,353,control,1.503966444715843e-07,1.0,3.7622299714712426e-05,1.0,3.011878036710538e-07,2.3407303764905775e-05,15.708069898247636,0.35019582941575644,0.1489752994065418,0.006658960599452257,0,0.05770223006913598,0.14897693474679224,0.14578239484037966,0.00013013436743459914,145.77421020649751,0.0016514458177556723,0.0054244049731394135,0.00411299284693149,1.3494798798681677e-05,4.114181745121613,0.0004084615632983329,0.0008905777450810033,0.0007835147700988398,3.3963073784498696e-06,0.783522771357137
44354,354,control,1.50365522699758e-07,1.0,3.777466918108985e-05,1.0,2.9939172771411146e-07,2.3528009026628267e-05,15.755484097252607,0.3517520426257248,0.14893309053895482,0.006670670583844185,0,0.05787185606364278,0.14893474551878172,0.14577422019860917,0.0001305169206126853,145.76592982870903,0.0016556929313263464,0.0054317966964685365,0.004114182107982843,1.3529504111138907e-05,4.115377603798467,0.00040775000339762405,0.0008914004216994655,0.0007835227867513528,3.3903908458844264e-06,0.7835320521641049
44355,355,control,1.502721431734244e-07,1.0,3.793193172896281e-05,1.0,2.9978059034089283e-07,2.361219410050691e-05,15.802837303638562,0.35331052462565404,0.1489773034917209,0.006679436191916466,0,0.057835366867259166,0.14897912820984935,0.14576593728128645,0.00013043462745895642,145.75771765453578,0.0016593302828975332,0.0054377546124916645,0.004115377911732619,1.3559226749983905e-05,4.1165780271423955,0.0004043457149182585,0.0008914552291859679,0.0007835321091807617,3.3620846082363163e-06,0.783543196594427
44356,356,control,1.5011652010343823e-07,1.0,3.798978286795318e-05,1.0,2.980171371730057e-07,2.350155052732775e-05,15.85014960128099,0.35486980313049,0.1490250234425011,0.006651016883552074,0,0.05787595079244898,0.1490267934771287,0.14575772377871643,0.00013052615535010138,145.749541031653,0.0016608173752138892,0.005441980075462064,0.004116578056078703,1.3571378533220466e-05,4.117781835072598,0.0004080222102858399,0.0008930617054752789,0.0007835432451670063,3.3926542124921605e-06,0.7835542267618737
44357,357,control,1.504277804542653e-07,1.0,3.808212568401359e-05,1.0,2.9899623396086683e-07,2.3410599775454435e-05,15.897479451677002,0.35643740504609545,0.14890942032359,0.006659979000687599,0,0.05793129838978912,0.14891120573540437,0.14574954895132541,0.00013065097937441125,145.7412341247965,0.0016685393027137598,0.00545148402142078,0.004117781855634717,1.3634478307265961e-05,4.118993670617297,0.0004144784769500214,0.0008956191623224892,0.0007835542721765845,3.4463372712645328e-06,0.7835648003628323
44358,358,control,1.4989865348979947e-07,1.0,3.818355253315531e-05,1.0,2.984132586074556e-07,2.353427295434796e-05,15.944823030195344,0.35800697233126283,0.14892961906902738,0.0066790287382900715,0,0.05790387522824144,0.14893141173053148,0.14574124466234,0.00013058913261776445,145.73297030120708,0.0016727708798397075,0.005457755768540094,0.0041189937370999935,1.3669056663577627e-05,4.120210482419705,0.0004103556388322958,0.000895288844149838,0.0007835648274910414,3.4120563822469324e-06,0.7835771614060719
44359,359,control,1.4986751750711846e-07,1.0,3.824082887149416e-05,1.0,3.04434242607135e-07,2.3699772357776312e-05,15.992160425885993,0.35958213800369465,0.14895340445768068,0.006685300264507532,0,0.05790932240215502,0.14895507414974177,0.14573298183853267,0.00013060141749012902,145.72473365234495,0.0016791435033756993,0.0054654192046853485,0.00412021056849567,1.3721130592684684e-05,4.121433455581385,0.00040733313606251326,0.0008953638247184783,0.0007835771599807375,3.38692464555302e-06,0.7835911576750177
44360,360,control,1.4912052392901387e-07,1.0,3.829387787845917e-05,1.0,3.0221013414798334e-07,2.3711200975297548e-05,16.039425638648733,0.3611670638657226,0.14885118505464498,0.0066437809728085995,0,0.057900559830768195,0.14885288627650337,0.14572474251235254,0.0001305816554864221,145.7164027127051,0.0016872548263677472,0.0054750755373867,0.004121433484151764,1.3787412314187098e-05,4.1226639816041075,0.0004091439439222299,0.0008968813870965067,0.0007835911607484853,3.4019812889376478e-06,0.7836059143400128
44361,361,control,1.4905826617450657e-07,1.0,3.8418987969635054e-05,1.0,3.054620920202666e-07,2.3359318218489785e-05,16.086793410370788,0.36276080082847556,0.14881396162241595,0.006625513080507517,0,0.05797514379871762,0.1488157639851969,0.14571641204323812,0.00013074986280662843,145.70801013928508,0.0016939908269187156,0.005483761711909777,0.004122664248692655,1.3842455580618123e-05,4.123901868541874,0.00041634588040377716,0.000899766889814855,0.0007836059592155063,3.461864500013597e-06,0.7836201382849942
44362,362,control,1.497741521916396e-07,1.0,3.861093136947602e-05,1.0,3.059499708564195e-07,2.3136978240474194e-05,16.13413685407193,0.36436697070083474,0.14869870545405886,0.0066657718271017075,0,0.058002145898637156,0.14870050620670777,0.14570802277356268,0.000130810759953727,145.69950858447606,0.001705298260510852,0.005494037199859949,0.0041239022417078235,1.3934854337885683e-05,4.125147110671095,0.0004229852005139149,0.0009023724008294334,0.0007836202496267467,3.5170696255482162e-06,0.7836338675698986
44363,363,control,1.4952514959531982e-07,1.0,3.872673187288456e-05,1.0,3.0296518146381307e-07,2.316000581853231e-05,16.181463814305854,0.3659798951287512,0.14877656969504638,0.0066679962910711765,0,0.058031927179407646,0.14877826545089892,0.1456995099733978,0.00013087792491649908,145.69107021177766,0.0017129858420399733,0.0055013402582934625,0.004125147454966817,1.3997673453637806e-05,4.12639755087626,0.00041964951435653655,0.0009024370926336171,0.0007836338869335454,3.489333807722384e-06,0.7836494220646567
44364,364,control,1.496496508934797e-07,1.0,3.8782600313425064e-05,1.0,3.05007675409446e-07,2.3169107823498717e-05,16.228772981054217,0.367601049830175,0.14858742952294302,0.006640065927058458,0,0.05803030977385547,0.14858930363881973,0.14569107618191474,0.00013087427722301885,145.68245329230842,0.0017196512243759393,0.005508815760222041,0.004126397611550033,1.4052139662927304e-05,4.127653436236345,0.00041980339632861257,0.0009031952221829019,0.0007836494824988317,3.490613317287377e-06,0.783665774868039
44365,365,control,1.4915164570084016e-07,1.0,3.8784051866969094e-05,1.0,3.038879160885817e-07,2.3226259947600227e-05,16.275943808322655,0.36923066796061216,0.1486694803045753,0.006632980424910784,0,0.05796513018687387,0.1486712257921835,0.1456824561108031,0.00013072727936329427,145.67395359787534,0.0017277015351128892,0.005517858736688555,0.0041276533860663284,1.4117922822443641e-05,4.128916142216347,0.0004212194922723248,0.0009044300304072333,0.0007836658031068946,3.502387979910186e-06,0.7836827357873171
44366,366,control,1.5002315478795936e-07,1.0,3.884741818183102e-05,1.0,3.0885015821100677e-07,2.3266684421478107e-05,16.323126224289325,0.37087128131423336,0.14863567511911127,0.006628997158259153,0,0.05802565615887372,0.14863740407014744,0.14567395740001302,0.0001308637820438688,145.66540061231726,0.00173989458586335,0.0055292687622901186,0.004128916309287956,1.4217558405307145e-05,4.130187775868185,0.0004258185858583191,0.0009067349450548196,0.0007836827761787298,3.540628874241008e-06,0.7836998864781642
44367,367,control,1.4915164570084016e-07,1.0,3.902203752659261e-05,1.0,3.014904332482261e-07,2.3087909705518906e-05,16.370318690907283,0.37251179254044886,0.14859517765407254,0.006620816886425018,0,0.058096919111952534,0.148596907024561,0.14566540664519162,0.00013102449956395982,145.65678468846292,0.0017409441419323501,0.005533363157129007,0.004130187732024771,1.4226134858634775e-05,4.131462238049691,0.0004225200857607399,0.0009070021854528206,0.0007836999664793542,3.513202253903065e-06,0.783719090243117
44368,368,control,1.4918276747266646e-07,1.0,3.9148388168541715e-05,1.0,3.093388672667685e-07,2.3373425253525093e-05,16.417530085500147,0.3741612737381563,0.1484807149223064,0.006647172383964062,0,0.058137761987517175,0.1484823904108068,0.14565679424624525,0.00013111661145927904,145.64804924216074,0.0017495761706595103,0.00554376638307678,0.004131462716530471,1.4296671529983627e-05,4.132745845019196,0.00042407410860596247,0.0009086913711069598,0.0007837191509898928,3.526123761652508e-06,0.7837394343124849
44369,369,control,1.4940064829715993e-07,1.0,3.918074435205199e-05,1.0,3.104699676692775e-07,2.348903470205518e-05,16.464746077982404,0.3758220726241467,0.1484382105191008,0.006618287414312363,0,0.05820816695453401,0.148439975924924,0.14564805465031103,0.00013127539398529256,145.6392457993112,0.0017627692641705042,0.005555545990976399,0.004132745965233487,1.4404478967895825e-05,4.134037901600224,0.00042610337945729945,0.0009103726771123096,0.0007837394954870523,3.542996897791967e-06,0.7837605763745387
44370,370,control,1.4986751750711846e-07,1.0,3.9148751966422424e-05,1.0,3.085250337737771e-07,2.3461360393322947e-05,16.511947616427804,0.3774912024034376,0.14832924181427787,0.006610117387026548,0,0.05824157907451519,0.14833084465892155,0.14563925138205738,0.00013135074748711023,145.63032782635798,0.0017721711838394648,0.005564579721524071,0.004134037919034851,1.4481306807410668e-05,4.135336071193122,0.0004275141806500884,0.0009111247027385117,0.0007837606009848137,3.5547275352157275e-06,0.7837818319375478
44371,371,control,1.496185149107987e-07,1.0,3.9182436012197286e-05,1.0,3.024788001810931e-07,2.3560893449768597e-05,16.559107781870626,0.3791621531472652,0.14835713100195458,0.006605585105717182,0,0.05824475413778008,0.14835884259491497,0.1456303348678134,0.00013135790812629259,145.62144283812674,0.0017750647412727058,0.005569864325203097,0.004135336343819212,1.4504951528269318e-05,4.136638665797418,0.0004247718224777303,0.0009117308519054062,0.000783781850963346,3.531925166199847e-06,0.7838052161933571
44372,372,control,1.4933839054265263e-07,1.0,3.9173755794763565e-05,1.0,3.046066448019618e-07,2.3510776431050425e-05,16.60621009693905,0.3808419739840315,0.14823289029947886,0.006582954898476601,0,0.05821305695661816,0.14823462714516292,0.14562145378231806,0.00013128642228224418,145.61246006228527,0.0017861430896462963,0.00558041869233778,0.00413663875144431,1.4595478314383608e-05,4.137949150893787,0.0004262414457473932,0.0009134547297140352,0.0007838052760399823,3.544144901917433e-06,0.7838298164379083
44373,373,control,1.4859139696454804e-07,1.0,3.917383946827613e-05,1.0,3.042834026660038e-07,2.3493757180801142e-05,16.653427456498743,0.3825247542061118,0.14820233280948236,0.006524075288325548,0,0.05825986704503728,0.14820407486185386,0.14561246862158395,0.0001313919918804847,145.60342768732087,0.0017894008220044912,0.005585262862366109,0.0041379491055973504,1.4622098892692099e-05,4.139262693250446,0.0004273162697950219,0.0009146811255096767,0.0007838298607389875,3.55308193093436e-06,0.7838552143347616
44374,374,control,1.488403995608678e-07,1.0,3.910360101144761e-05,1.0,3.122259551645724e-07,2.3655057240886113e-05,16.700745914769897,0.38421549478916944,0.14816106481428593,0.006533410400152206,0,0.058472289418682925,0.14816277815309645,0.14560343933162315,0.0001318710626406652,145.59428324113554,0.0017992974321402848,0.00559389729797029,0.004139262794833061,1.470296909814215e-05,4.140581902693539,0.0004299559308983553,0.0009161175499322265,0.0007838552423625826,3.5750303865233393e-06,0.7838808395224197
44375,375,control,1.4865364050820062e-07,1.0,3.9013877540128306e-05,1.0,3.101258803303933e-07,2.3664847022834043e-05,16.747932941394755,0.3859159930242111,0.14808335716252902,0.006526411511003971,0,0.0584070923102785,0.14808508328357717,0.14559429074305413,0.0001317240252653227,145.5850891694495,0.0018120228273816373,0.005605469722840575,0.004140582315397982,1.4806954737010479e-05,4.1419097220872345,0.00042891253888914304,0.000916697454747031,0.0007838808769682021,3.5663547110181875e-06,0.7839076804379359
44376,376,control,1.4828013661372097e-07,1.0,3.9083504816517234e-05,1.0,3.0911473919959085e-07,2.377311889200424e-05,16.795111292778206,0.387624479593002,0.14808166175904608,0.006533436011523008,0,0.05831944412133005,0.14808333175759492,0.14558509360133567,0.0001315263545407783,145.57593854011705,0.0018191055242383453,0.005613849132597201,0.004141909806946509,1.4864831034256018e-05,4.143243844993129,0.00043150770955670725,0.0009182216071012687,0.0007839077434557037,3.5879332341365244e-06,0.7839348625814516
44377,377,control,1.4940064829715993e-07,1.0,3.9172005926957354e-05,1.0,3.1591643635832096e-07,2.3742949019506928e-05,16.842300312495478,0.3893467653552496,0.14802632685037323,0.006543110590428114,0,0.05836086084907672,0.14802802854168925,0.14557594705859742,0.00013161976063028413,145.56672737662487,0.0018341404742607582,0.00562619055384307,0.0041432441719708585,1.4987689213022324e-05,4.144586624760713,0.0004364150333182084,0.0009204947980189192,0.0007839348990640359,3.6287370242533816e-06,0.7839619677524696
44378,378,control,1.4787551094741502e-07,1.0,3.9267459214897826e-05,1.0,3.045160816512565e-07,2.371517740694913e-05,16.88960026412572,0.3910647157171727,0.14818693563330637,0.006529348902404308,0,0.05845099085135647,0.1481886309917321,0.14556673316299537,0.00013182302852512114,145.55765023184327,0.00182992333063248,0.005626796725210357,0.0041445867787711305,1.4953228800118135e-05,4.145930079328929,0.00042951212900599274,0.0009191254849437448,0.0007839619812238532,3.571340228679772e-06,0.7839912387640574
44379,379,control,1.480000122455749e-07,1.0,3.920036760973744e-05,1.0,3.152641430639587e-07,2.3731068508979848e-05,16.936788018657534,0.3927955906676549,0.14783322364338705,0.006517444271594286,0,0.058333784814596,0.14783491622966363,0.14555765384844804,0.00013155869674045587,145.54826346291566,0.0018413509894729498,0.005638663861650188,0.00414593000650577,1.5046609978679412e-05,4.147282628231759,0.00043677346665105536,0.000921971797298829,0.0007839912376062948,3.631717353083347e-06,0.784019824463433
44380,380,control,1.4762650835109525e-07,1.0,3.923280382878147e-05,1.0,3.137426103633924e-07,2.3728597520327664e-05,16.98417149195753,0.3945331766710332,0.14783766815273153,0.006557760294526815,0,0.05855589925585443,0.14783937559583601,0.14554827442778734,0.00013205962577346938,145.53880521442446,0.001847168684812474,0.005646182064296842,0.004147282770453426,1.5094149308904367e-05,4.148641256224401,0.0004393531749603104,0.000924027183788428,0.0007840198403745476,3.653167308604797e-06,0.784049359390506
44381,381,control,1.4784438917558873e-07,1.0,3.9285296224989e-05,1.0,3.180927848074535e-07,2.380825432043687e-05,17.031509527495814,0.3962808205364462,0.14777396709325058,0.006586289964616299,0,0.05858909717603373,0.14777562844651096,0.14553881561332688,0.00013213449619593835,145.5292784082414,0.0018560431451825168,0.005656182557113602,0.0041486415339571,1.5166667011788106e-05,4.150007825364353,0.00044465979037465377,0.0009265103046776345,0.000784049348347337,3.697291159428838e-06,0.7840788171863615
44382,382,control,1.4837351614005456e-07,1.0,3.9286849641939625e-05,1.0,3.1806794705838413e-07,2.395391697148953e-05,17.078893482979055,0.3980374660981731,0.14773246632505277,0.0065400078892707825,0,0.058673355544822545,0.14773419542442917,0.14552928778886193,0.00013232452194555437,145.51968428918818,0.001866375985251542,0.005666655261142329,0.004150007852603011,1.5251101872593865e-05,4.151381824389534,0.00044292426095960536,0.0009270168431173013,0.0007840788189610899,3.6828604470008476e-06,0.7841097561829026
44383,383,control,1.4840463791188085e-07,1.0,3.933112384402193e-05,1.0,3.1424025830505206e-07,2.3944419258368057e-05,17.126456262192765,0.3997965173395726,0.14770270662598065,0.006452162750065327,0,0.058867226109716696,0.14770438533021482,0.1455196933408284,0.00013276175328473243,145.50999264306344,0.0018678219201699283,0.005671522904998305,0.004151382339379604,1.5262917337921168e-05,4.152760426455106,0.0004395957274475522,0.0009270209514575679,0.0007841098108470162,3.6551841025362226e-06,0.7841425942737054
44384,384,control,1.4784438917558873e-07,1.0,3.917962749255821e-05,1.0,3.134155061812111e-07,2.3761550149014772e-05,17.1737697637644,0.40156040126878095,0.14765258632271355,0.006496597547084093,0,0.05860526150634559,0.1476543528571187,0.14550999745386217,0.0001321709511977228,145.5003599182082,0.0018725225813575263,0.0056787100581408324,0.004152760753132549,1.530132881728391e-05,4.15414478380494,0.00044417797205437116,0.0009286838247097729,0.0007841426500350758,3.69328489968916e-06,0.7841747469051633
44385,385,control,1.4821789307006838e-07,1.0,3.908165672328323e-05,1.0,3.1900956235331867e-07,2.3744430723826812e-05,17.221291749142164,0.4033330572765135,0.14763355675764814,0.006506755016744137,0,0.05887637077099851,0.14763534097625383,0.14550036892957324,0.00013278237700603207,145.49060993110518,0.0018819166250894804,0.005689326286467305,0.004154144855985354,1.5378092298535155e-05,4.155537689448981,0.0004432171887673587,0.0009295011199021099,0.0007841748354544284,3.6852961054916788e-06,0.784208418342374
44386,386,control,1.4837351614005456e-07,1.0,3.9088830817490816e-05,1.0,3.1324161275191754e-07,2.3655497783579923e-05,17.26875404132469,0.4051138745199569,0.14761999351359623,0.006640602368861437,0,0.058882894459026246,0.14762167822322975,0.14549061934450963,0.00013279708971321535,145.48085341699607,0.0018902660646693086,0.005698831079311181,0.004155537749087425,1.5446319791075393e-05,4.156937731404447,0.00044367170466876954,0.0009309744851965607,0.0007842084692559005,3.689075348995325e-06,0.7842435323869877
44387,387,control,1.474086417374565e-07,1.0,3.908991129719652e-05,1.0,3.103679328637488e-07,2.3810334256641396e-05,17.316268105246998,0.40689275150249404,0.14771183282661857,0.006591935642063618,0,0.05903033978449356,0.14771348440666332,0.14548085990364396,0.00013312961939426733,145.47113778585407,0.001888214371534333,0.005701708381947931,0.004156937863017761,1.5429554369070354e-05,4.158340956202989,0.00043950756260674955,0.0009304939875631795,0.000784243623734983,3.6544510227895752e-06,0.7842803928419048
44388,388,control,1.4647488910668471e-07,1.0,3.910525992978364e-05,1.0,3.1900076033492126e-07,2.3882258744652947e-05,17.363749679015054,0.4086831340193032,0.14756540575697624,0.006559163331985474,0,0.05898459731306408,0.1475671171179361,0.1454711474237474,0.0001330264575653876,145.4613023402294,0.0019001459689231852,0.00571257013154443,0.004158340993876122,1.5527053484317292e-05,4.159751579589803,0.00044454106304856904,0.0009329357690631004,0.0007842804436440706,3.6963039563971767e-06,0.7843172895622851
44389,389,control,1.4706625961480313e-07,1.0,3.9059937989804894e-05,1.0,3.268550455616339e-07,2.3952680522314255e-05,17.411209654658766,0.4104906031821588,0.14737578515446184,0.006622868590056896,0,0.05904759633084737,0.1473775384653395,0.14546130944577396,0.0001331685376430277,145.4512572558405,0.0019192944354391353,0.005729581817678452,0.004159751814638142,1.5683525286272753e-05,4.161175167868181,0.00045355302896952316,0.0009369939944392795,0.0007843173342996702,3.7712373383891567e-06,0.7843538045869086
44390,390,control,1.4712851736931043e-07,1.0,3.909934457624331e-05,1.0,3.2243069644009666e-07,2.3957900588533033e-05,17.458555058745535,0.41230860667276814,0.14729610848864444,0.0067037008702754974,0,0.058958479070897546,0.14729777444956565,0.14545126270544861,0.0001329675537601313,145.44118210181006,0.0019318779695616118,0.0057417713156326525,0.004161175424776169,1.57863517062094e-05,4.162607532836295,0.0004591077082406329,0.0009397255516914604,0.000784353860862017,3.817423809500549e-06,0.7843903559059305
44391,391,control,1.4706625961480313e-07,1.0,3.9182184991659597e-05,1.0,3.2296158913548464e-07,2.4057992280002394e-05,17.50587730714461,0.414131359577688,0.14734873217811953,0.006672888994216919,0,0.05897109743937887,0.14735048938793488,0.14544118725611088,0.0001329960116446603,145.43115829064214,0.001940896714380807,0.005749902745804313,0.004162607820285229,1.5860048430281823e-05,4.164045425079435,0.0004553657549640337,0.0009392094052620189,0.000784390385723438,3.786309930827352e-06,0.7844284252194699
44392,392,control,1.4781326740376244e-07,1.0,3.904691766365431e-05,1.0,3.2189136823201886e-07,2.4091035919496432e-05,17.55321646191166,0.41596206469268326,0.1473097517033375,0.006767569109797478,0,0.0591324008265078,0.14731141824728713,0.14543116273997575,0.00013335979505864503,145.42103767420375,0.0019520382716874567,0.0057601469363542605,0.004164045469287243,1.5951091728548517e-05,4.165490000598432,0.00045384615747534265,0.0009400904133081,0.0007844284306456311,3.773674665659585e-06,0.7844683542208419
44393,393,control,1.4775100964925514e-07,1.0,3.895558256772347e-05,1.0,3.151623718126941e-07,2.40496125995285e-05,17.600472221991538,0.41779345578259774,0.14735318005728965,0.006687203887850046,0,0.059004755754299774,0.14735485438956566,0.14542104747211834,0.0001330719203836449,145.4110280048583,0.0019525831934259189,0.005764031921992618,0.004165490127565331,1.5955544559602685e-05,4.16693772556858,0.00045296377147575434,0.0009409702642365196,0.0007844683939434216,3.7663377352105042e-06,0.7845098007299884
44394,394,control,1.4703513784297684e-07,1.0,3.885780097334646e-05,1.0,3.17953587216236e-07,2.4006407633517724e-05,17.647763544183782,0.4196270917771654,0.14736697553961828,0.0066236830316483974,0,0.0590891301800514,0.14736878360792358,0.14541103277589124,0.00013326220787356844,145.40100589283568,0.001953677807234652,0.005767042826547265,0.004166937984401275,1.5964489202504252e-05,4.1683874384725685,0.0004562989347153296,0.0009428653309224385,0.0007845098405803129,3.7940692050394804e-06,0.7845515869276278
44395,395,control,1.4784438917558873e-07,1.0,3.889448635163717e-05,1.0,3.245991249704249e-07,2.401366178978304e-05,17.69517839845461,0.42147275449054905,0.14737521111151097,0.006512759253382683,0,0.059197552800532106,0.14737694760979808,0.14540101218566306,0.00013350673064357148,145.39095664255566,0.001965679375705473,0.005777845912861458,0.004168387494652974,1.606256008684149e-05,4.169844240274407,0.0004603378121239223,0.0009451212599152991,0.0007845516110679364,3.8276519711452816e-06,0.784593674775084
44396,396,control,1.4700401607115055e-07,1.0,3.883750468958169e-05,1.0,3.165026585448048e-07,2.3988765951048763e-05,17.742608592165652,0.42332150842523214,0.14758245165749456,0.006646926049143076,0,0.05918688450027689,0.14758417998322484,0.14539096087835113,0.00013348267069816466,145.38112962679338,0.001969501528973181,0.005783894360327734,0.004169844397386212,1.6093792833790183e-05,4.171305765828621,0.00045745887269832604,0.0009447777749822928,0.000784593705354568,3.8037139459017138e-06,0.7846369757997097
44397,397,control,1.465371326503373e-07,1.0,3.877311246469617e-05,1.0,3.265526020210841e-07,2.4183088663611696e-05,17.78990397015511,0.4251845221592387,0.1473630024467177,0.006600714288651943,0,0.05913365538197727,0.14736478004047293,0.14538113709274172,0.0001333626244255904,145.37110755281742,0.0019839577019077534,0.0057971216242768435,0.004171305998584849,1.621192153232425e-05,4.172776686453931,0.00045795923888442697,0.0009464381587009267,0.0007846370289573188,3.807874428851587e-06,0.7846819455623586
44398,398,control,1.4694175831664325e-07,1.0,3.865378675982356e-05,1.0,3.310604610777041e-07,2.4217482937653493e-05,17.83703067674952,0.4270684253871754,0.14718662437806154,0.006577148102223873,0,0.059080918947894114,0.14718826295772355,0.14537111804543737,0.00013324368929116067,145.36094370592855,0.0020062995546512225,0.005815919428764771,0.004172776976029275,1.6394488107819065e-05,4.174261168853941,0.0004645408588317174,0.0009499795988249458,0.0007846819801000751,3.862599784668749e-06,0.7847272545494679
44399,399,control,1.4659937619398988e-07,1.0,3.8640071579720825e-05,1.0,3.265585151063805e-07,2.4149400387377223e-05,17.884348220959264,0.42896378678108293,0.1472464461571752,0.006530103739351034,0,0.059161929221740205,0.1472482797857869,0.14536095415092237,0.00013342638969511444,145.35081778061033,0.002015975430485976,0.005827608608823031,0.0041742615225406916,1.6473554581685265e-05,4.175755694304899,0.0004695595505819136,0.0009526387493060059,0.0007847273270723968,3.904329585837108e-06,0.784772826750822
44400,400,control,1.4706625961480313e-07,1.0,3.875508627970703e-05,1.0,3.325224406354717e-07,2.4296312842028788e-05,17.931540673135647,0.4308751837090307,0.1472542738510811,0.006615156773477793,0,0.05915973146079237,0.14725597375895286,0.1453508259878385,0.00013342143314091582,145.34070542795942,0.0020311647096105147,0.005841787816355279,0.004175755624910595,1.6597673861578585e-05,4.17725984447363,0.0004740083800300598,0.0009557028296741963,0.0007847728525068234,3.941321052447073e-06,0.7848193456435217
44401,401,control,1.4750200705293537e-07,1.0,3.889885556418449e-05,1.0,3.2904828118544337e-07,2.438325562331566e-05,17.97875185533203,0.43279612419467833,0.14719719570962636,0.006632424890995026,0,0.05930189947949226,0.14719895196182942,0.14534071554155795,0.00013374206104664447,145.33048863791237,0.002042568142207571,0.005853375155440476,0.00417726019481544,1.6690857075255397e-05,4.178773323693486,0.0004738796426618073,0.000956697618994476,0.0007848193530880298,3.9402506171528735e-06,0.7848671148286525
44402,402,control,1.4691063654481695e-07,1.0,3.9084065065253526e-05,1.0,3.2590758801614955e-07,2.460929971655633e-05,18.025950316906044,0.43471982722549657,0.14717882510403055,0.006687905173748732,0,0.05927626793040683,0.1471806532425012,0.14533049945590534,0.00013368425486787799,145.3202744896058,0.0020512151309885424,0.005863919868079967,0.004178773637912101,1.67615159927682e-05,4.180294960657035,0.0004700323574733346,0.0009569722016619128,0.0007848671545519088,3.908260916660377e-06,0.7849175009534888
44403,403,control,1.4762650835109525e-07,1.0,3.918966103810817e-05,1.0,3.307618273532875e-07,2.4573447286150928e-05,18.072985876748103,0.4366556893535915,0.14695250080810604,0.006623903289437294,0,0.059208161421330244,0.14695407902105234,0.14532028665753094,0.00013353065599542124,145.30986976786238,0.0020675885101501357,0.0058799583633820755,0.004180295272314894,1.689531115278169e-05,4.181829158732389,0.00047029580126909065,0.0009584951742234206,0.0007849175240049398,3.910451419238167e-06,0.7849695163930969
44404,404,control,1.4659937619398988e-07,1.0,3.9259040931938216e-05,1.0,3.2270272181473576e-07,2.459368378301278e-05,18.120147071201693,0.4385945073333925,0.14704504624525433,0.00657610921189189,0,0.05939411219239228,0.14704693773774186,0.14530987806095388,0.0001339500260256114,145.29949286543683,0.0020710731204647915,0.005885933942380696,0.004181829300351738,1.6923785665588896e-05,4.1833678192552695,0.00046988954163537286,0.0009587374335995738,0.0007849695557682146,3.907073420631835e-06,0.7850220219141223
44405,405,control,1.4669275572032348e-07,1.0,3.929709055228159e-05,1.0,3.338989059268739e-07,2.466090391753318e-05,18.167411062243804,0.440548331051932,0.14696124462302423,0.006697804667055607,0,0.05946570880051822,0.14696291561736127,0.14529950036652584,0.00013411149602941835,145.28900389678606,0.0020901094744554894,0.005902328953745367,0.0041833679946830645,1.707934133941298e-05,4.1849180809273125,0.0004730737860439221,0.0009609277378839744,0.0007850220547476972,3.9335500190471535e-06,0.7850752072237838
