study,run,depth,regime,role,step,checkpoint,baseline_full_accuracy,stage_name,stage_kind,layer,stage_order,activation_width,direct_readout_accuracy,addition_only_direct_readout_accuracy,nonaddition_only_direct_readout_accuracy,reference_frequency_set_direct_readout_accuracy,top_final_token_modes,top_mode_overlap_with_final,final_token_power_cosine_with_final,final_token_complex_cosine_with_final,all_token_total_power,all_token_non_dc_power,all_token_dc_power_fraction_total,all_token_dc_power_fraction_non_dc,all_token_addition_power_fraction_total,all_token_addition_power_fraction_non_dc,all_token_subtraction_power_fraction_total,all_token_subtraction_power_fraction_non_dc,all_token_a_only_power_fraction_total,all_token_a_only_power_fraction_non_dc,all_token_b_only_power_fraction_total,all_token_b_only_power_fraction_non_dc,all_token_generic_interaction_power_fraction_total,all_token_generic_interaction_power_fraction_non_dc,final_token_total_power,final_token_non_dc_power,final_token_dc_power_fraction_total,final_token_dc_power_fraction_non_dc,final_token_addition_power_fraction_total,final_token_addition_power_fraction_non_dc,final_token_subtraction_power_fraction_total,final_token_subtraction_power_fraction_non_dc,final_token_a_only_power_fraction_total,final_token_a_only_power_fraction_non_dc,final_token_b_only_power_fraction_total,final_token_b_only_power_fraction_non_dc,final_token_generic_interaction_power_fraction_total,final_token_generic_interaction_power_fraction_non_dc
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_3_attention_output,attention_write,3,11,128,nan,nan,nan,nan,"(37,0)/(76,0)|(0,37)/(0,76)|(22,0)/(91,0)|(2,0)/(111,0)|(37,37)/(76,76)|(12,0)/(101,0)|(38,0)/(75,0)|(3,0)/(110,0)|(14,0)/(99,0)|(39,0)/(74,0)",0.8,0.9661707878112793,0.12744943797588348,20420999168.0,6745437184.0,0.6696813106536865,nan,0.0030241229105740786,0.009155168198049068,0.0021583917550742626,0.006534271407872438,0.28747013211250305,0.8702812194824219,0.021419478580355644,0.06484489887952805,0.01624671369791031,0.049184974282979965,6281860096.0,2014157312.0,0.6793692708015442,nan,0.005796582903712988,0.01807868853211403,0.003328596008941531,0.01038140058517456,0.2405044138431549,0.7500978708267212,0.041533321142196655,0.12953631579875946,0.029467657208442688,0.09190528094768524
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_3_post_attention,residual_state,3,12,128,0.008536298759281635,0.008849557489156723,0.007831466384232044,0.008849557489156723,"(37,0)/(76,0)|(0,37)/(0,76)|(22,0)/(91,0)|(12,0)/(101,0)|(37,37)/(76,76)|(2,0)/(111,0)|(38,0)/(75,0)|(3,0)/(110,0)|(14,0)/(99,0)|(39,0)/(74,0)",0.8,0.9665907025337219,0.12849558889865875,20987891712.0,7069023232.0,0.6631856560707092,nan,0.003036017529666424,0.009013920091092587,0.0023106494918465614,0.006860305555164814,0.2926267683506012,0.8688072562217712,0.0225959625095129,0.06708728522062302,0.016244936734437943,0.048231128603219986,6440980480.0,2100965888.0,0.673812747001648,nan,0.005847657099366188,0.017927298322319984,0.003573428373783827,0.010955142788589,0.2432178407907486,0.7456386685371399,0.043990906327962875,0.1348639577627182,0.0295576062053442,0.09061545133590698
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_3_mlp_activation,mlp_activation,3,13,512,nan,nan,nan,nan,"(37,0)/(76,0)|(0,37)/(0,76)|(37,37)/(76,76)|(38,0)/(75,0)|(22,0)/(91,0)|(3,0)/(110,0)|(14,0)/(99,0)|(37,76)/(76,37)|(39,0)/(74,0)|(2,0)/(111,0)",0.8,0.967880368232727,nan,61983477760.0,22909759488.0,0.6303892731666565,nan,0.004527280107140541,0.012248778715729713,0.0037123351357877254,0.01004390511661768,0.3129347860813141,0.8466603755950928,0.024320658296346664,0.0658007338643074,0.024115711450576782,0.06524623930454254,20076986368.0,6879698944.0,0.6573340892791748,nan,0.00844498723745346,0.02464495785534382,0.005678749177604914,0.016572261229157448,0.2416021227836609,0.7050660848617554,0.04527205601334572,0.13211718201637268,0.04166798293590546,0.12159944325685501
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_3_mlp_output,mlp_write,3,14,128,nan,nan,nan,nan,"(37,0)/(76,0)|(0,37)/(0,76)|(38,0)/(75,0)|(22,0)/(91,0)|(37,37)/(76,76)|(3,0)/(110,0)|(14,0)/(99,0)|(37,76)/(76,37)|(11,0)/(102,0)|(8,0)/(105,0)",0.7,0.9661057591438293,0.18287226557731628,140547555328.0,50248204288.0,0.6424825191497803,nan,0.004026044625788927,0.011261113919317722,0.0038566275034099817,0.010787242092192173,0.3102596402168274,0.8678167462348938,0.02063671499490738,0.05772225931286812,0.01873835362493992,0.05241241306066513,46155964416.0,14692020224.0,0.6816875338554382,nan,0.007616308983415365,0.023927142843604088,0.005527859553694725,0.017366139218211174,0.234064519405365,0.7353293299674988,0.03921649977564812,0.12320125848054886,0.031887464225292206,0.1001766100525856
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_3_post_block,residual_state,3,15,128,0.010415851138532162,0.008849557489156723,0.008927872404456139,0.008849557489156723,"(37,0)/(76,0)|(0,37)/(0,76)|(38,0)/(75,0)|(37,37)/(76,76)|(22,0)/(91,0)|(3,0)/(110,0)|(14,0)/(99,0)|(8,0)/(105,0)|(11,0)/(102,0)|(37,76)/(76,37)",0.7,0.9685289859771729,0.2225416600704193,151695917056.0,58238107648.0,0.6160865426063538,nan,0.004669847898185253,0.012163802981376648,0.0038605881854891777,0.01005588099360466,0.33170315623283386,0.8640050292015076,0.0237475223839283,0.06185644492506981,0.019932176917791367,0.051918406039476395,49670651904.0,17063178240.0,0.6564736366271973,nan,0.00883549451828003,0.025719989091157913,0.005579168442636728,0.01624087430536747,0.24982291460037231,0.7272306680679321,0.04516990855336189,0.13148891925811768,0.03411894664168358,0.09931973367929459
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_4_attention_output,attention_write,4,16,128,nan,nan,nan,nan,"(37,0)/(76,0)|(0,37)/(0,76)|(22,0)/(91,0)|(38,0)/(75,0)|(2,0)/(111,0)|(37,37)/(76,76)|(14,0)/(99,0)|(12,0)/(101,0)|(8,0)/(105,0)|(3,0)/(110,0)",0.8,0.9684199690818787,0.28746768832206726,159388401664.0,57387565056.0,0.6399514079093933,nan,0.004054885823279619,0.011262052692472935,0.003131777048110962,0.008698207326233387,0.3191887140274048,0.886515736579895,0.012970366515219212,0.03602393716573715,0.020702825859189034,0.057500094175338745,48689065984.0,17824077824.0,0.6339203119277954,nan,0.00739849591627717,0.02021007053554058,0.005500101950019598,0.015024330466985703,0.2928694784641266,0.8000156283378601,0.02419750578701496,0.06609901785850525,0.03611423447728157,0.09865128993988037
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_4_post_attention,residual_state,4,17,128,0.016289450228214264,0.008849557489156723,0.010024277493357658,0.008849557489156723,"(37,0)/(76,0)|(0,37)/(0,76)|(37,37)/(76,76)|(22,0)/(91,0)|(2,0)/(111,0)|(37,76)/(76,37)|(38,0)/(75,0)|(8,0)/(105,0)|(12,0)/(101,0)|(39,0)/(74,0)",1.0,0.9776479601860046,0.6312457919120789,98183012352.0,46501810176.0,0.5263761878013611,nan,0.010105683468282223,0.021336941048502922,0.0053037432953715324,0.01119821984320879,0.3715021312236786,0.7843823432922363,0.04011993482708931,0.08470844477415085,0.04659227654337883,0.09837401658296585,32049813504.0,15289491456.0,0.5229460000991821,nan,0.01853027194738388,0.03884313628077507,0.00868805032223463,0.018211880698800087,0.2925258278846741,0.6131922602653503,0.07680895924568176,0.1610068529844284,0.08050098270177841,0.16874606907367706
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_4_mlp_activation,mlp_activation,4,18,512,nan,nan,nan,nan,"(37,0)/(76,0)|(0,37)/(0,76)|(37,37)/(76,76)|(37,76)/(76,37)|(39,0)/(74,0)|(2,0)/(111,0)|(39,76)/(74,37)|(22,0)/(91,0)|(35,0)/(78,0)|(0,39)/(0,74)",0.7,0.9925330877304077,nan,59105021952.0,39936933888.0,0.32430553436279297,nan,0.028930410742759705,0.04281581938266754,0.010618031956255436,0.01571425050497055,0.44689613580703735,0.6613879203796387,0.06385369598865509,0.09450084716081619,0.1253962218761444,0.1855812519788742,20306661376.0,14053245952.0,0.3079489767551422,nan,0.04903664439916611,0.070856973528862,0.017951924353837967,0.025940174236893654,0.30347704887390137,0.43851831555366516,0.1123369112610817,0.16232460737228394,0.20924851298332214,0.302359938621521
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_4_mlp_output,mlp_write,4,19,128,nan,nan,nan,nan,"(37,0)/(76,0)|(37,37)/(76,76)|(0,37)/(0,76)|(37,76)/(76,37)|(39,0)/(74,0)|(2,0)/(111,0)|(22,0)/(91,0)|(39,76)/(74,37)|(35,0)/(78,0)|(12,0)/(101,0)",0.8,0.9936283826828003,0.2541418671607971,61742682112.0,35300622336.0,0.42826220393180847,nan,0.035948995500802994,0.06287671625614166,0.007768167648464441,0.013586942106485367,0.3748975098133087,0.6557158827781677,0.05136522278189659,0.08984053134918213,0.10175782442092896,0.17797990143299103,20633462784.0,12520219648.0,0.39320802688598633,nan,0.06397596001625061,0.10543309897184372,0.013760162517428398,0.022676903754472733,0.2619292438030243,0.43166232109069824,0.09359715133905411,0.1542491614818573,0.17352943122386932,0.28597843647003174
matched,depth4_matched_control,4,control,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,0.03289216011762619,layer_4_post_block,residual_state,4,20,128,0.03289216011762619,0.02654867246747017,0.009789333678781986,0.02654867246747017,"(37,0)/(76,0)|(37,37)/(76,76)|(0,37)/(0,76)|(37,76)/(76,37)|(39,0)/(74,0)|(22,0)/(91,0)|(2,0)/(111,0)|(8,0)/(105,0)|(38,0)/(75,0)|(12,0)/(101,0)",1.0,1.0000033378601074,1.000539779663086,66311700480.0,46123556864.0,0.3044431209564209,nan,0.04799707606434822,0.06900525093078613,0.008294601924717426,0.011925125494599342,0.47088077664375305,0.6769838929176331,0.04453325644135475,0.06402532756328583,0.12385105341672897,0.17806029319763184,22316609536.0,16104534016.0,0.278361052274704,nan,0.085762619972229,0.11884422600269318,0.013147376477718353,0.01821877434849739,0.3375450670719147,0.46774786710739136,0.07913391292095184,0.10965859889984131,0.20604996383190155,0.28553056716918945
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,input_residual,residual_state,0,0,128,0.008849557489156723,0.008849557489156723,0.008849557489156723,0.008849557489156723,"(0,45)/(0,68)|(0,23)/(0,90)|(23,0)/(90,0)|(45,0)/(68,0)|(5,0)/(108,0)|(0,36)/(0,77)|(54,0)/(59,0)|(0,54)/(0,59)|(0,6)/(0,107)|(36,0)/(77,0)",0.0,0.16876624524593353,0.0037288221064954996,698.4651489257812,265.2781066894531,0.6201984882354736,nan,1.5678724113975929e-16,4.1281365647322045e-16,1.5899111498939657e-16,4.1861636155750444e-16,0.1899007260799408,0.4999999403953552,0.1899007260799408,0.4999999403953552,1.4355028193154158e-14,3.779613137766015e-14,319.38134765625,0.0,1.0,nan,1.5671009086518356e-29,nan,1.4653773514977783e-29,nan,3.343041175916245e-14,nan,3.440751847392891e-14,nan,1.1275780564002837e-27,nan
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_1_attention_output,attention_write,1,1,128,nan,nan,nan,nan,"(0,36)/(0,77)|(36,0)/(77,0)|(0,9)/(0,104)|(9,0)/(104,0)|(0,38)/(0,75)|(38,0)/(75,0)|(0,37)/(0,76)|(37,0)/(76,0)|(41,0)/(72,0)|(0,41)/(0,72)",0.0,0.16982395946979523,-0.002847820520401001,3265.972900390625,1209.064453125,0.6297996044158936,nan,3.95504194088944e-16,1.0683516449435347e-15,2.9541981336278034e-16,7.979997451849658e-16,0.2925777733325958,0.7903227210044861,0.0776226744055748,0.20967744290828705,2.630132507727874e-14,7.104618271729785e-14,611.32421875,156.0084228515625,0.7448024749755859,nan,8.143703509565497e-16,3.1911375482325055e-15,5.653481172383833e-16,2.2153354759630543e-15,0.12759870290756226,0.4999997615814209,0.12759870290756226,0.4999997615814209,5.639333943395497e-14,2.2097918655518412e-13
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_1_post_attention,residual_state,1,2,128,0.008536298759281635,0.008849557489156723,0.008536298759281635,0.008849557489156723,"(0,36)/(0,77)|(36,0)/(77,0)|(0,9)/(0,104)|(9,0)/(104,0)|(0,38)/(0,75)|(38,0)/(75,0)|(37,0)/(76,0)|(0,37)/(0,76)|(0,41)/(0,72)|(41,0)/(72,0)",0.0,0.16942517459392548,-0.00011044443090213463,4911.27685546875,1630.98095703125,0.6679109930992126,nan,3.1867674405598246e-16,9.59612519790343e-16,2.523923660570544e-16,7.600142350279915e-16,0.24283213913440704,0.7312260866165161,0.08925691246986389,0.2687740921974182,2.307709246948935e-14,6.949069141296005e-14,1167.4130859375,156.00848388671875,0.8663639426231384,nan,5.148435130605496e-16,3.852579435754521e-15,3.7812260155525293e-16,2.8294953490946243e-15,0.06681796163320541,0.4999995231628418,0.06681796908378601,0.4999995529651642,3.823292932790025e-14,2.8609739902672737e-13
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_1_mlp_activation,mlp_activation,1,3,512,nan,nan,nan,nan,"(0,9)/(0,104)|(9,0)/(104,0)|(36,0)/(77,0)|(0,36)/(0,77)|(38,0)/(75,0)|(0,38)/(0,75)|(9,9)/(104,104)|(36,36)/(77,77)|(36,77)/(77,36)|(9,104)/(104,9)",0.2,0.1696568727493286,nan,21876.85546875,8188.5791015625,0.6256967186927795,nan,0.0016344697214663029,0.004366698674857616,0.0016356760170310736,0.004369921516627073,0.10002518445253372,0.2672303020954132,0.2633935809135437,0.703690230846405,0.0076143741607666016,0.020342793315649033,841.6549682617188,59.7049560546875,0.9290624260902405,nan,0.0012386459857225418,0.017461072653532028,0.0011983676813542843,0.01689327321946621,0.031502481549978256,0.4440874457359314,0.031502481549978256,0.4440874457359314,0.005495742429047823,0.07747294753789902
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_1_mlp_output,mlp_write,1,4,128,nan,nan,nan,nan,"(9,0)/(104,0)|(0,9)/(0,104)|(36,0)/(77,0)|(0,36)/(0,77)|(0,38)/(0,75)|(38,0)/(75,0)|(9,104)/(104,9)|(9,9)/(104,104)|(18,0)/(95,0)|(0,18)/(0,95)",0.1,0.16933386027812958,0.006165144499391317,129048.859375,64219.54296875,0.5023625493049622,nan,0.00048388176946900785,0.0009723580442368984,0.0007144274422898889,0.0014356384053826332,0.11296145617961884,0.22699549794197083,0.38097184896469116,0.7655611038208008,0.002505997894331813,0.005035790614783764,2234.1982421875,109.529541015625,0.9509758949279785,nan,0.0007129300502128899,0.014542442746460438,0.0008435759227722883,0.017207374796271324,0.022146621719002724,0.4517497420310974,0.022146621719002724,0.4517497420310974,0.0031740490812808275,0.06474468111991882
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_1_post_block,residual_state,1,5,128,0.009397760033607483,0.008849557489156723,0.00971101876348257,0.008849557489156723,"(0,9)/(0,104)|(9,0)/(104,0)|(0,36)/(0,77)|(36,0)/(77,0)|(0,38)/(0,75)|(38,0)/(75,0)|(0,18)/(0,95)|(18,0)/(95,0)|(9,104)/(104,9)|(9,9)/(104,104)",0.1,0.1692265123128891,0.004234740510582924,139676.6875,68172.9921875,0.5119228959083557,nan,0.0004470638232305646,0.0009159696637652814,0.0006600675405934453,0.0013523837551474571,0.1146717518568039,0.23494598269462585,0.3699828088283539,0.7580417394638062,0.0023153196088969707,0.004743758123368025,4612.775390625,275.51708984375,0.9402708411216736,nan,0.0003453077806625515,0.0057812281884253025,0.0004085860855411738,0.006840649526566267,0.028719104826450348,0.48082235455513,0.028719104826450348,0.48082235455513,0.0015373511705547571,0.025738714262843132
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_2_attention_output,attention_write,2,6,128,nan,nan,nan,nan,"(9,0)/(104,0)|(0,9)/(0,104)|(0,36)/(0,77)|(0,38)/(0,75)|(36,0)/(77,0)|(38,0)/(75,0)|(0,41)/(0,72)|(0,45)/(0,68)|(0,27)/(0,86)|(0,47)/(0,66)",0.0,0.17032821476459503,-0.014154652133584023,172441.6875,80764.9296875,0.5316391587257385,nan,0.0003062467440031469,0.0006538692396134138,0.00027602975023910403,0.0005893527995795012,0.37053295969963074,0.7911271452903748,0.09505940973758698,0.20296192169189453,0.0021860606502741575,0.0046674711629748344,99410.4375,31205.0625,0.6860987544059753,nan,0.0004658323887269944,0.0014840092044323683,0.00039360130904242396,0.0012539016315713525,0.14751489460468292,0.4699403941631317,0.16260811686515808,0.5180231332778931,0.0029187845066189766,0.00929841585457325
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_2_post_attention,residual_state,2,7,128,0.008927872404456139,0.008849557489156723,0.009084501303732395,0.008849557489156723,"(9,0)/(104,0)|(0,9)/(0,104)|(0,36)/(0,77)|(0,38)/(0,75)|(36,0)/(77,0)|(38,0)/(75,0)|(0,41)/(0,72)|(0,45)/(0,68)|(0,27)/(0,86)|(0,47)/(0,66)",0.0,0.17032212018966675,-0.012504728510975838,309757.84375,153398.203125,0.5047802329063416,nan,0.0003834456147160381,0.0007742938469164073,0.00046680986997671425,0.000942631799262017,0.2718678116798401,0.548984169960022,0.220225527882576,0.4447026550769806,0.0022761572618037462,0.004596257116645575,111481.6640625,31733.578125,0.7153471112251282,nan,0.00043105805525556207,0.0015143287600949407,0.0003622227523010224,0.0012725067790597677,0.13374996185302734,0.46987035870552063,0.14744895696640015,0.5179956555366516,0.002660775789991021,0.009347439743578434
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_2_mlp_activation,mlp_activation,2,8,512,nan,nan,nan,nan,"(9,0)/(104,0)|(0,9)/(0,104)|(0,36)/(0,77)|(0,38)/(0,75)|(36,0)/(77,0)|(38,0)/(75,0)|(9,9)/(104,104)|(9,104)/(104,9)|(0,41)/(0,72)|(0,27)/(0,86)",0.1,0.17212745547294617,nan,2429803.75,1199384.0,0.5063864588737488,nan,0.01687418483197689,0.0341850109398365,0.016715923324227333,0.03386439383029938,0.15646502375602722,0.3169788122177124,0.2808910012245178,0.5690504312515259,0.022667396813631058,0.04592134431004524,477593.3125,131187.5,0.7253154516220093,nan,0.0037640125956386328,0.013703037984669209,0.0034191433805972338,0.012447526678442955,0.1187935546040535,0.43247267603874207,0.13345380127429962,0.4858438968658447,0.015254010446369648,0.05553283169865608
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_2_mlp_output,mlp_write,2,9,128,nan,nan,nan,nan,"(9,0)/(104,0)|(0,9)/(0,104)|(0,36)/(0,77)|(0,38)/(0,75)|(38,0)/(75,0)|(36,0)/(77,0)|(9,9)/(104,104)|(0,41)/(0,72)|(9,104)/(104,9)|(18,0)/(95,0)",0.1,0.17123408615589142,0.023403039202094078,7531203.5,4906785.0,0.3484726846218109,nan,0.057389724999666214,0.08808490633964539,0.006111551076173782,0.009380345232784748,0.10839436948299408,0.16636964678764343,0.46765878796577454,0.7177884578704834,0.011972928419709206,0.018376709893345833,1122216.75,250098.8125,0.7771385908126831,nan,0.002519553992897272,0.011305473744869232,0.002055848715826869,0.00922478549182415,0.09258048236370087,0.41541728377342224,0.11761844903230667,0.5277649760246277,0.008087021298706532,0.03628721833229065
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_2_post_block,residual_state,2,10,128,0.008144725114107132,0.008849557489156723,0.008692928589880466,0.008849557489156723,"(9,0)/(104,0)|(0,9)/(0,104)|(0,36)/(0,77)|(0,38)/(0,75)|(38,0)/(75,0)|(36,0)/(77,0)|(9,9)/(104,104)|(0,41)/(0,72)|(9,104)/(104,9)|(18,0)/(95,0)",0.1,0.1710113137960434,0.01733953319489956,8660909.0,5470908.0,0.3683217465877533,nan,0.050128694623708725,0.07935795187950134,0.005414073821157217,0.00857093557715416,0.11597391217947006,0.18359649181365967,0.4494776427745819,0.7115610241889954,0.010683726519346237,0.016913240775465965,1413432.875,314130.625,0.7777534127235413,nan,0.0020436574704945087,0.009195449762046337,0.0016676672967150807,0.00750367995351553,0.09658139944076538,0.4345686733722687,0.11517196893692017,0.5182170271873474,0.0067822858691215515,0.030516941100358963
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_3_attention_output,attention_write,3,11,128,nan,nan,nan,nan,"(9,0)/(104,0)|(38,0)/(75,0)|(36,0)/(77,0)|(18,0)/(95,0)|(27,0)/(86,0)|(29,0)/(84,0)|(45,0)/(68,0)|(0,9)/(0,104)|(47,0)/(66,0)|(0,38)/(0,75)",0.0,0.05683759227395058,0.003990046679973602,17389704.0,15804257.0,0.09117157012224197,nan,0.001039851806126535,0.0011441673850640655,0.00029608450131490827,0.00032578702666796744,0.889936625957489,0.9792129993438721,0.006224521901458502,0.006848951801657677,0.011331423185765743,0.012468165718019009,5994603.0,5427746.5,0.09456117451190948,nan,0.003001520875841379,0.00331499008461833,0.0008523089927621186,0.0009413213701918721,0.8513602018356323,0.9402735829353333,0.017976686358451843,0.019854115322232246,0.03224795311689377,0.03561582416296005
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_3_post_attention,residual_state,3,12,128,0.008379669860005379,0.008849557489156723,0.008536298759281635,0.008849557489156723,"(9,0)/(104,0)|(38,0)/(75,0)|(36,0)/(77,0)|(0,9)/(0,104)|(18,0)/(95,0)|(27,0)/(86,0)|(0,36)/(0,77)|(0,38)/(0,75)|(29,0)/(84,0)|(45,0)/(68,0)",0.0,0.11112753301858902,0.010819350369274616,27486824.0,22909800.0,0.1665170043706894,nan,0.016402065753936768,0.01967894472181797,0.001889500766992569,0.002266993746161461,0.6584533452987671,0.790002167224884,0.1461821347475052,0.17538705468177795,0.01055589783936739,0.012664802372455597,7889496.5,6049583.5,0.23321042954921722,nan,0.0025451609399169683,0.0033192432019859552,0.0009461081936024129,0.001233856426551938,0.7006850242614746,0.9137905240058899,0.03681640699505806,0.048013702034950256,0.025796761736273766,0.03364256024360657
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_3_mlp_activation,mlp_activation,3,13,512,nan,nan,nan,nan,"(9,0)/(104,0)|(38,0)/(75,0)|(18,0)/(95,0)|(47,0)/(66,0)|(29,0)/(84,0)|(0,9)/(0,104)|(37,0)/(76,0)|(36,0)/(77,0)|(27,0)/(86,0)|(0,38)/(0,75)",0.0,0.1642395406961441,nan,289644960.0,170573552.0,0.4110943675041199,nan,0.04311149939894676,0.07320611923933029,0.01920730248093605,0.03261524811387062,0.41269171237945557,0.7007772922515869,0.08912642300128937,0.1513424515724182,0.024768682196736336,0.042058829218149185,96115440.0,49669432.0,0.48323148488998413,nan,0.0024361046962440014,0.004714112263172865,0.001539630233310163,0.0029793421272188425,0.46758463978767395,0.9048241972923279,0.022791162133216858,0.0441032312810421,0.022417083382606506,0.04337935149669647
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_3_mlp_output,mlp_write,3,14,128,nan,nan,nan,nan,"(9,0)/(104,0)|(38,0)/(75,0)|(0,9)/(0,104)|(18,0)/(95,0)|(0,36)/(0,77)|(29,0)/(84,0)|(0,38)/(0,75)|(47,0)/(66,0)|(36,0)/(77,0)|(37,0)/(76,0)",0.0,0.17039301991462708,0.07208142429590225,603668736.0,337193216.0,0.44142672419548035,nan,0.13607406616210938,0.24361006915569305,0.009838622063398361,0.017613843083381653,0.33446401357650757,0.5987827181816101,0.05808516964316368,0.10398845374584198,0.020111404359340668,0.03600495308637619,269355488.0,96775920.0,0.6407130360603333,nan,0.002920715371146798,0.008129199035465717,0.0011476334184408188,0.003194197313860059,0.3108667731285095,0.865232527256012,0.028018279001116753,0.07798300683498383,0.016333499923348427,0.04546087607741356
matched,depth4_matched_freeze,4,freeze,first_control_below_10pct,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,0.9896624684333801,layer_3_post_block,residual_state,3,15,128,0.01072910986840725,0.008849557489156723,0.009084501303732395,0.008849557489156723,"(9,0)/(104,0)|(38,0)/(75,0)|(0,9)/(0,104)|(18,0)/(95,0)|(0,36)/(0,77)|(0,38)/(0,75)|(29,0)/(84,0)|(36,0)/(77,0)|(47,0)/(66,0)|(37,0)/(76,0)",0.0,0.17051783204078674,0.07284097373485565,613221760.0,339455136.0,0.44643983244895935,nan,0.14353792369365692,0.2592995762825012,0.009776917286217213,0.017661888152360916,0.3254149258136749,0.5878583192825317,0.05435723066329956,0.09819570183753967,0.02047320455312729,0.036984607577323914,277487968.0,97984448.0,0.6468876004219055,nan,0.0029551179613918066,0.008368774317204952,0.0011569447815418243,0.0032764205243438482,0.3029586672782898,0.8579666018486023,0.029270436614751816,0.08289268612861633,0.016771264374256134,0.047495536506175995
