step,branch,branch_step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,auxiliary_frozen,generalization_collapse_detected,elapsed_post_branch_seconds
167700,control,126200,0.34422847628593445,0.8895561099052429,11.14830207824707,0.07562366873025894,105.15989176960291,1.8405041944165457,0.23536884784698486,5.333796215224763,30.887007690264333,41.52492141723633,1.7932626612276659,0.01628340408205986,0,1,9100.311103957996
167800,control,126200,0.22279508411884308,0.9258485436439514,11.39001178741455,0.079986572265625,102.32983977968321,1.8120935955436703,0.24516862630844116,4.425478480835527,19.199252227283466,34.65279006958008,1.6981631814542537,0.017443953081965446,0,1,9121.78936699999
167900,control,126200,0.17944596707820892,0.9462140798568726,11.653951644897461,0.09833315014839172,106.5856776779035,1.66910648337196,0.25064077973365784,3.3722948883527124,21.92317312405477,26.0703067779541,1.8148073518963748,0.016307881101965904,0,1,9143.445075249998
168000,control,126200,1.3124988079071045,0.6684073209762573,10.21164321899414,0.06935898959636688,98.36123419209042,1.7264021229112312,0.24885615706443787,14.302381009512002,66.85476975127499,49.357818603515625,1.567715878005043,0.015720678493380547,0,1,9164.81345424999
168100,control,126200,0.4345763027667999,0.8929504156112671,13.017216682434082,0.09094977378845215,100.54776115526673,1.7465803920982967,0.253377765417099,5.134682393269769,23.529744682862965,40.70247268676758,1.2115459054089293,0.012392863631248474,0,1,9185.967001707992
168200,control,126200,0.38671594858169556,0.8874673843383789,11.535553932189941,0.0932990238070488,103.23217885364225,1.7959761843443431,0.24618040025234222,5.685016211767546,31.231405588308334,31.950979232788086,1.6358993617322855,0.014703944325447083,0,1,9207.267201749986
168300,control,126200,3.443758249282837,0.33237597346305847,7.843447685241699,0.07226759195327759,95.00189452512514,1.8785404678057318,0.23747684061527252,74.4847597672476,256.5481201772907,88.25530242919922,0.9828630761961449,0.012700633145868778,0,1,9228.494470165984
168400,control,126200,4.177849769592285,0.12062662839889526,5.306666374206543,0.05392102152109146,90.14597840403972,1.969153340288818,0.1816493272781372,28.357714986507798,111.95164851835808,77.72721099853516,1.3285360626032336,0.01575435884296894,0,1,9250.485400375008
168500,control,126200,5.9019999504089355,0.059007834643125534,6.985223770141602,0.024051906540989876,91.07858325725873,2.019693053255326,0.16430363059043884,28.47398884368087,31.347346897407686,216.666748046875,1.1969798332325066,0.01459992304444313,0,1,9272.445457416005
168600,control,126200,2.4579553604125977,0.26945170760154724,4.403339862823486,0.06074504926800728,95.19354958696584,1.943130863971016,0.17448407411575317,9.871513474172517,28.33371507928272,42.422359466552734,1.6436344389978141,0.015610722824931145,0,1,9294.379515707988
168700,control,126200,0.7384500503540039,0.7386422753334045,6.437692165374756,0.06365365535020828,99.26787107283528,1.9126742270140202,0.1812804490327835,6.812455002107114,33.85178481974497,54.192325592041016,1.7385692490675755,0.015847982838749886,0,1,9316.286535749998
168800,control,126200,1.9427356719970703,0.41514360904693604,5.06323766708374,0.08423761278390884,89.64163019461458,1.9710790958881395,0.1823505014181137,16.495129505902497,43.399720718618674,63.15491485595703,1.3570325052990873,0.016296394169330597,0,1,9338.224563458003
168900,control,126200,4.124778747558594,0.0733681470155716,4.839515686035156,0.034343887120485306,88.47873550306615,2.0936743224090284,0.2060214877128601,15.121758385431258,20.95555609815824,62.33700180053711,1.4896536794454267,0.0158259067684412,0,1,9360.144569416007
169000,control,126200,2.359574794769287,0.33733680844306946,4.961822986602783,0.0771898403763771,97.33399004891315,2.043791429306238,0.20206791162490845,18.304586403478606,44.75964233250986,82.69481658935547,1.4960666269745624,0.015244226902723312,0,1,9382.083249082993
169100,control,126200,0.7832542061805725,0.7326370477676392,7.057772159576416,0.07036581635475159,101.65517496272122,1.9482432757029422,0.19692014157772064,8.773458234489043,34.509266145201224,56.859832763671875,1.4372829672502845,0.015860652551054955,0,1,9404.023804208002
169200,control,126200,0.4353961944580078,0.8780679106712341,10.55819320678711,0.061080656945705414,102.51996627184168,1.8649752531202803,0.21189340949058533,4.33809871697244,17.638050652801358,38.03261947631836,1.719656293024392,0.01759735867381096,0,1,9425.938486790983
169300,control,126200,2.2247791290283203,0.5843341946601868,9.65174388885498,0.06544356048107147,95.9400357127434,1.8553591774161962,0.21919673681259155,15.476215103588073,72.70743116593654,79.31694793701172,1.1041014586063886,0.013638743199408054,0,1,9447.851385082991
169400,control,126200,3.5403873920440674,0.1415143609046936,4.9579901695251465,0.031659021973609924,93.00466427236397,1.9795412004956836,0.1900338977575302,8.381578097958716,13.03525860299695,43.850379943847656,1.6153743584531406,0.01652688719332218,0,1,9469.822375999996
169500,control,126200,1.150519609451294,0.6582245230674744,7.671622276306152,0.054032888263463974,101.43328254661076,1.8867349966898515,0.19664309918880463,8.375014808657879,29.66864300338271,49.970455169677734,1.5699718936619902,0.016595331951975822,0,1,9491.592004957987
169600,control,126200,0.9131687879562378,0.7010443806648254,7.887587070465088,0.05380915105342865,100.09254718011309,1.9000846377808978,0.1920689046382904,16.037406993776795,50.34221846018464,74.56934356689453,1.342712416952756,0.014749955385923386,0,1,9513.546467374981
169700,control,126200,0.513817548751831,0.8467363119125366,10.965813636779785,0.05839579552412033,98.55555434022,1.8668262546255752,0.20135532319545746,4.707206889667398,18.23159166593556,44.955711364746094,1.6825722283762339,0.015975575894117355,0,1,9535.563242665987
169800,control,126200,0.5410017371177673,0.8731070756912231,13.116695404052734,0.07293880730867386,102.15262570645005,1.7586623747393706,0.21164429187774658,420.29814091666145,2592.7222184394827,60.330745697021484,0.9868977208365008,0.013112618587911129,0,1,9557.498779874993
169900,control,126200,0.2995385527610779,0.9054830074310303,13.555498123168945,0.0637655183672905,101.60989884598293,1.7624935556167622,0.21954675018787384,6.508293154346594,34.48122794720216,45.42424392700195,1.7611306325679181,0.016604123637080193,0,1,9579.430128832988
170000,control,126200,0.16606885194778442,0.9511749148368835,11.681526184082031,0.07070142030715942,107.28708306979027,1.6056662164317026,0.22475767135620117,3.9178378779253586,18.283625933971628,32.97051239013672,1.4224116996153617,0.017311515286564827,0,1,9600.980611457984
170100,control,126200,0.508264422416687,0.8741514086723328,15.090337753295898,0.05772457644343376,101.76359231098266,1.641946504578626,0.23553748428821564,8.173777115784807,34.72764202605617,48.704742431640625,1.465654225814807,0.01441043708473444,0,1,9622.996823416004
170200,control,126200,0.7035140991210938,0.8114882707595825,10.844390869140625,0.053473543375730515,99.965249006014,1.6628682133199093,0.2352219969034195,15.12860616018568,45.4499162619357,43.294166564941406,1.472329611377291,0.015483662486076355,0,1,9644.935175749997
170300,control,126200,1.040846824645996,0.7707571983337402,10.978167533874512,0.06913524866104126,96.95115820822187,1.7295324374633154,0.23800699412822723,10.019101653744547,44.79878748277237,41.19233322143555,1.315679055224158,0.016039932146668434,0,1,9666.866663916007
170400,control,126200,3.1780412197113037,0.2159268856048584,5.385731220245361,0.05179550126194954,95.06652952541693,1.9305295705111307,0.21079902350902557,17.40113273498423,54.37205126638105,65.53953552246094,1.6137447046374094,0.016402313485741615,0,1,9688.797033374984
170500,control,126200,1.0650863647460938,0.642297625541687,6.203530788421631,0.06891150772571564,101.32999178094029,1.8533418424443997,0.19772695004940033,11.363538242773997,51.637335970565054,58.75820541381836,1.7071530463230498,0.015740247443318367,0,1,9710.711904083
170600,control,126200,0.731258749961853,0.7712793946266174,9.27497673034668,0.0657791718840599,100.35924692151677,1.779233935129498,0.21449865400791168,9.960322590761107,50.841466983856606,63.25962829589844,1.5740884456672193,0.016333868727087975,0,1,9732.625632040988
170700,control,126200,0.3785736858844757,0.8775457143783569,9.662149429321289,0.06387738883495331,98.62526701924851,1.7172456281294564,0.22277149558067322,5.312982922639435,30.909422143028426,33.52058410644531,1.6981806184384742,0.016055181622505188,0,1,9754.588601333002
170800,control,126200,0.07744741439819336,0.977806806564331,11.622605323791504,0.06902337819337845,104.56460963474699,1.5776374617535496,0.23136118054389954,1.3681953239729088,10.630963275613588,16.956199645996094,1.690920380695311,0.017305895686149597,0,1,9776.572721832985
170900,control,126200,0.20707033574581146,0.9430809617042542,11.634268760681152,0.08009844273328781,101.37601989950188,1.4536087260932835,0.23477627336978912,4.954476689242449,35.74878503723577,31.188383102416992,1.0985664261447134,0.013692916370928288,0,1,9798.502703290986
171000,control,126200,0.19886544346809387,0.942297637462616,13.36817741394043,0.07450497895479202,97.67960312458445,1.4239952263902076,0.2436678260564804,3.808484335409078,23.88441540371536,30.6931095123291,1.662126190128122,0.01619483344256878,0,1,9820.480684499984
171100,control,126200,0.23319973051548004,0.9386423230171204,14.215717315673828,0.08770556002855301,96.16037494264182,1.3384318314491894,0.2496691197156906,5.267437235904495,30.93462237243961,29.098222732543945,1.5511427451690045,0.01718953065574169,0,1,9842.381341458007
171200,control,126200,1.4031943082809448,0.5932114720344543,7.674099922180176,0.06454860419034958,90.0553807095747,1.5435238645244322,0.24762435257434845,206.3317718847415,1065.164486672354,39.97434616088867,1.2578926229633867,0.012728501111268997,0,1,9864.415082541003
171300,control,126200,1.01804518699646,0.6979112029075623,8.122475624084473,0.06510795652866364,95.45754440029573,1.7240631540290257,0.22823596000671387,13.923451537460762,32.647187567951086,54.277835845947266,1.5315820048255426,0.015752552077174187,0,1,9886.32504979099
171400,control,126200,0.22985419631004333,0.9266318678855896,13.696165084838867,0.08535630255937576,100.38128469640841,1.6303899863283056,0.24374592304229736,7.813986617505629,28.061952759610087,45.709564208984375,1.394333345120613,0.013415426947176456,0,1,9908.27717370799
171500,control,126200,0.9470087289810181,0.7597911357879639,9.259169578552246,0.07416936755180359,94.46019031273664,1.5871805448985346,0.25188493728637695,14.966933965312636,43.15111214246721,58.54630661010742,1.1853996160006426,0.013366682454943657,0,1,9929.707083040994
171600,control,126200,1.4604848623275757,0.6313315629959106,9.9615478515625,0.07416936755180359,91.91910528017704,1.6793644938434413,0.26117759943008423,26.617978966203424,85.63688902401888,123.46172332763672,1.3702166745487574,0.014618254266679287,0,1,9951.698695750005
171700,control,126200,0.18387103080749512,0.9412532448768616,11.976425170898438,0.07864414155483246,102.72143889531348,1.626336823960057,0.26700958609580994,3.655308422211025,19.232151273574008,25.24155044555664,1.6713209316585014,0.017918819561600685,0,1,9973.648050707998
171800,control,126200,1.681066870689392,0.572323739528656,8.668046951293945,0.06745720654726028,92.90101746577056,1.7386371608535536,0.2622307240962982,19.756520114571394,52.779606540238596,63.3326530456543,1.3711244812363639,0.014104561880230904,0,1,9995.593095040997
171900,control,126200,1.189289927482605,0.6613577008247375,8.08897876739502,0.06734534353017807,95.60155481048382,1.7844827048948761,0.2633046805858612,18.58703475177594,39.672642090159364,44.12990951538086,1.3228072955481678,0.013741287402808666,0,1,10017.663714041002
172000,control,126200,3.114245891571045,0.2154047042131424,4.830899715423584,0.061751872301101685,95.44678417894072,1.9213376216770246,0.209445521235466,19.748780827023186,58.82406847105143,54.83063507080078,1.5168729462941721,0.01566244289278984,0,1,10039.536153458
172100,control,126200,2.528088331222534,0.2749347388744354,4.13416051864624,0.07416936755180359,94.6480708254092,1.9993657603074797,0.2023421823978424,16.07191842169365,40.427509124460094,39.07640838623047,1.4396105725245212,0.015749208629131317,0,1,10061.527567790996
172200,control,126200,3.6576037406921387,0.15091383457183838,5.132509231567383,0.046425774693489075,92.4580215438333,2.0609079567118003,0.16563884913921356,29.220979295221003,47.769989286180625,83.82552337646484,1.3452481439782347,0.015742160379886627,0,1,10083.175200790982
172300,control,126200,7.722127914428711,0.012271540239453316,7.897130966186523,0.008837677538394928,86.73484116634889,2.1650238344645962,0.46061140298843384,39.860872303008684,25.041441503889956,101.78273010253906,1.2694613596969417,0.019112376496195793,0,1,10105.007910707995
172400,control,126200,4.61415958404541,0.023498695343732834,5.055490016937256,0.00514598935842514,110.39335777381655,1.9815592046799977,0.47009411454200745,2.8606747579033605,7.725723647814885,8.31154727935791,1.7400630920051607,0.017696119844913483,0,1,10127.011864125001
172500,control,126200,1.6442019939422607,0.490078330039978,6.98370361328125,0.022038258612155914,113.28234558401954,1.8193928343346157,0.45708876848220825,8.130883189981702,33.245363074022016,47.212799072265625,1.7795240434406259,0.018200848251581192,0,1,10148.916360832984
172600,control,126200,0.7414880990982056,0.7723237872123718,10.833610534667969,0.0333370640873909,107.98242732124172,1.7093438802543373,0.4528086483478546,6.943438500954471,39.58102772750252,38.142601013183594,1.8174266371516372,0.016725139692425728,0,1,10170.555428332998
172700,control,126200,1.062239408493042,0.6780678629875183,9.61724853515625,0.04038482904434204,103.12102679721333,1.722030233702119,0.43530789017677307,11.301527692452092,41.51640851355103,39.7764892578125,1.6859313230311672,0.01667594537138939,0,1,10191.69629933298
172800,control,126200,2.73749041557312,0.3289817273616791,6.404674053192139,0.04150352254509926,97.66590822013569,1.832646219802956,0.3882322609424591,21.00540033916716,44.673638701893516,49.227813720703125,1.4904302923738966,0.018062366172671318,0,1,10212.395407125005
172900,control,126200,0.9201972484588623,0.6866840720176697,6.17347526550293,0.07003020495176315,100.52210708304625,1.7821974067697093,0.3565172851085663,6.0133042185507195,24.046671282402517,29.830446243286133,1.7319001713132405,0.016351565718650818,0,1,10233.06392979098
173000,control,126200,0.4405938982963562,0.8537858724594116,11.413792610168457,0.061304397881031036,102.48463891394158,1.768505324394378,0.33652403950691223,6.573089380736442,29.790303763591282,35.55124282836914,1.7646298144899724,0.01660982519388199,0,1,10253.803451332991
173100,control,126200,0.07640887796878815,0.9751958250999451,14.032060623168945,0.08043405413627625,108.35803319400495,1.6182710590889615,0.33341771364212036,1.9191179809263268,12.369561839658791,20.843412399291992,1.816401861705907,0.017858579754829407,0,1,10274.509659999982
173200,control,126200,0.11506643146276474,0.9665796160697937,15.267925262451172,0.09061416238546371,98.88091052855245,1.5521979324070145,0.3295019865036011,2.7749866553825067,14.658493026443068,24.429454803466797,1.5133073257072607,0.014825357124209404,0,1,10295.254529915983
173300,control,126200,0.8305125832557678,0.7767624258995056,11.00149917602539,0.06320617347955704,91.85925329448919,1.606091328436496,0.3233095407485962,11.916828102973314,46.23043620181748,44.00957489013672,1.3895162608024596,0.015055160038173199,0,1,10316.037241582992
173400,control,126200,0.30082058906555176,0.9365535378456116,14.532915115356445,0.08144087344408035,97.32301891117851,1.5758273207689009,0.3174192011356354,4.586859996674227,25.24345976445172,24.137481689453125,1.4778552623753585,0.015169168822467327,0,1,10336.853957499989
173500,control,126200,0.28106003999710083,0.9164490699768066,13.066649436950684,0.08233582973480225,94.08841824838,1.6279303947562969,0.3114624619483948,4.378993151814036,16.27578727099422,21.20647430419922,1.457524938517014,0.016407959163188934,0,1,10358.24192195799
173600,control,126200,0.0770731270313263,0.9767624139785767,10.727612495422363,0.13222955167293549,97.8102527113072,1.4859945805925574,0.30889928340911865,1.40367050202004,14.181619332826042,11.25383472442627,1.6711511638297876,0.01611453853547573,0,1,10379.713784291002
173700,control,126200,0.06188223883509636,0.9809399247169495,9.20177173614502,0.15012864768505096,94.14137271494019,1.393704326523538,0.305677205324173,1.4625676473875169,8.593727570245969,11.94834041595459,1.4995269161650477,0.016433510929346085,0,1,10401.01018308298
173800,control,126200,0.502395749092102,0.9169712662696838,8.86665153503418,0.16153931617736816,92.321314512225,1.4073137183580384,0.3064449727535248,5.397693259088233,33.230765965214246,41.113189697265625,1.5490285020891186,0.014450358226895332,0,1,10422.509393665998
173900,control,126200,0.3912274241447449,0.8637075424194336,4.947271823883057,0.20315471291542053,88.66240037647123,1.5715033116656598,0.2893230617046356,7.514717964666657,37.51018493542117,24.673681259155273,1.2837078882763875,0.013225523754954338,0,1,10443.83014549999
174000,control,126200,0.24100296199321747,0.9360313415527344,5.254156589508057,0.29365700483322144,95.11388529183724,1.4704616308861405,0.2887570261955261,2.944786341730336,14.625344287812348,18.470596313476562,1.5563106860623794,0.015266858041286469,0,1,10465.307111000002
174100,control,126200,0.0527755469083786,0.9814621210098267,4.255029678344727,0.39075958728790283,97.72799627942179,1.3670455572752964,0.2851351499557495,1.4748967916567723,8.530899788357331,11.752761840820312,1.6126090613065056,0.015587739646434784,0,1,10486.788910208008
174200,control,126200,0.07555301487445831,0.9754568934440613,4.20327615737915,0.4209643006324768,95.32408084866685,1.2624217335041856,0.28357288241386414,3.0099814973358914,22.25221401452014,15.91464614868164,1.5536988103659557,0.013407424092292786,0,1,10508.220463582984
174300,control,126200,0.41388043761253357,0.8587467074394226,3.567782402038574,0.2979080379009247,88.55656965105021,1.3320618469196734,0.27715373039245605,7.093952355684674,57.266802316810896,19.960765838623047,1.4045638712593878,0.01415721420198679,0,1,10529.614890583005
174400,control,126200,1.3632621765136719,0.6697127819061279,5.291442394256592,0.20528022944927216,89.30244150982342,1.681192660917984,0.2592867314815521,23.038382095954248,50.82960330576609,57.18003845214844,1.4751175848932965,0.015369631350040436,0,1,10551.120109957992
174500,control,126200,0.7988550662994385,0.7843341827392578,5.459683895111084,0.2506991922855377,91.7559878249187,1.7928494202562808,0.24737492203712463,15.664359038840816,59.54971218668179,53.74909973144531,1.5484392898694592,0.014735252596437931,0,1,10572.379309249984
174600,control,126200,0.08409575372934341,0.9772846102714539,4.999172210693359,0.3725248873233795,104.33679525149807,1.6507133027497762,0.253452330827713,2.536600358330482,12.52980064436331,26.169363021850586,1.635574887266204,0.01670999452471733,0,1,10593.747228833003
174700,control,126200,0.04273879528045654,0.9872062802314758,3.9799325466156006,0.4131334722042084,98.44939126446025,1.5051627259090437,0.256265789270401,0.8743269733275624,5.211038104740136,11.735499382019043,1.6798737707177194,0.014973069541156292,0,1,10615.294354665995
174800,control,126200,0.17899717390537262,0.9477806687355042,3.6874449253082275,0.38427117466926575,91.61604407562622,1.4076646412026943,0.25850000977516174,2.4938095095915918,16.872695620356893,16.931272506713867,1.4233390245178807,0.014826303347945213,0,1,10636.690108540992
174900,control,126200,0.13036274909973145,0.9574412703514099,3.561551094055176,0.4635865390300751,92.85341615122938,1.3530296671722872,0.26291143894195557,2.57447914883226,14.092566154082085,19.059524536132812,1.6012369441683614,0.014841366559267044,0,1,10658.073688540986
175000,control,126200,0.15327051281929016,0.9660574197769165,2.634082794189453,0.6580154299736023,93.58545661917823,1.2866557791919777,0.26547756791114807,2.2237511434103485,23.12794592850114,17.363033294677734,1.4509655232270942,0.016550222411751747,0,1,10679.505683708005
175100,control,126200,0.013685277663171291,0.9955613613128662,0.3261556029319763,0.929410457611084,93.8983134300197,1.1764185660569033,0.26510417461395264,0.9556699945085722,13.33284120145141,8.462508201599121,1.7142201146845581,0.015576304867863655,0,0,10701.029256499984
175200,control,126200,0.020951129496097565,0.9913837909698486,0.1571534276008606,0.9610694646835327,88.6445166358058,1.0769013099013893,0.26237109303474426,0.6230132137679465,7.831085514129238,7.452098369598389,1.6889892812464227,0.01598590426146984,0,0,10722.594240707986
175300,control,126200,0.024973465129733086,0.9979112148284912,0.16599464416503906,0.9505537748336792,84.93377384570454,1.0022628792312376,0.2571464478969574,0.30239444341179483,2.281877622926459,3.457304000854492,1.6762014053388454,0.015535556711256504,0,0,10743.976006082987
175400,control,126200,1.568164587020874,0.5770235061645508,2.47591233253479,0.4229779541492462,85.48377382104906,0.9621394857813239,0.24830302596092224,29.705088506956244,270.67565978854924,82.64388275146484,1.2474978153249998,0.01694650575518608,0,1,10765.382129415986
175500,control,126200,0.4674275517463684,0.8488250374794006,2.244809627532959,0.46504083275794983,85.39641119678478,1.236067786750553,0.2783200144767761,20.510461337903475,177.71541159507055,15.189547538757324,1.419605572914519,0.014576439745724201,0,1,10786.746418791008
175600,control,126200,0.134674534201622,0.947258472442627,2.277085542678833,0.5328336358070374,96.77713947886005,1.2736418382766346,0.28857606649398804,4.833713325771783,23.234296967482788,31.50914192199707,1.6472371034811863,0.01658732444047928,0,1,10808.09482804098
175700,control,126200,0.18132825195789337,0.9339425563812256,2.7472050189971924,0.5301488041877747,95.71041929551782,1.1994724798723937,0.2934386730194092,4.660550358376508,32.042205024718065,31.572038650512695,1.6335711134415465,0.016076769679784775,0,1,10829.420931
175800,control,126200,0.18271172046661377,0.9360313415527344,2.1993439197540283,0.48909273743629456,88.54694664119333,1.4058704755733995,0.2885998487472534,5.141892478578532,19.993644105579452,23.061920166015625,1.5950584091012492,0.01859900914132595,0,1,10850.785466915986
175900,control,126200,0.438497930765152,0.8561357855796814,2.9047794342041016,0.4180557131767273,89.79141414579098,1.521109064795586,0.2892473042011261,9.047705255209607,42.79394321799929,20.37950897216797,1.3391431548179948,0.015272908844053745,0,1,10872.055459249998
176000,control,126200,1.2001253366470337,0.632637083530426,3.7953808307647705,0.25841817259788513,85.47910835147205,1.84707485146727,0.3005116879940033,13.428315924303316,49.87920530840676,36.821006774902344,1.482917283073205,0.014958377927541733,0,1,10893.341874125006
176100,control,126200,0.8287932872772217,0.7498694658279419,3.7346031665802,0.3116679787635803,93.17568981411746,1.8585692255026842,0.29304972290992737,9.767829738998191,27.01279456840463,37.73284912109375,1.5649620014339904,0.017218586057424545,0,1,10914.667669082992
176200,control,126200,0.5879545211791992,0.8331592679023743,3.44278883934021,0.39366820454597473,98.92698906879178,1.7743748324949062,0.2932482957839966,12.952103150746678,60.79388863952953,39.21791458129883,1.2841349230336807,0.01382263470441103,0,1,10936.112984499981
176300,control,126200,0.11992767453193665,0.9605743885040283,3.0270650386810303,0.5062087774276733,97.26971446114692,1.8012788781298747,0.290919691324234,6.421117536066756,42.880864658545775,16.095048904418945,1.6049701171105974,0.019061880186200142,0,1,10957.621312915988
176400,control,126200,0.2195168286561966,0.9389033913612366,3.2541327476501465,0.47589215636253357,95.4607947883362,1.759644109774267,0.29277533292770386,2.2561294220606354,8.638594771956638,18.022382736206055,1.653622291944338,0.01716664806008339,0,1,10979.004497165995
176500,control,126200,0.3483232259750366,0.917754590511322,3.36578106880188,0.4450162351131439,97.77502447929855,1.639656223261456,0.29581207036972046,4.640073598673676,24.81402392994243,24.182802200317383,1.432414108064445,0.01315659936517477,0,1,11000.352808625
176600,control,126200,0.17019034922122955,0.939947783946991,2.9569382667541504,0.4630271792411804,92.6356847573417,1.5954950617738766,0.2940237820148468,4.685677634877094,20.554892433546634,19.828182220458984,1.5190789883252243,0.016185665503144264,0,1,11021.816508416
176700,control,126200,0.6493076086044312,0.8242819905281067,4.389523983001709,0.3313569724559784,92.25830005519634,1.5461728866557987,0.29433873295783997,12.60140418011463,26.168724559432036,49.638954162597656,1.2795901162805356,0.015061904676258564,0,1,11043.173001791001
176800,control,126200,0.5972954034805298,0.7992166876792908,3.236748695373535,0.3582056164741516,86.43780651504568,1.6927944809217155,0.29293715953826904,15.336982488729594,38.36149689186276,29.998632431030273,1.3370944653804724,0.013863555155694485,0,1,11064.58194587499
176900,control,126200,0.26681554317474365,0.9075717926025391,2.8948683738708496,0.4086586833000183,87.70641084777263,1.7353920029697598,0.2965671718120575,6.314807099770116,20.61988809905556,23.21884536743164,1.4696122702988121,0.013746021315455437,0,1,11085.894839249988
177000,control,126200,0.17245736718177795,0.9368146061897278,3.026416778564453,0.43875154852867126,98.00022982659235,1.6169476221706518,0.3016667664051056,2.9163235158946357,13.334649928283666,18.931373596191406,1.6595900271014463,0.016062235459685326,0,1,11107.235796499997
177100,control,126200,0.1790957897901535,0.9386423230171204,3.366381883621216,0.46023043990135193,93.68083577781645,1.5716550426257496,0.30436503887176514,4.692748572566553,20.434209624735363,31.632463455200195,1.631027046432942,0.016762692481279373,0,1,11128.630585874984
177200,control,126200,0.33723342418670654,0.8892950415611267,3.4315314292907715,0.38908156752586365,91.18481540243785,1.5095160039487554,0.30659815669059753,8.887969618580142,30.13334672473085,31.788421630859375,1.539270145030439,0.016263816505670547,0,1,11150.013939249999
177300,control,126200,1.6276618242263794,0.5657963156700134,3.8963377475738525,0.23447813093662262,86.09588878370833,1.799149815928881,0.3010657727718353,18.350468619447323,41.89764550727211,51.60223388671875,1.5118206001912944,0.016253752633929253,0,1,11171.348447166005
177400,control,126200,0.3389797508716583,0.8694517016410828,3.646273612976074,0.3630160093307495,97.23787482962064,1.7671628218220423,0.3089911937713623,6.120952072949492,29.425997552239963,22.6791934967041,1.689205932990799,0.01744772680103779,0,1,11192.70128137499
177500,control,126200,0.2441718578338623,0.919843316078186,3.55350661277771,0.4455755650997162,93.28913154068884,1.7501764489623233,0.31222012639045715,4.756084349606366,14.882639529622562,28.528905868530273,1.2879681276891404,0.01356962975114584,0,1,11214.049128624989
177600,control,126200,0.8812106251716614,0.7527415156364441,4.092313289642334,0.3074169456958771,88.51263898294337,1.878146470087079,0.30822330713272095,15.04611218150117,49.63420269668627,36.238014221191406,1.4626399715227472,0.015568233095109463,0,1,11235.455084916
177700,control,126200,0.2751772999763489,0.920104444026947,3.0997636318206787,0.4226423501968384,94.81140205881874,1.9032247161068807,0.2973867654800415,5.837456204345856,17.171451855469016,29.43085479736328,1.660619025610326,0.014542320743203163,0,1,11256.807840833004
177800,control,126200,0.14369939267635345,0.9501305222511292,2.606417655944824,0.5072155594825745,96.1100070398917,1.8196601251460403,0.30517882108688354,3.876004782122313,20.50520123988188,21.91997718811035,1.5563438080078775,0.016968118026852608,0,1,11278.017372957984
177900,control,126200,0.4538172483444214,0.8582245707511902,3.010725259780884,0.4734310209751129,94.23553273732566,1.774629195905339,0.3084547817707062,10.807959722780836,43.460193741264376,30.191938400268555,1.193799345333328,0.015234294347465038,0,1,11299.44458404099
178000,control,126200,1.926829218864441,0.557441234588623,5.059881210327148,0.21836894750595093,87.27528891616349,2.06302884130912,0.295937716960907,26.68046583259061,63.75400499688404,65.1746826171875,1.3646036717335603,0.015057126991450787,0,1,11320.951841000002
178100,control,126200,0.616602897644043,0.8120104670524597,4.425004005432129,0.33079764246940613,97.40065542783117,2.0745039264928224,0.28916531801223755,8.541944011377145,35.278876797306154,35.14323425292969,1.6184325056978595,0.016893314197659492,0,1,11342.461477957986
178200,control,126200,1.526982069015503,0.6626631617546082,4.810506820678711,0.29365700483322144,98.16870601003782,1.9600788816252084,0.2880740165710449,19.43535436743736,77.99360213379512,56.76585006713867,1.1012667398865257,0.014535806141793728,0,1,11363.900959916005
178300,control,126200,1.4623526334762573,0.5289817452430725,3.3665614128112793,0.21355856955051422,87.26386516772651,2.2047076120401607,0.24993373453617096,17.109065316737183,40.28524125796904,32.401920318603516,1.2757073952566569,0.013612732291221619,0,1,11385.379909665993
178400,control,126200,6.255948066711426,0.016971278935670853,6.623080730438232,0.010403848253190517,83.855757055862,2.3705039082349795,0.39113256335258484,30.025444680727883,14.68016112873254,111.44766235351562,1.3684404602817501,0.015922786667943,0,1,11406.795922207995
178500,control,126200,3.7731385231018066,0.07493472844362259,4.6280364990234375,0.01655666157603264,103.16298051823138,2.192623768170637,0.3342910408973694,15.009892141983356,80.76957377015256,13.825754165649414,1.6796231549730578,0.016498353332281113,0,1,11428.191456915985
178600,control,126200,3.0182149410247803,0.17389033734798431,4.981240749359131,0.02494686283171177,102.63976044287807,2.0806388066573662,0.3012470602989197,31.135156035056973,159.6952249025688,38.30891799926758,1.5951666728125486,0.016154957935214043,0,1,11449.613755665981
178700,control,126200,2.9424972534179688,0.23655351996421814,5.837257385253906,0.022038258612155914,102.30350177670964,2.090426882871307,0.26128724217414856,10.74425573854271,30.327541204082546,60.707603454589844,1.63859241349317,0.01497326698154211,0,1,11470.902737124998
178800,control,126200,0.3786470890045166,0.9039164781570435,10.30678653717041,0.1610918492078781,104.8679518017119,2.0148857879570543,0.2764708697795868,15.470047693863375,81.45911822938866,57.52501678466797,1.2628617869808345,0.012386378832161427,0,1,11492.229459416005
178900,control,126200,0.15876461565494537,0.9462140798568726,5.056865692138672,0.3201700448989868,100.13031364254454,1.897095634723851,0.27625352144241333,7.602530906128067,46.406880509543655,43.66291046142578,1.728020436309923,0.016229338943958282,0,1,11513.854382833
