run,depth,regime,step,checkpoint,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,6,0,107,0,a_only,6.829823373522004e-10,15,1.1044660471641035e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,0,11,0,102,b_only,6.401392749211254e-10,16,1.035183570555557e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,0,56,0,57,b_only,6.194483259669425e-10,17,1.001723773202531e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,0,39,0,74,b_only,6.183991096975205e-10,18,1.0000270620544781e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,56,0,57,0,a_only,5.849764561638437e-10,19,9.45978539837659e-16,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,input_residual,input_residual,0,0,27,0,86,0,a_only,5.825732674047401e-10,20,9.420922894264897e-16,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,1,0,112,0,a_only,2765801.0,1,0.380542085844006,0.4009717377946171
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,0,1,0,112,b_only,2763274.0,2,0.38019440000148597,0.40060538620916064
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,1,1,112,112,addition,408529.1875,3,0.056208870102876896,0.05922648023183807
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,0,22,0,91,b_only,243949.296875,4,0.03356458916349772,0.035366526189607894
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,22,0,91,0,a_only,243256.03125,5,0.03346920386752688,0.0352660200713407
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,1,112,112,1,subtraction,137764.0625,6,0.018954734522872038,0.01997233190177863
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,2,0,111,0,a_only,108221.21875,7,0.014889982437530919,0.01568936092959649
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,0,2,0,111,b_only,108214.3125,8,0.014889032217764435,0.015688359696657408
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,22,22,91,91,addition,18740.63671875,9,0.002578493892726879,0.0027169220318073494
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,0,3,0,110,b_only,14782.744140625,10,0.002033933854883882,0.0021431269304767768
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,3,0,110,0,a_only,14717.650390625,11,0.0020249777111120025,0.002133689970241001
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,2,2,111,111,addition,11719.798828125,12,0.0016125081637206815,0.0016990767241448674
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,22,91,91,22,subtraction,7552.07421875,13,0.0010390776761060783,0.0010948612439745712
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,0,44,0,69,b_only,4466.9267578125,14,0.000614597227251842,0.0006475922832775579
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,44,0,69,0,a_only,4349.970703125,15,0.0005985054328664661,0.0006306365903359293
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,2,111,111,2,subtraction,3542.62109375,16,0.00048742350601890696,0.0005135911572484082
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,1,2,112,111,generic_interaction,2128.33251953125,17,0.0002928338287360698,0.0003085548052666266
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,2,1,111,112,generic_interaction,2007.6318359375,18,0.0002762268169165054,0.0002910562351042815
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,23,0,90,0,a_only,1853.80517578125,19,0.00025506205556372676,0.0002687552296299204
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_attention_output,attention_output,1,1,21,0,92,0,a_only,1831.399658203125,20,0.0002519793166415866,0.0002655069918429326
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,1,0,112,0,a_only,2765801.0,1,0.36136903914583773,0.4009717377946171
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,0,1,0,112,b_only,2763274.0,2,0.3610388709370904,0.40060538620916064
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,1,1,112,112,addition,408529.1875,3,0.05337686982899521,0.05922648023183807
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,0,22,0,91,b_only,243949.28125,4,0.03187348524555101,0.035366523924375
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,22,0,91,0,a_only,243256.03125,5,0.03178290783727476,0.0352660200713407
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,1,112,112,1,subtraction,137764.0625,6,0.017999728431095416,0.01997233190177863
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,2,0,111,0,a_only,108221.2265625,7,0.014139773851435673,0.015689362062212935
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,0,2,0,111,b_only,108214.3125,8,0.014138870486326536,0.015688359696657408
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,22,22,91,91,addition,18740.63671875,9,0.002448580315082644,0.0027169220318073494
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,0,3,0,110,b_only,14782.7421875,10,0.0019314568691809406,0.002143126647322665
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,3,0,110,0,a_only,14717.650390625,11,0.0019229522225729615,0.002133689970241001
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,2,2,111,111,addition,11719.798828125,12,0.0015312643395175743,0.0016990767241448674
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,22,91,91,22,subtraction,7552.07373046875,13,0.0009867252298838617,0.0010948611731860431
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,0,44,0,69,b_only,4466.927734375,14,0.000583631788152867,0.0006475924248546137
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,44,0,69,0,a_only,4349.970703125,15,0.0005683506272869326,0.0006306365903359293
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,2,111,111,2,subtraction,3542.62109375,16,0.00046286539801895153,0.0005135911572484082
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,1,2,112,111,generic_interaction,2128.33203125,17,0.0002780797682537976,0.0003085547344780987
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,2,1,111,112,generic_interaction,2007.6314697265625,18,0.0002623094919605691,0.0002910561820128856
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,23,0,90,0,a_only,1853.80517578125,19,0.0002422111334603072,0.0002687552296299204
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_attention_residual,post_attention_residual,1,2,21,0,92,0,a_only,1831.399658203125,20,0.00023928371375123478,0.0002655069918429326
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,0,112,0,a_only,10399418.0,1,0.2237745249087035,0.353347416828066
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,0,1,0,112,b_only,10396253.0,2,0.22370642048484668,0.35323987767786924
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,1,112,112,addition,4862762.0,3,0.10463684182077274,0.1652250531087105
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,112,112,1,subtraction,1454842.875,4,0.03130528777379054,0.049432090504676986
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,0,22,0,91,b_only,427389.6875,5,0.009196565064621092,0.014521682084235807
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,22,0,91,0,a_only,427381.75,6,0.009196394265611816,0.01452141238691995
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,111,112,2,generic_interaction,159715.828125,7,0.003436762861063188,0.005426762852933128
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,2,112,111,1,generic_interaction,158107.15625,8,0.003402147483110103,0.0053721040199527425
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,22,22,91,91,addition,153379.9375,9,0.003300427258966717,0.005211484403153639
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,2,0,111,0,a_only,125567.96875,10,0.0027019697208807434,0.004266500047806504
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,0,2,0,111,b_only,122926.9140625,11,0.0026451395446196084,0.004176763309507324
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,0,3,0,110,b_only,84667.40625,12,0.0018218720133036236,0.002876796498416541
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,3,0,110,0,a_only,84098.375,13,0.0018096276071621496,0.002857462173910887
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,2,2,111,111,addition,70622.359375,14,0.0015196508994130581,0.0023995793087131993
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,2,111,111,2,subtraction,58570.77734375,15,0.0012603251329671632,0.0019900952991817305
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,22,91,91,22,subtraction,57342.33203125,16,0.0012338914646425501,0.0019483556578011822
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,2,112,111,generic_interaction,30408.091796875,17,0.0006543208759592072,0.001033194423677987
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,3,1,110,112,generic_interaction,29641.970703125,18,0.0006378354934333349,0.0010071634564205833
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,2,1,111,112,generic_interaction,29596.9453125,19,0.0006368666377343007,0.001005633601050887
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_activation,mlp_activation,1,3,1,3,112,110,generic_interaction,29364.337890625,20,0.0006318613946216269,0.0009977301557182185
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,1,112,112,addition,39472216.0,1,0.8263685838290569,0.9322285458948585
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,22,22,91,91,addition,503516.4375,2,0.010541342938322157,0.011891716349666924
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,112,112,1,subtraction,382834.25,3,0.00801480709909368,0.009041524706802596
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,0,1,0,112,b_only,274271.5,4,0.005741997131340971,0.006477561878598396
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,0,112,0,a_only,272035.28125,5,0.005695180886679929,0.006424748351391935
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,2,2,111,111,addition,217478.46875,6,0.004553009494938144,0.005136261837598703
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,2,0,111,0,a_only,202458.328125,7,0.0042385560997399985,0.004781526145688726
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,0,2,0,111,b_only,198699.375,8,0.0041598607265036424,0.004692749690730999
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,3,1,110,112,generic_interaction,126636.828125,9,0.0026511989171892434,0.0029908243849219376
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,3,112,110,generic_interaction,126260.21875,10,0.002643314430646215,0.002981929875172938
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,110,112,3,generic_interaction,93447.3125,11,0.001956361489642647,0.0022069764780790983
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,3,112,110,1,generic_interaction,91170.3125,12,0.001908691471182605,0.002153199806432323
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,2,111,111,2,subtraction,32212.16015625,13,0.0006743760515091193,0.000760765375386911
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,2,1,111,112,generic_interaction,21532.29296875,14,0.00045078823157986106,0.0005085353749594373
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,1,2,112,111,generic_interaction,20598.48828125,15,0.0004312386107229446,0.0004864813968909668
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,4,4,109,109,addition,13978.1513671875,16,0.0002926388817352167,0.000330126682609647
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,4,2,109,111,generic_interaction,13202.728515625,17,0.00027640505580270785,0.00031181326140811746
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,2,4,111,109,generic_interaction,13161.720703125,18,0.0002755465388159354,0.00031084476616535724
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,22,0,91,0,a_only,13063.6875,19,0.00027349416964480417,0.0003085294831724127
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_mlp_output,mlp_output,1,4,0,22,0,91,b_only,12948.42578125,20,0.0002710811137552351,0.0003058073085555213
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,1,112,112,addition,47422616.0,1,0.7503698160249138,0.8599917146490909
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,0,1,0,112,b_only,2410994.0,2,0.038149247696862,0.04372249021582171
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,0,112,0,a_only,2409704.5,3,0.038128843890421545,0.0436991056071776
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,22,22,91,91,addition,679328.75,4,0.010749044067031956,0.012319377246563614
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,112,112,1,subtraction,456084.875,5,0.007216647933245518,0.008270931609440658
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,0,22,0,91,b_only,227696.96875,6,0.0036028576017478253,0.00412920085588937
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,22,0,91,0,a_only,227093.34375,7,0.0035933064209315237,0.004118254338330005
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,2,2,111,111,addition,205115.0625,8,0.003245543259614014,0.0037196862842769035
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,3,1,110,112,generic_interaction,120945.59375,9,0.0019137266263677117,0.002193303898467239
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,3,112,110,generic_interaction,120616.34375,10,0.0019085168913770018,0.0021873330707075853
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,2,0,111,0,a_only,107012.65625,11,0.0016932652383126617,0.0019406351968771873
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,0,2,0,111,b_only,104966.78125,12,0.0016608932821270315,0.0019035340055551457
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,110,112,3,generic_interaction,103876.046875,13,0.0016436345515605693,0.0018837539384794922
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,3,112,110,1,generic_interaction,101520.2890625,14,0.0016063593081120662,0.0018410331362261989
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,2,111,111,2,subtraction,52443.265625,15,0.0008298117416967664,0.00095103935064741
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,2,1,111,112,generic_interaction,32006.443359375,16,0.0005064391431966984,0.000580425088832044
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,1,2,112,111,generic_interaction,30876.8046875,17,0.0004885648284944164,0.0005599395066288248
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,3,0,110,0,a_only,17346.12109375,18,0.000274468318952777,0.00031456553181133715
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,0,3,0,110,b_only,17258.28125,19,0.0002730784258394501,0.00031297258852366465
no_ns_depth1_lr_0p3,1,muon_no_ns,4000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_004000.pt,layer_1_post_block_residual,post_block_residual,1,5,4,4,109,109,addition,15025.2138671875,20,0.00023774451762122252,0.0002724767321273857
no_ns_depth1_lr_0p3,1,muon_no_ns,5000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_005000.pt,input_residual,input_residual,0,0,23,0,90,0,a_only,1.658816306537858e-09,1,2.1942132546682607e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,5000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_005000.pt,input_residual,input_residual,0,0,0,45,0,68,b_only,1.5815491138937432e-09,2,2.0920074241718305e-15,0.0
no_ns_depth1_lr_0p3,1,muon_no_ns,5000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_005000.pt,input_residual,input_residual,0,0,0,23,0,90,b_only,1.540566563207335e-09,3,2.0377974097345398e-15,0.0
