step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
190000,126200,control,layer_3_attention_output,attention_output,3,11,48,0,65,0,a_only,95234000.0,8,0.00721489286496991,0.009785968848969054
190000,126200,control,layer_3_attention_output,attention_output,3,11,33,0,80,0,a_only,93899488.0,9,0.007113790725954256,0.009648838277318432
190000,126200,control,layer_3_attention_output,attention_output,3,11,7,0,106,0,a_only,91953616.0,10,0.006966372177862769,0.009448886130227254
190000,126200,control,layer_3_attention_output,attention_output,3,11,18,0,95,0,a_only,91704160.0,11,0.006947473482916385,0.009423252757217736
190000,126200,control,layer_3_attention_output,attention_output,3,11,3,0,110,0,a_only,87103384.0,12,0.00659892038280797,0.00895049039695686
190000,126200,control,layer_3_attention_output,attention_output,3,11,41,0,72,0,a_only,85487832.0,13,0.0064765267566052704,0.008784480972319758
190000,126200,control,layer_3_attention_output,attention_output,3,11,12,0,101,0,a_only,85089392.0,14,0.006446341088533798,0.008743538436794807
190000,126200,control,layer_3_attention_output,attention_output,3,11,6,0,107,0,a_only,82491808.0,15,0.006249549078665893,0.008476618260108116
190000,126200,control,layer_3_attention_output,attention_output,3,11,19,0,94,0,a_only,82483632.0,16,0.006248929667908559,0.008475778118128264
190000,126200,control,layer_3_attention_output,attention_output,3,11,56,0,57,0,a_only,82279432.0,17,0.0062334595509017455,0.008454795120050271
190000,126200,control,layer_3_attention_output,attention_output,3,11,22,0,91,0,a_only,74349200.0,18,0.005632668086988059,0.007639907545055022
190000,126200,control,layer_3_attention_output,attention_output,3,11,5,0,108,0,a_only,74198536.0,19,0.005621253837679956,0.007624425750625921
190000,126200,control,layer_3_attention_output,attention_output,3,11,11,0,102,0,a_only,74039360.0,20,0.005609194722377917,0.007608069287834234
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,38,0,75,0,a_only,5309949.0,1,0.5153891234961849,0.5647749360899437
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,9,0,104,0,a_only,3109431.25,2,0.3018046023623102,0.3307242377459414
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,36,0,77,0,a_only,277363.0,3,0.02692113868895395,0.02950078627849628
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,37,0,76,0,a_only,68037.3125,4,0.006603771684890199,0.0072365608066892965
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,47,0,66,0,a_only,55086.671875,5,0.005346769156159163,0.005859109303613052
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,39,0,74,0,a_only,44089.5,6,0.004279372317961066,0.004689431959654899
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,29,0,84,0,a_only,43494.28125,7,0.004221599772527768,0.004626123511402235
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,27,0,86,0,a_only,42771.4765625,8,0.004151443604483676,0.0045492448123434824
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,2,0,111,0,a_only,39497.9765625,9,0.003833714320122421,0.004201069951663948
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,45,0,68,0,a_only,22416.3671875,10,0.002175755706266532,0.00238424179699071
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,46,0,67,0,a_only,17674.23828125,11,0.0017154797863851716,0.0018798611428718815
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,18,0,95,0,a_only,16512.20703125,12,0.0016026918354250632,0.0017562655819816984
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,41,0,72,0,a_only,14268.056640625,13,0.0013848722852151008,0.001517574043994901
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,1,0,112,0,a_only,11948.861328125,14,0.001159768797530787,0.0012709006043070087
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,28,0,85,0,a_only,9492.7333984375,15,0.0009213744888705455,0.0010096627855411442
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,0,38,0,75,b_only,8251.6171875,16,0.0008009104700801607,0.0008776556177298489
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,3,0,110,0,a_only,7595.0732421875,17,0.0007371856379751186,0.0008078245205283302
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,17,0,96,0,a_only,7535.04296875,18,0.0007313590377553822,0.0008014396016064863
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,10,0,103,0,a_only,7286.1953125,19,0.0007072056277247458,0.0007749717543343702
190000,126200,freeze,layer_3_attention_output,attention_output,3,11,19,0,94,0,a_only,7224.1015625,20,0.0007011787443427978,0.0007683673606409779
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,38,0,75,0,a_only,1776591872.0,1,0.12610146435022299,0.17393589702074325
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,0,38,0,75,b_only,1040111744.0,2,0.07382653048987058,0.10183136152187106
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,37,0,76,0,a_only,804595776.0,3,0.05710974319013658,0.07877334701532451
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,0,37,0,76,b_only,360271680.0,4,0.025571875638928366,0.035272129080172986
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,1,0,112,0,a_only,170867392.0,5,0.012128068736826673,0.01672864407831478
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,17,0,96,0,a_only,161162128.0,6,0.011439194706952972,0.015778457473125174
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,14,0,99,0,a_only,113185392.0,7,0.008033833712290007,0.011081331057200995
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,48,0,65,0,a_only,102596928.0,8,0.007282270656833441,0.01004467541729956
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,7,0,106,0,a_only,98709360.0,9,0.00700633332688878,0.009664065983041642
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,33,0,80,0,a_only,95295056.0,10,0.006763988002156357,0.0093297911063515
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,18,0,95,0,a_only,92203960.0,11,0.006544583794476228,0.00902715966690223
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,3,0,110,0,a_only,88323704.0,12,0.006269165466065831,0.008647266108529516
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,12,0,101,0,a_only,87869792.0,13,0.006236947054629725,0.008602826194032102
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,41,0,72,0,a_only,85575056.0,14,0.006074068019518855,0.008378161784115342
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,56,0,57,0,a_only,85515600.0,15,0.006069847866999545,0.008372340788952496
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,19,0,94,0,a_only,84791912.0,16,0.006018480910991832,0.00830148865716747
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,6,0,107,0,a_only,84075984.0,17,0.005967664755299476,0.008231396262372214
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,4,0,109,0,a_only,79436448.0,18,0.005638353171290621,0.007777165964103671
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,11,0,102,0,a_only,78533088.0,19,0.005574233200558583,0.007688723179686463
190000,126200,control,layer_3_post_attention_residual,post_attention_residual,3,12,5,0,108,0,a_only,78262528.0,20,0.005555029008120064,0.007662234205465865
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,38,0,75,0,a_only,5848539.0,1,0.48873808225753457,0.574089999553374
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,9,0,104,0,a_only,3295984.0,2,0.2754316760667096,0.323532330568015
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,36,0,77,0,a_only,292703.875,3,0.024460045583495144,0.02873168281309586
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,37,0,76,0,a_only,70273.265625,4,0.005872444567016964,0.006897992649321546
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,47,0,66,0,a_only,57186.6640625,5,0.004778851696913044,0.005613417632352212
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,39,0,74,0,a_only,46623.6796875,6,0.003896147020351291,0.004576559761501724
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,29,0,84,0,a_only,45899.32421875,7,0.0038356156461620047,0.00450545734930422
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,27,0,86,0,a_only,45162.4921875,8,0.0037740416575301346,0.004433130243254107
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,2,0,111,0,a_only,42043.55078125,9,0.0035134046947665723,0.004126976335325809
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,45,0,68,0,a_only,24239.04296875,10,0.00202555601942722,0.0023792937291012167
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,46,0,67,0,a_only,19003.9296875,11,0.001588079373468447,0.001865417326585191
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,18,0,95,0,a_only,18095.89453125,12,0.0015121986516526149,0.0017762849975631889
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,41,0,72,0,a_only,15425.5986328125,13,0.0012890531282214633,0.0015141699341018082
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,1,0,112,0,a_only,13037.4921875,14,0.001089489003863416,0.0012797544624561779
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,28,0,85,0,a_only,10995.646484375,15,0.0009188604497559543,0.0010793277920013702
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,0,38,0,75,b_only,8986.20703125,16,0.0007509399511950416,0.0008820821047028735
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,3,0,110,0,a_only,8233.1533203125,17,0.000688010384251825,0.0008081626857546924
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,17,0,96,0,a_only,7859.86474609375,18,0.0006568162104774309,0.0007715208445347703
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,19,0,94,0,a_only,7753.509765625,19,0.0006479285670518104,0.0007610810867269138
190000,126200,freeze,layer_3_post_attention_residual,post_attention_residual,3,12,50,0,63,0,a_only,7563.1552734375,20,0.0006320214337556444,0.0007423959740286989
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,38,0,75,0,a_only,6913477120.0,1,0.08600063247274986,0.13588394046053
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,0,38,0,75,b_only,4163660288.0,2,0.05179411343299157,0.0818364705418256
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,37,0,76,0,a_only,3250944000.0,3,0.040440321893115826,0.0638970916181346
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,0,37,0,76,b_only,1683887360.0,4,0.020946822482992327,0.03309669588788327
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,1,0,112,0,a_only,717617536.0,5,0.008926848371422158,0.014104725717998218
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,17,0,96,0,a_only,691585152.0,6,0.008603016897054958,0.013593060913717843
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,38,38,75,75,addition,607310912.0,7,0.007554682200149168,0.011936656240389523
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,38,75,75,38,subtraction,495135488.0,8,0.006159268974004163,0.009731855621052157
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,14,0,99,0,a_only,470272064.0,9,0.005849978850912217,0.00924316664908939
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,7,0,106,0,a_only,424188416.0,10,0.005276718419748517,0.008337395562797573
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,48,0,65,0,a_only,423277056.0,11,0.005265381499838328,0.008319482841625783
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,33,0,80,0,a_only,420598400.0,12,0.005232060190433759,0.008266834033204147
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,18,0,95,0,a_only,378805120.0,13,0.00471217006123771,0.007445389849243318
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,11,0,102,0,a_only,371092800.0,14,0.00461623217262975,0.007293804704242859
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,4,0,109,0,a_only,369323584.0,15,0.004594223899174886,0.007259030879518635
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,6,0,107,0,a_only,354751904.0,16,0.004412958571404405,0.006972625462510486
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,5,0,108,0,a_only,347705536.0,17,0.0043253048344906505,0.006834129560498304
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,21,0,92,0,a_only,345912320.0,18,0.004302998011529724,0.0067988840173443445
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,19,0,94,0,a_only,345552928.0,19,0.004298527332192949,0.006791820191098545
190000,126200,control,layer_3_mlp_activation,mlp_activation,3,13,56,0,57,0,a_only,342611008.0,20,0.004261931133739886,0.006733996945981673
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,38,0,75,0,a_only,32905860.0,1,0.29246325751381175,0.5080466432835966
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,9,0,104,0,a_only,16248164.0,2,0.14441169360286119,0.2508618580314077
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,37,0,76,0,a_only,3773525.75,3,0.03353863515973294,0.058260962960144984
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,47,0,66,0,a_only,1818084.0,4,0.016158908142006954,0.02807012104857963
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,29,0,84,0,a_only,1791269.875,5,0.015920587479824517,0.027656127121697405
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,36,0,77,0,a_only,1546582.75,6,0.013745838251292298,0.02387830540511064
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,18,0,95,0,a_only,1178773.0,7,0.010476790196315441,0.018199544574836673
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,39,0,74,0,a_only,536142.75,8,0.004765171162747705,0.008277720881883548
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,2,0,111,0,a_only,452418.03125,9,0.004021036106558543,0.006985061692280215
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,27,0,86,0,a_only,400662.125,10,0.0035610359443547755,0.006185981697397449
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,1,0,112,0,a_only,301164.0,11,0.002676708783356205,0.00464979062324647
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,45,0,68,0,a_only,250427.5,12,0.002225768979173925,0.0038664496463822217
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,28,0,85,0,a_only,195013.125,13,0.0017332527943487318,0.003010885099264825
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,46,0,67,0,a_only,184501.765625,14,0.0016398291183314254,0.0028485960465910367
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,8,0,105,0,a_only,112138.546875,15,0.0009966736840163963,0.0017313515684605723
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,48,0,65,0,a_only,105521.0,16,0.0009378577370752483,0.001629180633660035
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,10,0,103,0,a_only,102174.4375,17,0.0009081138990408202,0.0015775117259133977
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,19,0,94,0,a_only,100388.6015625,18,0.0008922416077326314,0.0015499394955112115
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,56,0,57,0,a_only,96800.78125,19,0.0008603534997795807,0.0014945457125658537
190000,126200,freeze,layer_3_mlp_activation,mlp_activation,3,13,20,0,93,0,a_only,84926.625,20,0.0007548174518810304,0.0013112158976138226
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,38,0,75,0,a_only,14201651200.0,1,0.07729100554011013,0.1453571365985642
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,0,38,0,75,b_only,9719701504.0,2,0.05289846175027033,0.09948336002043183
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,37,0,76,0,a_only,6897139712.0,3,0.03753696356738473,0.07059379681544113
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,0,37,0,76,b_only,4160453376.0,4,0.022642833597672496,0.04258318847368886
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,38,38,75,75,addition,1552804352.0,5,0.008450975740985607,0.015893306427953176
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,17,0,96,0,a_only,1322654976.0,6,0.007198411764800296,0.013537675113384185
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,1,0,112,0,a_only,1133565952.0,7,0.00616931447211661,0.011602305859219064
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,38,75,75,38,subtraction,1004031360.0,8,0.005464335964553496,0.010276489789072004
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,7,0,106,0,a_only,896504704.0,9,0.0048791333534229315,0.009175929959509452
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,11,0,102,0,a_only,869555776.0,10,0.004732466623335374,0.0089001015397493
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,48,0,65,0,a_only,806165632.0,11,0.0043874723756881446,0.008251288969249704
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,4,0,109,0,a_only,778175552.0,12,0.004235139284424213,0.00796480412149026
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,16,0,97,0,a_only,770089472.0,13,0.004191131637336121,0.007882041249866788
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,5,0,108,0,a_only,734737856.0,14,0.003998734154140093,0.007520209403447973
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,14,0,99,0,a_only,715120512.0,15,0.003891968805348381,0.007319421416801108
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,2,0,111,0,a_only,695087232.0,16,0.0037829397682553854,0.007114376230402129
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,0,17,0,96,b_only,694215808.0,17,0.003778197134017771,0.007105457007163971
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,18,0,95,0,a_only,684674944.0,18,0.0037262719767317334,0.007007804089754175
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,21,0,92,0,a_only,682739456.0,19,0.003715738285147278,0.006987993928975062
190000,126200,control,layer_3_mlp_output,mlp_output,3,14,22,0,91,0,a_only,675875072.0,20,0.0036783795911263005,0.006917735394336991
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,38,0,75,0,a_only,41472464.0,1,0.24751149645571704,0.4892913961939898
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,9,0,104,0,a_only,23248402.0,2,0.1387486108668172,0.2742842352906532
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,37,0,76,0,a_only,4887766.0,3,0.029170639028956037,0.057665776752727126
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,36,0,77,0,a_only,2406993.75,4,0.014365161062580175,0.028397669657816985
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,47,0,66,0,a_only,2231242.5,5,0.013316261366351303,0.02632415952117936
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,29,0,84,0,a_only,1992847.625,6,0.011893498728987302,0.023511581005607157
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,18,0,95,0,a_only,1541916.5,7,0.009202300117127395,0.018191503574505486
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,39,0,74,0,a_only,802376.75,8,0.004788658569063434,0.009466426694133627
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,2,0,111,0,a_only,627336.1875,9,0.0037440003214892,0.007401301236041572
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,27,0,86,0,a_only,560603.75,10,0.003345734969621932,0.006613993119605491
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,1,0,112,0,a_only,325384.59375,11,0.001941925315136763,0.003838881677634386
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,45,0,68,0,a_only,304938.84375,12,0.0018199031903201742,0.0035976630810317517
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,28,0,85,0,a_only,210527.65625,13,0.0012564485014382625,0.002483801562019822
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,46,0,67,0,a_only,205563.03125,14,0.0012268191607969284,0.0024252290041455278
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,8,0,105,0,a_only,158842.828125,15,0.0009479886724472655,0.0018740248746417188
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,48,0,65,0,a_only,123371.984375,16,0.0007362954000844414,0.0014555404879263224
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,41,0,72,0,a_only,118956.15625,17,0.000709941329891988,0.0014034426258693698
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,19,0,94,0,a_only,115776.9375,18,0.0006909674586898194,0.0013659342593302219
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,7,0,106,0,a_only,103541.421875,19,0.0006179447711000235,0.001221579862559641
190000,126200,freeze,layer_3_mlp_output,mlp_output,3,14,10,0,103,0,a_only,99373.515625,20,0.0005930703215610562,0.0011724069783956292
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,38,0,75,0,a_only,16394804224.0,1,0.0818743076975442,0.15307382505111017
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,0,38,0,75,b_only,10761578496.0,2,0.05374244041310114,0.10047792956008728
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,37,0,76,0,a_only,7339067392.0,3,0.036650700652222756,0.06852287484816479
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,0,37,0,76,b_only,4591278080.0,4,0.02292846618422114,0.04286751387674985
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,38,38,75,75,addition,1610772224.0,5,0.008044064381407864,0.015039341869835776
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,17,0,96,0,a_only,1485769088.0,6,0.007419808972182553,0.01387222160969304
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,1,0,112,0,a_only,1196154368.0,7,0.005973496812851817,0.011168167790214734
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,38,75,75,38,subtraction,1042738176.0,8,0.0052073489322198565,0.009735762559059988
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,7,0,106,0,a_only,967816256.0,9,0.004833195008357131,0.009036236982671302
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,11,0,102,0,a_only,921950528.0,10,0.004604145324339149,0.008608001163091574
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,48,0,65,0,a_only,908207552.0,11,0.00453551402930625,0.008479686736449867
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,4,0,109,0,a_only,847785088.0,12,0.004233769199554766,0.007915538634580284
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,16,0,97,0,a_only,828558080.0,13,0.00413775109847914,0.007736021293681521
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,5,0,108,0,a_only,822812224.0,14,0.004109056764853544,0.007682373799994141
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,14,0,99,0,a_only,818978432.0,15,0.0040899111220286735,0.007646578727489935
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,0,17,0,96,b_only,798178688.0,16,0.003986038906354807,0.007452377178592935
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,19,0,94,0,a_only,785169600.0,17,0.003921072587805102,0.0073309148644732335
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,18,0,95,0,a_only,778111616.0,18,0.003885825594559863,0.007265016388756886
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,21,0,92,0,a_only,750728576.0,19,0.00374907693858188,0.007009348396809076
190000,126200,control,layer_3_post_block_residual,post_block_residual,3,15,2,0,111,0,a_only,741157120.0,20,0.003701277872307558,0.006919982317091966
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,38,0,75,0,a_only,43584800.0,1,0.2467954328099989,0.5061297899943656
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,9,0,104,0,a_only,21661190.0,2,0.12265475030812624,0.25154121495861065
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,37,0,76,0,a_only,4839218.0,3,0.027401683632182258,0.0561955633633045
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,36,0,77,0,a_only,2819317.5,4,0.01596415912522953,0.032739408559920885
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,47,0,66,0,a_only,2248991.5,5,0.012734733912476566,0.026116480873931126
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,29,0,84,0,a_only,2027589.5,6,0.011481062852496955,0.023545443545221745
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,18,0,95,0,a_only,1571517.375,7,0.008898591039343037,0.018249292390495005
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,39,0,74,0,a_only,896143.625,8,0.005074341371115535,0.010406494574393814
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,2,0,111,0,a_only,619784.625,9,0.003509480708317071,0.0071972674439939295
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,27,0,86,0,a_only,584402.125,10,0.0033091301411147483,0.006786387107397786
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,1,0,112,0,a_only,336825.6875,11,0.0019072484289956117,0.003911398342520393
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,45,0,68,0,a_only,316283.6875,12,0.0017909310022600755,0.0036728537548186193
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,46,0,67,0,a_only,216329.875,13,0.0012249505591480966,0.0025121371258617076
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,28,0,85,0,a_only,209514.8125,14,0.0011863608145739632,0.0024329970093090684
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,8,0,105,0,a_only,164062.34375,15,0.0009289898573265008,0.0019051788602487776
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,41,0,72,0,a_only,123923.875,16,0.0007017089986903049,0.0014390696946880107
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,19,0,94,0,a_only,123687.0625,17,0.0007003680669105946,0.0014363197024684058
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,48,0,65,0,a_only,121057.34375,18,0.0006854774954940728,0.0014057820150479806
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,7,0,106,0,a_only,110256.125,19,0.000624316460998521,0.0012803525401479995
190000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,10,0,103,0,a_only,105444.90625,20,0.0005970733208728389,0.0012244821189104475
190000,126200,control,layer_4_attention_output,attention_output,4,16,38,0,75,0,a_only,12997765120.0,1,0.10048380242710268,0.15404230140554848
190000,126200,control,layer_4_attention_output,attention_output,4,16,37,0,76,0,a_only,4879325696.0,2,0.03772134629975136,0.05782706123551413
190000,126200,control,layer_4_attention_output,attention_output,4,16,0,38,0,75,b_only,3512701440.0,3,0.027156176021309663,0.0416305887183307
190000,126200,control,layer_4_attention_output,attention_output,4,16,17,0,96,0,a_only,1979384192.0,4,0.015302326841574615,0.023458563336574745
190000,126200,control,layer_4_attention_output,attention_output,4,16,0,37,0,76,b_only,1421906304.0,5,0.01099254762660212,0.016851644681144803
