step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
16300,300,control,2.523626392303413e-07,1.0,0.0023317376617342234,0.9995525479316711,2.866875684472745e-07,2.4999311215319678e-05,33.59160048931965,0.1583619768827608,0.8272111554611504,0.019886955618858337,0
16310,310,control,2.4728922198846703e-07,1.0,0.0023836938198655844,0.9995525479316711,2.9954488215649894e-07,2.556690161961435e-05,34.653400292816215,0.16526513977844948,0.8241643726072347,0.019905276596546173,0
16320,320,control,2.453283514114446e-07,1.0,0.0024233884178102016,0.9995525479316711,2.9665936397314337e-07,2.5353341732323655e-05,35.693913701608956,0.17254319792793082,0.8234975969875061,0.01995115354657173,0
16330,330,control,2.468846105330158e-07,1.0,0.0024734223261475563,0.9995525479316711,3.026960631881766e-07,2.5441898977847796e-05,36.73977311591549,0.18004998957457738,0.8249883445441057,0.02002832107245922,0
16340,340,control,2.4626208983136166e-07,1.0,0.0025360260624438524,0.9995525479316711,3.1393645566711004e-07,2.5700666715039627e-05,37.80048027764682,0.18779624586019353,0.827062858666178,0.02012629061937332,0
16350,350,control,2.428072036764206e-07,1.0,0.002615936566144228,0.9995525479316711,3.212482510401253e-07,2.5928411785011278e-05,38.876828037017845,0.1958657121181434,0.8286171688596747,0.020280249416828156,0
16360,360,control,2.405350869594258e-07,1.0,0.0027106956113129854,0.9995525479316711,3.3241886981315754e-07,2.61356369633377e-05,39.964646844476476,0.20435862978968947,0.8290953103064206,0.020414814352989197,0
16370,370,control,2.3767155710174848e-07,1.0,0.0028015419375151396,0.9995525479316711,3.405958254171493e-07,2.6418651644796578e-05,41.05750898618894,0.21329141409516159,0.8293651305776558,0.02056169882416725,0
16380,380,control,2.3406104787682125e-07,1.0,0.002881429623812437,0.9995525479316711,3.645463855141914e-07,2.6917598097594915e-05,42.142385017410625,0.22274519240415852,0.8264694823204897,0.020496435463428497,0
16390,390,control,2.2948565003844124e-07,1.0,0.002945021027699113,0.9995525479316711,3.748156797430866e-07,2.71859899472324e-05,43.207592161804776,0.23274060675549665,0.8237279358325071,0.020474324002861977,0
16400,400,control,2.2702676005792455e-07,1.0,0.002993063535541296,0.9995525479316711,3.9449532501425443e-07,2.750883990297858e-05,44.2613389599598,0.24328106938379856,0.819088491764688,0.02041810378432274,0
16410,410,control,2.2982801795023988e-07,1.0,0.003047528676688671,0.9995525479316711,3.844868324772314e-07,2.6834266553415605e-05,45.30453510719425,0.25425120641289867,0.8184616023740366,0.02035292610526085,0
16420,420,control,2.2848963965316216e-07,1.0,0.003123653121292591,0.9995525479316711,3.8891269390827166e-07,2.6651523928248272e-05,46.34396341195921,0.26532191841542174,0.8193510633600685,0.02039439231157303,0
16430,430,control,2.283028948113497e-07,1.0,0.003215645905584097,0.9994406700134277,4.017445485806127e-07,2.6880339591738858e-05,47.38060547995262,0.27661816147135165,0.8200230810065373,0.02045142836868763,0
16440,440,control,2.265910126197923e-07,1.0,0.003333314321935177,0.9994406700134277,4.2211581603084014e-07,2.7306339384371286e-05,48.41162743729957,0.28834028963398645,0.8192285469815354,0.02032175101339817,0
16450,450,control,2.2771151009237656e-07,1.0,0.0034634009934961796,0.9993287920951843,4.3265968700908743e-07,2.7432619945089406e-05,49.43431588492454,0.3006095068069188,0.818385226531095,0.020265717059373856,0
16460,460,control,2.2796051268869633e-07,1.0,0.003625213634222746,0.9992169141769409,4.2791474859093004e-07,2.7217220376293152e-05,50.45443665858821,0.3132738705061803,0.8200222483721459,0.020298095420002937,0
16470,470,control,2.2936114874028135e-07,1.0,0.0038319553714245558,0.9992169141769409,4.3845474003088944e-07,2.737178848690983e-05,51.47614937401523,0.3262415193375836,0.8220898189118085,0.020297283306717873,0
16480,480,control,2.3300279394788959e-07,1.0,0.004101856146007776,0.9992169141769409,4.5965108945657384e-07,2.7489670746367957e-05,52.49848149454118,0.33954186227721156,0.8240901233797955,0.020313022658228874,0
16490,490,control,2.3294053619338229e-07,1.0,0.004444758407771587,0.9992169141769409,4.6923097043679477e-07,2.800165728408577e-05,53.5188738463335,0.3532940240649127,0.825935295963817,0.020394613966345787,0
16500,500,control,2.3620867750651087e-07,1.0,0.004859187640249729,0.9992169141769409,4.916054027417367e-07,2.8406358712195417e-05,54.53403452392185,0.3676809390328742,0.8267406248863107,0.020409809425473213,0
16510,510,control,2.382940635925479e-07,1.0,0.005341140553355217,0.9992169141769409,5.09894277873922e-07,2.921270707759862e-05,55.535574585862655,0.38287420258363125,0.8258133412821409,0.020501887425780296,0
16520,520,control,2.3256703229890263e-07,1.0,0.005842799786478281,0.9991050362586975,5.746579543198311e-07,3.094750527295075e-05,56.51279872052855,0.39917234211515357,0.8198499287098515,0.0205495897680521,0
16530,530,control,2.321001630889441e-07,1.0,0.0063317823223769665,0.9989931583404541,6.01163913008784e-07,3.199353060350953e-05,57.44370516144393,0.4171904146444737,0.8133881439215589,0.02048618532717228,0
16540,540,control,2.3269153359706252e-07,1.0,0.0068527767434716225,0.9988812804222107,6.112793595876243e-07,3.21060363224657e-05,58.342418090185554,0.4363814655001503,0.8110255002937616,0.02043480984866619,0
16550,550,control,2.335007849296744e-07,1.0,0.007438111584633589,0.9987694621086121,6.596296695163889e-07,3.343997883405477e-05,59.21145189191666,0.4564227097520967,0.8081130483045692,0.02043471671640873,0
16560,560,control,2.366444249446431e-07,1.0,0.008077365346252918,0.9986575841903687,6.825285625399415e-07,3.3718156682642946e-05,60.051967684251295,0.4774729065899742,0.8057218344434243,0.020488755777478218,0
16570,570,control,2.376093135580959e-07,1.0,0.008788139559328556,0.9985457062721252,7.148827505962276e-07,3.416947296721821e-05,60.88275761642936,0.49931784762412956,0.8045077587765824,0.020402735099196434,0
16580,580,control,2.3773381485625578e-07,1.0,0.00960720144212246,0.998210072517395,7.653194872761071e-07,3.549459906854855e-05,61.700366501842055,0.522165159273883,0.8021820787219728,0.020394695922732353,0
16590,590,control,2.4090857664305076e-07,1.0,0.010539017617702484,0.997986376285553,7.623363985932306e-07,3.4542287265681554e-05,62.5051137799765,0.5458963105092618,0.8014231473768325,0.020386265590786934,0
16600,600,control,2.43834335833526e-07,1.0,0.011619023978710175,0.9977626204490662,7.996466397509074e-07,3.582337595564256e-05,63.30276937118393,0.5702980308093635,0.8002146020601482,0.020358260720968246,0
16610,610,control,2.4570184109506954e-07,1.0,0.012811723165214062,0.9975388646125793,8.755217513633073e-07,3.7214677295919124e-05,64.08796823101777,0.5956333371968995,0.7987540368363335,0.020352382212877274,0
16620,620,control,2.47724983637454e-07,1.0,0.014120874926447868,0.9972032904624939,9.537233204391633e-07,3.873648277608736e-05,64.85367805918226,0.6221727885756033,0.7974369001536271,0.020461104810237885,0
16630,630,control,2.4862760028554476e-07,1.0,0.015621013939380646,0.9968676567077637,9.865659166441222e-07,3.918051643466388e-05,65.59712332582534,0.6501269100773225,0.7973592770584818,0.02047187089920044,0
16640,640,control,2.522070019495004e-07,1.0,0.017300914973020554,0.9965320229530334,1.0257658750575696e-06,3.878866945613068e-05,66.33018591443371,0.6791265857344281,0.7985418241248327,0.020603710785508156,0
16650,650,control,2.5426126626371115e-07,1.0,0.019284192472696304,0.996196448802948,1.0395200058452338e-06,3.9237180920438174e-05,67.06279701828932,0.708794326544732,0.8002893180813866,0.020591389387845993,0
16660,660,control,2.589611369785416e-07,1.0,0.021637309342622757,0.9957489371299744,1.1368482224666585e-06,4.058272503775318e-05,67.79694808685255,0.7391745919837256,0.802175100177548,0.02048683539032936,0
16670,670,control,2.599571473638207e-07,1.0,0.024294035509228706,0.9949658513069153,1.23892670865799e-06,4.2182068154227864e-05,68.53333415766114,0.7707387970943785,0.8043218866864755,0.020534425973892212,0
16680,680,control,2.5939689862752857e-07,1.0,0.02748037502169609,0.9941827654838562,1.310702777312516e-06,4.3962186017360095e-05,69.2706572412731,0.803817849795802,0.806650025020083,0.020590731874108315,0
16690,690,control,2.6347427706241433e-07,1.0,0.031051388010382652,0.9939590692520142,1.3922510240495997e-06,4.439620122519272e-05,70.00909159922026,0.8385856235716506,0.8093923260295438,0.020563390105962753,0
16700,700,control,2.6879669690060837e-07,1.0,0.03542477265000343,0.9930641055107117,1.475164239972105e-06,4.472654659356896e-05,70.76101542493808,0.8744627582646831,0.8125150905508669,0.020616425201296806,0
16710,710,control,2.746793370533851e-07,1.0,0.04046959802508354,0.9919453859329224,1.5287964308076898e-06,4.5311694428959696e-05,71.53566972680674,0.9108511055081298,0.8158270261824863,0.02078583464026451,0
16720,720,control,2.7962821036453533e-07,1.0,0.045748673379421234,0.9913860559463501,1.6094106748299082e-06,4.661188467069517e-05,72.33477892937196,0.9476443023687888,0.8187588082888081,0.020867077633738518,0
16730,730,control,2.8065537094335014e-07,1.0,0.05167348310351372,0.9902673959732056,1.7568054992672222e-06,4.867866139937149e-05,73.15312373401389,0.9853800824161231,0.8204664774217505,0.02111971378326416,0
16740,740,control,2.78881202575576e-07,1.0,0.05767664685845375,0.9895961284637451,1.9160510452705096e-06,5.2657866274525685e-05,73.98589296633727,1.0248270926053338,0.8205950591986847,0.021233897656202316,0
16750,750,control,2.75488588385997e-07,1.0,0.0641084685921669,0.9883655905723572,2.1129766504245017e-06,5.514698765453269e-05,74.83056456057619,1.0665919851540526,0.8192225585352163,0.021565917879343033,0
16760,760,control,2.801262155571749e-07,1.0,0.07120419293642044,0.9873587489128113,2.289313692937762e-06,5.7889446710123205e-05,75.69230772229784,1.1107690522979716,0.818140086543404,0.021725842729210854,0
16770,770,control,1.5527960062026978,0.9767624139785767,4.858452796936035,0.7625014185905457,0.6939358200482112,29.658108163133875,76.33345930628056,2.2425570589841866,0.8588002487327537,0.017344150692224503,0
16780,780,control,0.013561666943132877,0.997389018535614,4.65643835067749,0.7482939958572388,0.1437412672522024,2.8676931826461742,77.35433196165373,4.181629452056454,0.8780812391072246,0.016205990687012672,0
16790,790,control,0.0006529753445647657,1.0,4.830846786499023,0.7591453194618225,0.01370483722438378,0.21715364531105194,79.47536284429414,4.9132630114303755,0.8819096139383245,0.014917612075805664,0
16800,800,control,0.0002611160452943295,1.0,4.904873847961426,0.7546705603599548,0.005637118241702292,0.08179768107486086,82.65299543760437,5.1432942343670875,0.8826924925749643,0.014726926572620869,0
16810,810,control,0.0002105578751070425,1.0,4.94210958480835,0.7443785667419434,0.0043811029617426955,0.0633811698753676,86.66626571315788,5.183066845785512,0.8853336947096057,0.015085614286363125,0
16820,820,control,0.00014576833928003907,1.0,4.942080974578857,0.7303948998451233,0.0019128567069077746,0.02622916147456541,91.27933554135596,5.155911162166305,0.8862518039243468,0.015059377998113632,0
16830,830,control,9.774485079105943e-05,1.0,4.926463603973389,0.7193198204040527,0.0013181732314572806,0.017809706411128196,96.29345723490665,5.106470122862452,0.8885536431533876,0.014657529070973396,0
16840,840,control,6.07429574301932e-05,1.0,4.831313610076904,0.7126076817512512,0.0007245281755425079,0.009971027004160613,101.55018555513477,5.050489539294678,0.8904261313215363,0.014789351262152195,0
16850,850,control,4.02188888983801e-05,1.0,4.71796989440918,0.7116008400917053,0.00040227619964946235,0.006113583373202812,106.94198154870384,4.993301429856765,0.8923774559551509,0.015664424747228622,0
16860,860,control,2.1578538508038037e-05,1.0,4.551872730255127,0.712048351764679,0.00020745469191504532,0.0031237535519651207,112.39205499232682,4.936414252810711,0.8941228459239373,0.015731053426861763,0
16870,870,control,1.3585827218776103e-05,1.0,4.36886739730835,0.7095872163772583,0.00012193074859253099,0.001808640109996179,117.86223938206487,4.8802632347943735,0.895623906223134,0.015252484939992428,0
16880,880,control,9.232205229636747e-06,1.0,4.178996562957764,0.7136145234107971,7.799802691091419e-05,0.0011770539990723816,123.3072891438059,4.824892788783348,0.8972605217390597,0.015262910164892673,0
16890,890,control,5.4632323553960305e-06,1.0,3.9831056594848633,0.715851902961731,4.019578729379529e-05,0.0006223860924925151,128.68401023450153,4.77026953211303,0.8988441370854274,0.015505325980484486,0
16900,900,control,3.3853248169180006e-06,1.0,3.7955925464630127,0.7185367345809937,2.47079087620849e-05,0.0003914000842453168,133.9719197193327,4.716344208645839,0.9001851040867775,0.01603603921830654,0
16910,910,control,1.8598648239276372e-06,1.0,3.607116460800171,0.7224521636962891,1.1911526668108581e-05,0.0001925538854355627,139.15774247458566,4.6630956733005835,0.9006590245742913,0.01624584011733532,0
16920,920,control,1.2351006262178998e-06,1.0,3.4393417835235596,0.7231233716011047,7.770229471742413e-06,0.0001248068537365956,144.24463470491307,4.610503157978603,0.9013058652750404,0.01650943048298359,0
16930,930,control,6.988816494413186e-07,1.0,3.2819650173187256,0.7246895432472229,4.161908265388919e-06,7.008790718935591e-05,149.22072491004832,4.558554768476577,0.902534248290071,0.01609303615987301,0
16940,940,control,4.071160333296575e-07,1.0,3.1409213542938232,0.7274863123893738,2.7815163560719495e-06,4.045418650537222e-05,154.08297535971377,4.507242754865263,0.9033376121449983,0.016203517094254494,0
16950,950,control,2.920468205047655e-07,1.0,3.023589849472046,0.7288287281990051,1.6062276089114104e-06,2.7796183890703662e-05,158.83168611405517,4.456560261203593,0.9045646852396997,0.015878941863775253,0
16960,960,control,1.7187291234677105e-07,1.0,2.9090464115142822,0.7327441573143005,9.375772099027903e-07,1.606523080435268e-05,163.46017159128405,4.406504310840406,0.9050632512878766,0.016098739579319954,0
16970,970,control,9.826204205864997e-08,1.0,2.782989025115967,0.7418055534362793,5.177573518517133e-07,8.93661276775393e-06,167.96412957430434,4.357063213413958,0.9051671539325853,0.016076741740107536,0
16980,980,control,6.05383974061624e-08,1.0,2.6538901329040527,0.7513144612312317,3.155815869641376e-07,5.802139532512897e-06,172.34656937176854,4.308236279909135,0.9051050485125477,0.015639467164874077,0
16990,990,control,3.971567608118676e-08,1.0,2.5314815044403076,0.7523213028907776,2.4715845685413734e-07,4.4494713919442634e-06,176.6028147600286,4.260020741279467,0.9048426889294092,0.015757296234369278,0
17000,1000,control,2.5927240798750972e-08,1.0,2.4170074462890625,0.7567960619926453,1.9168452336644443e-07,3.620612714124485e-06,180.72276623533526,4.212407659864591,0.9024020283377164,0.015566004440188408,0
17010,1010,control,1.8457207318078872e-08,1.0,2.351525068283081,0.7591453194618225,1.32788259729821e-07,2.870198963114279e-06,184.69273234054313,4.165397597338228,0.8984091411201857,0.015451227314770222,0
17020,1020,control,1.3259309206148373e-08,1.0,2.3020269870758057,0.7605996131896973,1.2607604778912303e-07,2.662999841866721e-06,188.48783972188298,4.118980589401996,0.8955015325296036,0.01620188169181347,0
17030,1030,control,1.1858677595455447e-08,1.0,2.2814881801605225,0.7630607485771179,1.1614255242034071e-07,2.959307847635498e-06,192.1018524949557,4.07315938555292,0.894648180901941,0.016600243747234344,0
17040,1040,control,1.0240170489339562e-08,1.0,2.279777765274048,0.7597046494483948,1.187713262616411e-07,3.272295337847194e-06,195.49732975606335,4.027925906414907,0.8977424033878532,0.016203464940190315,0
17050,1050,control,9.43091649219241e-09,1.0,2.2748796939849854,0.7590334415435791,1.294828161844732e-07,4.0090118672286295e-06,198.59956877731847,3.9832735367360517,0.8915811434077305,0.015356508083641529,0
17060,1060,control,9.524292465812323e-09,1.0,2.2472658157348633,0.760040283203125,1.5012235844764447e-07,5.22291583925692e-06,201.30985471864105,3.9392042783961196,0.882959010888601,0.016264909878373146,0
17070,1070,control,1.3041432822546994e-08,1.0,2.1877691745758057,0.7626132965087891,1.8794988996476783e-07,7.164768116714152e-06,203.55269443412416,3.895710558323641,0.8621723625494359,0.013484477996826172,0
17080,1080,control,1.4566564843221386e-08,1.0,2.0482988357543945,0.7735764384269714,2.491742913440559e-07,1.0022256949614753e-05,205.11902582406628,3.8527887070728926,0.8295941634978057,0.014813659712672234,0
17090,1090,control,1.9733336742433494e-08,1.0,1.9322056770324707,0.7837565541267395,3.750619933770697e-07,1.3605154271559682e-05,205.94967000122296,3.8104358477261377,0.8072237538642271,0.015413115732371807,0
17100,1100,control,2.4464359427156523e-08,1.0,1.8989157676696777,0.788455069065094,4.809329604830828e-07,1.712581163814685e-05,206.12401028611006,3.768647364571269,0.7975919032281381,0.015992501750588417,0
17110,1110,control,3.3428396051249365e-08,1.0,1.9236552715301514,0.7894619107246399,4.793095351077318e-07,1.9841228825586174e-05,205.87167520645593,3.7274206658241855,0.7902938226341573,0.01746351085603237,0
17120,1120,control,3.850179552955524e-08,1.0,1.9347692728042603,0.7949435114860535,6.246294742767217e-07,2.391975892432578e-05,205.38589620288118,3.686751506429975,0.7959185332104723,0.017397377640008926,0
17130,1130,control,4.369969275330732e-08,1.0,1.979716420173645,0.796621561050415,7.560288867774313e-07,2.831796412925869e-05,204.79349034709435,3.646635287777931,0.7965076079768334,0.01832623779773712,0
17140,1140,control,4.547382559394464e-08,1.0,2.0348432064056396,0.7993063926696777,9.032014941326516e-07,3.2370711491980603e-05,204.17546832408397,3.6070700374810203,0.7960483322654076,0.01889265887439251,0
17150,1150,control,5.098297606309643e-08,1.0,2.120028257369995,0.7995301485061646,8.211658873228113e-07,3.437512654340743e-05,203.58123623107926,3.5680509715360054,0.7974264179523943,0.019099725410342216,0
17160,1160,control,4.917771789791914e-08,1.0,2.2031350135803223,0.801655650138855,1.2867397123019816e-06,4.233594105547401e-05,203.0338240911439,3.529574304153236,0.797499970891754,0.01933779940009117,0
17170,1170,control,4.472682491041269e-08,1.0,2.276003837585449,0.8017675280570984,1.2920708394090624e-06,4.56936759853354e-05,202.54160992967329,3.4916397144405993,0.7850904217680406,0.019251488149166107,0
17180,1180,control,4.948897114331885e-08,1.0,2.3264458179473877,0.7991945147514343,9.981854478790164e-07,4.352932031020978e-05,202.11012009031873,3.4542392604250853,0.7712560392930167,0.018807103857398033,0
17190,1190,control,7.305069971152989e-08,1.0,2.382126569747925,0.797852098941803,7.178481053256882e-07,3.4146341372249284e-05,201.74139601835356,3.417371922295396,0.7626387926485594,0.018574360758066177,0
17200,1200,control,7.821746805802832e-08,1.0,2.4285669326782227,0.795838475227356,9.819767961666749e-07,3.146613590209531e-05,201.4262053321662,3.381034598698811,0.763720698551305,0.018388180062174797,0
17210,1210,control,6.97825583984013e-08,1.0,2.467755079269409,0.7970690131187439,6.12681876547532e-07,3.9992705116121706e-05,201.16475839092377,3.3452226508279557,0.7696450284120806,0.018820960074663162,0
17220,1220,control,6.175227440508024e-08,1.0,2.5105037689208984,0.7955028414726257,1.0789269134530445e-06,5.208485832968296e-05,200.9601673763873,3.3099356490204053,0.777348714140104,0.019000841304659843,0
17230,1230,control,6.685679210249873e-08,1.0,2.568538188934326,0.7951672673225403,7.464553981325153e-07,4.891066226588581e-05,200.81086666785905,3.2751661574042954,0.7784288219584571,0.01889001578092575,0
17240,1240,control,6.200127700140001e-08,1.0,2.619191884994507,0.7950553894042969,1.210045054022713e-06,5.729157805474463e-05,200.71241598977227,3.2409130072818355,0.7835142856405624,0.018953146412968636,0
17250,1250,control,6.262377638677208e-08,1.0,2.67585825920105,0.7933773398399353,1.2901547954933643e-06,6.070829386350554e-05,200.6637030515608,3.2071748780795817,0.7841890312900568,0.01909809745848179,0
17260,1260,control,6.5518413805421e-08,1.0,2.7338180541992188,0.792258620262146,1.3649442668460554e-06,6.343131309305406e-05,200.65725869229124,3.173944155566626,0.7859430446082546,0.01909186691045761,0
17270,1270,control,6.436678035015575e-08,1.0,2.790447235107422,0.7906924486160278,1.3596567092464498e-06,6.532260494553832e-05,200.69085297404123,3.1412229781254624,0.7870838543790512,0.018946411088109016,0
17280,1280,control,6.887992753945582e-08,1.0,2.8470757007598877,0.789014458656311,1.3674876599702702e-06,6.788773547924398e-05,200.7604029342044,3.1090052227811626,0.7879609978889924,0.019197659566998482,0
17290,1290,control,7.653671474372459e-08,1.0,2.9031789302825928,0.7886788249015808,1.0638433872376576e-06,6.56624775535e-05,200.8611142460863,3.0772878412622306,0.7868716555978699,0.019189920276403427,0
17300,1300,control,7.009381164380102e-08,1.0,2.943701982498169,0.7881194949150085,1.454481248018529e-06,7.213744781937534e-05,200.99262859363728,3.0460691389888512,0.7910156174570995,0.01938052289187908,0
17310,1310,control,7.292619841337e-08,1.0,2.9869861602783203,0.7870007753372192,1.6077610852087306e-06,7.772484804477278e-05,201.15102232821926,3.0153444310909454,0.791425309582732,0.019562624394893646,0
17320,1320,control,7.712809235727036e-08,1.0,3.027853488922119,0.7868888974189758,1.465747593421506e-06,7.798756869455352e-05,201.33367655678234,2.9851108877757175,0.791117440956011,0.019376832991838455,0
17330,1330,control,8.076973045945124e-08,1.0,3.06139874458313,0.7866652011871338,1.3441585218605969e-06,7.840002065998867e-05,201.54012056032687,2.955367409362784,0.7914161035255496,0.019448770210146904,0
17340,1340,control,8.288624542274192e-08,1.0,3.0870862007141113,0.7865533232688904,1.3885060452309301e-06,8.095150216099634e-05,201.76643327945837,2.926108604427982,0.7927617852586794,0.019558656960725784,0
17350,1350,control,8.266836459824844e-08,1.0,3.1078572273254395,0.7867770195007324,1.4523868772090981e-06,8.405632502785632e-05,202.0087680055001,2.8973338787927694,0.7938032394559172,0.01947678253054619,0
17360,1360,control,8.466037826337924e-08,1.0,3.1224100589752197,0.7862176895141602,1.5599338617777226e-06,8.723751432933801e-05,202.2688293094563,2.8690380579061183,0.7962087939564659,0.019517885521054268,0
