local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
70,16126,1.0,0.00018677218758966774,True,0.9089383599955252,1.5439727564295913,-77.93676996231079,9.177795503667683,6.267419542185962
71,16127,1.0,0.00017014409240800887,False,,,,,6.385063792113215
72,16128,1.0,0.0001578681549290195,False,,,,,6.4451446670573205
73,16129,1.0,0.0001685958995949477,False,,,,,6.506304250098765
74,16130,1.0,0.00015470331709366292,False,,,,,6.570236459141597
75,16131,1.0,0.0001545970153529197,False,,,,,6.630218125181273
76,16132,1.0,0.00014662060129921883,False,,,,,6.689603459089994
77,16133,1.0,0.0001261482248082757,False,,,,,6.748636584030464
78,16134,1.0,0.00011161293514305726,False,,,,,6.810095209162682
79,16135,1.0,0.0001059863789123483,False,,,,,6.869335875147954
80,16136,1.0,0.00011031985923182219,True,0.8960733862848194,1.7100337291149406,-82.47793006896973,8.814661615525061,6.9302402921020985
81,16137,1.0,0.00012243098171893507,False,,,,,7.062693250132725
82,16138,1.0,0.00011943643039558083,False,,,,,7.122600459028035
83,16139,1.0,0.0001136094142566435,False,,,,,7.182159167015925
84,16140,1.0,0.0001236267708009109,False,,,,,7.259709792211652
85,16141,1.0,0.00012076350685674697,False,,,,,7.339470334118232
86,16142,1.0,0.00011615686526056379,False,,,,,7.417142000049353
87,16143,1.0,0.0001200767292175442,False,,,,,7.494479667162523
88,16144,1.0,0.00011018722580047324,False,,,,,7.572207417106256
89,16145,1.0,0.00010297373228240758,False,,,,,7.650505917146802
90,16146,1.0,0.00010165546700591221,True,0.8844389752768766,1.8697466119661543,-84.26490497589111,8.46432258295055,7.727209208998829
91,16147,1.0,0.00011126763274660334,False,,,,,7.876462625106797
92,16148,1.0,0.00012092308315914124,False,,,,,7.954456667182967
93,16149,1.0,0.0001137182698585093,False,,,,,8.032851750031114
94,16150,1.0,0.00010609303717501462,False,,,,,8.111529209185392
95,16151,1.0,0.00010323328024242073,False,,,,,8.190524167148396
96,16152,1.0,9.28152512642555e-05,False,,,,,8.269981959136203
97,16153,1.0,8.322575740749016e-05,False,,,,,8.348389292135835
98,16154,1.0,7.794158591423184e-05,False,,,,,8.426806584000587
99,16155,1.0,7.139117224141955e-05,False,,,,,8.505048167193308
100,16156,1.0,6.661409133812413e-05,True,0.876160644367379,1.947977078098763,-85.48035049438477,8.094859869973686,8.583515792153776
101,16157,1.0,6.265530100790784e-05,False,,,,,8.737031209049746
102,16158,1.0,5.9259120462229475e-05,False,,,,,8.815512209199369
103,16159,1.0,5.493222488439642e-05,False,,,,,8.894474709173664
104,16160,1.0,5.045038415119052e-05,False,,,,,8.973255334189162
105,16161,1.0,4.833486309507862e-05,False,,,,,9.051922667073086
106,16162,1.0,4.4599226384889334e-05,False,,,,,9.131102459039539
107,16163,1.0,4.271127181709744e-05,False,,,,,9.210598917212337
108,16164,1.0,4.067630288773216e-05,False,,,,,9.288982209051028
109,16165,1.0,3.9489346818299964e-05,False,,,,,9.368596917018294
110,16166,1.0,3.929635931854136e-05,True,0.8697840921803334,1.989043098890302,-80.36571598052979,7.708625303136497,9.449385959189385
111,16167,1.0,3.850040593533777e-05,False,,,,,9.60539379203692
112,16168,1.0,3.756469959625974e-05,False,,,,,9.684201000025496
113,16169,1.0,3.7722624256275594e-05,False,,,,,9.762629125034437
114,16170,1.0,3.85285347874742e-05,False,,,,,9.842195709003136
115,16171,1.0,3.772050695260987e-05,False,,,,,9.921507709193975
116,16172,1.0,3.551337795215659e-05,False,,,,,10.000061084050685
117,16173,1.0,3.3180840546265244e-05,False,,,,,10.07910900004208
118,16174,1.0,3.0776995117776096e-05,False,,,,,10.158013375010341
119,16175,1.0,2.9336040825000964e-05,False,,,,,10.247092042118311
120,16176,1.0,2.8952945285709575e-05,True,0.8617294999440653,2.011279880728427,-77.95967292785645,7.317148132075312,10.327534459065646
121,16177,1.0,2.834254155459348e-05,False,,,,,10.492409084225073
122,16178,1.0,2.734736517595593e-05,False,,,,,10.573034375207499
123,16179,1.0,2.6458927095518447e-05,False,,,,,10.654111084062606
124,16180,1.0,2.4750299417064525e-05,False,,,,,10.734819125151262
125,16181,1.0,2.2295806047623046e-05,False,,,,,10.816252750111744
126,16182,1.0,2.0470211893552914e-05,False,,,,,10.896275792038068
127,16183,1.0,1.9561675799195655e-05,False,,,,,10.976380375213921
128,16184,1.0,1.8742943211691454e-05,False,,,,,11.058056084206328
129,16185,1.0,1.7770444173947908e-05,False,,,,,11.138325084000826
130,16186,1.0,1.6831369066494517e-05,True,0.8588208971920797,2.013723803845585,-80.81588935852051,6.931574679008865,11.219126042211428
131,16187,1.0,1.5850160707486793e-05,False,,,,,11.382677875226364
132,16188,1.0,1.5278284990927204e-05,False,,,,,11.462772084167227
133,16189,1.0,1.5043691746541299e-05,False,,,,,11.544173500034958
134,16190,1.0,1.4706994988955557e-05,False,,,,,11.624686875147745
135,16191,1.0,1.4027760698809288e-05,False,,,,,11.703063625143841
136,16192,1.0,1.3190127901907545e-05,False,,,,,11.782164709176868
137,16193,1.0,1.2437946679710876e-05,False,,,,,11.861883834004402
138,16194,1.0,1.1769217962864786e-05,False,,,,,11.94261037511751
139,16195,1.0,1.1074669600930065e-05,False,,,,,12.022589000174776
140,16196,1.0,1.0388492228230461e-05,True,0.8566953797963978,1.9818908955491812,-81.92782211303711,6.555212616797882,12.102061292156577
141,16197,1.0,9.753888662089594e-06,False,,,,,12.256931042065844
142,16198,1.0,9.16719545784872e-06,False,,,,,12.339422875083983
143,16199,1.0,8.58430030348245e-06,False,,,,,12.421143917134032
144,16200,1.0,8.041835826588795e-06,False,,,,,12.503995375009254
145,16201,1.0,7.65498225518968e-06,False,,,,,12.587465959135443
146,16202,1.0,7.4755680543603376e-06,False,,,,,12.669596959138289
147,16203,1.0,7.405798896797933e-06,False,,,,,12.751931709004566
148,16204,1.0,7.2996949711523484e-06,False,,,,,12.833374834153801
149,16205,1.0,7.128581273718737e-06,False,,,,,12.916897000046447
150,16206,1.0,6.866269359306898e-06,True,0.8543461237274863,1.9417825919591176,-81.45818710327148,6.207241381826267,12.998250875156373
151,16207,1.0,6.49737421554164e-06,False,,,,,13.19002312514931
152,16208,1.0,6.1320761233218946e-06,False,,,,,13.28717300016433
153,16209,1.0,5.862920716026565e-06,False,,,,,13.390161250019446
154,16210,1.0,5.716678970202338e-06,False,,,,,13.490472834091634
155,16211,1.0,5.609549134533154e-06,False,,,,,13.596183584071696
156,16212,1.0,5.400476311478997e-06,False,,,,,13.69452058407478
157,16213,1.0,5.071238319942495e-06,False,,,,,13.790860125096515
158,16214,1.0,4.690643891080981e-06,False,,,,,13.892695459071547
159,16215,1.0,4.3407781049609184e-06,False,,,,,13.990930542116985
160,16216,1.0,4.040376552438829e-06,True,0.8514375209755006,1.9017661567378763,-79.77350425720215,5.889749219368757,14.095050667179748
161,16217,1.0,3.7973293274262687e-06,False,,,,,14.3009632921312
162,16218,1.0,3.612100954342168e-06,False,,,,,14.402193375164643
163,16219,1.0,3.4994723137060646e-06,False,,,,,14.504344042157754
164,16220,1.0,3.43542046721268e-06,False,,,,,14.604068500222638
165,16221,1.0,3.4005583984253462e-06,False,,,,,14.706263084197417
166,16222,1.0,3.365477368788561e-06,False,,,,,14.807918459177017
167,16223,1.0,3.3001792871800717e-06,False,,,,,14.901780209038407
168,16224,1.0,3.1969798328645993e-06,False,,,,,14.996373209170997
169,16225,1.0,3.071933633691515e-06,False,,,,,15.090865042060614
170,16226,1.0,2.9213026664365316e-06,True,0.8490882649065891,1.8437123140252534,-78.66125679016113,5.601313575517132,15.191596917109564
171,16227,1.0,2.762703161351965e-06,False,,,,,15.424733834108338
172,16228,1.0,2.6098898615600774e-06,False,,,,,15.527110709110275
173,16229,1.0,2.4717330688872607e-06,False,,,,,15.62415658403188
174,16230,1.0,2.3444681573892012e-06,False,,,,,15.723598792217672
175,16231,1.0,2.2275039555097464e-06,False,,,,,15.822760292096063
176,16232,1.0,2.115800725732697e-06,False,,,,,15.92512366711162
177,16233,1.0,2.007957391469972e-06,False,,,,,16.004851250210777
178,16234,1.0,1.904036253108643e-06,False,,,,,16.07675020908937
179,16235,1.0,1.8059665762848454e-06,False,,,,,16.139439542079344
180,16236,1.0,1.7224002704097074e-06,True,0.8461796621546034,1.7804631345455084,-78.2648696899414,5.338483397665836,16.20161904208362
181,16237,1.0,1.6594062799413223e-06,False,,,,,16.330597209045663
182,16238,1.0,1.62078083576489e-06,False,,,,,16.38867170922458
183,16239,1.0,1.6003931477825972e-06,False,,,,,16.44618745916523
184,16240,1.0,1.5807851241333992e-06,False,,,,,16.507731084013358
185,16241,1.0,1.5566957927148906e-06,False,,,,,16.569319709204137
186,16242,1.0,1.5250431033564382e-06,False,,,,,16.62814766704105
187,16243,1.0,1.477485966461245e-06,False,,,,,16.69383858400397
188,16244,1.0,1.41178350077098e-06,False,,,,,16.783893917221576
189,16245,1.0,1.33736659790884e-06,False,,,,,16.882130125071853
190,16246,1.0,1.2637582358365762e-06,True,0.843718536749077,1.7095115464048796,-76.29248046875,5.103958969500956,16.963106584036723
191,16247,1.0,1.1936976989090908e-06,False,,,,,17.137708167079836
192,16248,1.0,1.1281498473181273e-06,False,,,,,17.22204516711645
193,16249,1.0,1.0696361414375133e-06,False,,,,,17.30305170919746
194,16250,1.0,1.0208017329205177e-06,False,,,,,17.385120292194188
195,16251,1.0,9.794679272090434e-07,False,,,,,17.467581834178418
196,16252,1.0,9.375426657243224e-07,False,,,,,17.548850417137146
197,16253,1.0,8.896730605556513e-07,False,,,,,17.631177000002936
198,16254,1.0,8.359211847164261e-07,False,,,,,17.713322250172496
199,16255,1.0,7.817957907718665e-07,False,,,,,17.796496000140905
200,16256,1.0,7.309070610972412e-07,True,0.8432710594026177,1.6212214737059494,-74.00642204284668,4.882710432324018,17.87863170914352
201,16257,1.0,6.838153581156803e-07,False,,,,,18.060523624997586
202,16258,1.0,6.407074124581413e-07,False,,,,,18.150496792048216
203,16259,1.0,6.031710881870822e-07,False,,,,,18.24410012504086
204,16260,1.0,5.71081386624428e-07,False,,,,,18.32623966713436
205,16261,1.0,5.415750479187409e-07,False,,,,,18.416287667118013
206,16262,1.0,5.138738288223976e-07,False,,,,,18.511925500119105
207,16263,1.0,4.894096150565019e-07,False,,,,,18.59415045916103
208,16264,1.0,4.641983650799375e-07,False,,,,,18.674384417012334
209,16265,1.0,4.4032563550899795e-07,False,,,,,18.75460254214704
210,16266,1.0,4.156747763772728e-07,True,0.850542566282582,1.5344278167564263,-69.21571731567383,4.683869509864404,18.837442667223513
211,16267,1.0,3.922377231901919e-07,False,,,,,19.02991908416152
212,16268,1.0,3.702946855810296e-07,False,,,,,19.1096037090756
213,16269,1.0,3.481025601104193e-07,False,,,,,19.18930329219438
214,16270,1.0,3.282760019374109e-07,False,,,,,19.26943691703491
215,16271,1.0,3.0900960723556636e-07,False,,,,,19.360979584045708
216,16272,1.0,2.901478808325919e-07,False,,,,,19.466037959093228
217,16273,1.0,2.7439864425105043e-07,False,,,,,19.566226459108293
218,16274,1.0,2.59458602158702e-07,False,,,,,19.659772500162944
219,16275,1.0,2.4529671804884856e-07,False,,,,,19.763151874998584
220,16276,1.0,2.3147723027250322e-07,True,0.8544579930641011,1.4599855643684612,-64.28981113433838,4.515844346207622,19.86613400001079
221,16277,1.0,2.1877825417959684e-07,False,,,,,20.08805329212919
222,16278,1.0,2.0769775233020482e-07,False,,,,,20.18992566713132
223,16279,1.0,1.971463490235692e-07,False,,,,,20.28981195902452
224,16280,1.0,1.8827569192580995e-07,False,,,,,20.397181292064488
225,16281,1.0,1.7980968891606608e-07,False,,,,,20.49083050014451
226,16282,1.0,1.7277544372973352e-07,False,,,,,20.585285584209487
227,16283,1.0,1.6561666882353165e-07,False,,,,,20.680328875081614
228,16284,1.0,1.5883139781180944e-07,False,,,,,20.779903834220022
229,16285,1.0,1.5251298179919104e-07,False,,,,,20.873921750113368
230,16286,1.0,1.4541647885835118e-07,True,0.8568072491330126,1.4061899239216589,-59.5230188369751,4.374518820078726,20.935242959065363
231,16287,1.0,1.3800871556668426e-07,False,,,,,21.057926542125642
232,16288,1.0,1.3134796006397664e-07,False,,,,,21.12031075009145
233,16289,1.0,1.2450044550860184e-07,False,,,,,21.182570083998144
234,16290,1.0,1.1843104630315793e-07,False,,,,,21.241604959126562
235,16291,1.0,1.1205040095774166e-07,False,,,,,21.32952095917426
236,16292,1.0,1.0660352245395188e-07,False,,,,,21.424745292169973
237,16293,1.0,1.0221490498452113e-07,False,,,,,21.534683709032834
238,16294,1.0,9.795076039154083e-08,False,,,,,21.635503750061616
239,16295,1.0,9.384225307940142e-08,False,,,,,21.726077417144552
240,16296,1.0,8.957810848642112e-08,True,0.8578140731625461,1.363494192695486,-57.86966276168823,4.254145643305773,21.805067000212148
241,16297,1.0,8.652784799778601e-08,False,,,,,21.962295417208225
242,16298,1.0,8.27305797201916e-08,False,,,,,22.04507858422585
243,16299,1.0,7.97425769860638e-08,False,,,,,22.12931912508793
244,16300,1.0,7.728368700554711e-08,False,,,,,22.212564334040508
245,16301,1.0,7.479368235863149e-08,False,,,,,22.294350125128403
246,16302,1.0,7.214804753630233e-08,False,,,,,22.37636645906605
247,16303,1.0,6.990703838027912e-08,False,,,,,22.458735584048554
248,16304,1.0,6.738589775068249e-08,False,,,,,22.540708375163376
249,16305,1.0,6.474026292835333e-08,False,,,,,22.62283316720277
250,16306,1.0,6.256151152683742e-08,True,0.8587090278554648,1.3250481186091165,-55.84373760223389,4.153620780211478,22.705429959110916
251,16307,1.0,6.025824461630691e-08,False,,,,,22.86991637502797
252,16308,1.0,5.705236461039931e-08,False,,,,,22.95107633410953
253,16309,1.0,5.4251103165370296e-08,False,,,,,23.032819375162944
254,16310,1.0,5.0609472168616776e-08,False,,,,,23.114009792217985
255,16311,1.0,4.752808280272802e-08,False,,,,,23.196405792143196
256,16312,1.0,4.4882444427685186e-08,False,,,,,23.27868233411573
257,16313,1.0,4.2392432675342206e-08,False,,,,,23.360765709076077
258,16314,1.0,4.0369300791098794e-08,False,,,,,23.44287404208444
259,16315,1.0,3.8719672801335037e-08,False,,,,,23.525435459101573
260,16316,1.0,3.647866009259815e-08,True,0.8628481933102137,1.2695231832714928,-53.46871376037598,4.058050352205106,23.607332334155217
261,16317,1.0,3.405089898933511e-08,False,,,,,23.774744875030592
262,16318,1.0,3.252576874501756e-08,False,,,,,23.85670354217291
263,16319,1.0,3.075163590438024e-08,False,,,,,23.939062292221934
264,16320,1.0,2.8977504840099755e-08,False,,,,,24.020948292221874
265,16321,1.0,2.7545747016688438e-08,False,,,,,24.103660667082295
266,16322,1.0,2.639411711413686e-08,False,,,,,24.185465125134215
267,16323,1.0,2.48378597689225e-08,False,,,,,24.267503584036604
268,16324,1.0,2.3250478875525005e-08,False,,,,,24.356717167189345
269,16325,1.0,2.212997252115656e-08,False,,,,,24.455002625007182
270,16326,1.0,2.0698216474102082e-08,True,0.8658686653988141,1.2032032957126952,-50.85244154930115,3.964291605670564,24.550617000088096
271,16327,1.0,1.9484335922470564e-08,False,,,,,24.785545125138015
272,16328,1.0,1.8208204721759103e-08,False,,,,,24.889432709198445
273,16329,1.0,1.6994324170127584e-08,False,,,,,24.9930544171948
274,16330,1.0,1.618507106115885e-08,False,,,,,25.0912127092015
275,16331,1.0,1.5282443754927044e-08,False,,,,,25.197181791998446
276,16332,1.0,1.4317564023258456e-08,False,,,,,25.30005891714245
277,16333,1.0,1.3352684291589867e-08,False,,,,,25.398026625160128
278,16334,1.0,1.2512305858081163e-08,False,,,,,25.506386209046468
279,16335,1.0,1.167192653639404e-08,False,,,,,25.610118084121495
280,16336,1.0,1.1329550630989615e-08,True,0.8685535294775703,1.1324874988223788,-51.12845993041992,3.8678297751333344,25.709629542194307
281,16337,1.0,1.0893798751965278e-08,False,,,,,25.9347886252217
282,16338,1.0,9.897793695756718e-09,False,,,,,26.040795292006806
283,16339,1.0,9.368666731290887e-09,False,,,,,26.122902834089473
284,16340,1.0,9.119665023149537e-09,False,,,,,26.184945500222966
285,16341,1.0,8.6839131441252e-09,False,,,,,26.243074250174686
286,16342,1.0,8.403786999622298e-09,False,,,,,26.304777500219643
287,16343,1.0,7.625659215193537e-09,False,,,,,26.395447959192097
288,16344,1.0,7.438908156132129e-09,False,,,,,26.497246459126472
289,16345,1.0,7.3766579511413966e-09,False,,,,,26.59742758399807
290,16346,1.0,7.314407746150664e-09,True,0.8748182123280009,1.051667310071035,-50.603960037231445,3.7581507542733594,26.69650391722098
291,16347,1.0,6.847530542586355e-09,False,,,,,26.899047250160947
292,16348,1.0,6.505153749003512e-09,False,,,,,26.99515979201533
293,16349,1.0,6.287277809491343e-09,False,,,,,27.09567658416927
294,16350,1.0,5.8826512550069765e-09,False,,,,,27.198963792063296
295,16351,1.0,5.695900195945569e-09,False,,,,,27.26653095916845
296,16352,1.0,5.664775315494808e-09,False,,,,,27.327651834115386
297,16353,1.0,5.353523846451935e-09,False,,,,,27.388009834103286
298,16354,1.0,5.197898111930499e-09,False,,,,,27.45368895912543
299,16355,1.0,5.104522582399795e-09,False,,,,,27.515961416997015
300,16356,1.0,4.8866466428876265e-09,True,0.8829846739008838,0.9541517191499597,-48.947927474975586,3.6061439856336728,27.578127584187314
301,16357,1.0,4.917771967427598e-09,False,,,,,27.715742542175576
302,16358,1.0,5.042272377409063e-09,False,,,,,27.774487667018548
303,16359,1.0,5.291273641461203e-09,False,,,,,27.835766875185072
304,16360,1.0,5.446899375982639e-09,False,,,,,27.896231000078842
305,16361,1.0,5.22902299238126e-09,False,,,,,27.953244334086776
306,16362,1.0,5.1356479069397665e-09,False,,,,,28.011379375122488
307,16363,1.0,5.353523846451935e-09,False,,,,,28.06730525009334
308,16364,1.0,5.602524666414865e-09,False,,,,,28.119903250131756
309,16365,1.0,5.820401050016244e-09,False,,,,,28.18245420907624
310,16366,1.0,6.069401869979174e-09,True,0.8879069247119364,0.841000929742695,-45.73097229003906,3.3973178941228026,28.243259417125955
311,16367,1.0,6.038276989528413e-09,False,,,,,28.38132654200308
312,16368,1.0,5.851525930467005e-09,False,,,,,28.4450805420056
313,16369,1.0,6.193902724049849e-09,False,,,,,28.512047875206918
314,16370,1.0,6.349528458571285e-09,False,,,,,28.574830625206232
315,16371,1.0,5.913776135457738e-09,False,,,,,28.63896358408965
316,16372,1.0,6.505153749003512e-09,False,,,,,28.707019624998793
317,16373,1.0,6.7541550130556516e-09,False,,,,,28.77450487506576
318,16374,1.0,7.283282421610693e-09,False,,,,,28.83906091703102
319,16375,1.0,6.785280337595623e-09,False,,,,,28.902185917133465
320,16376,1.0,7.22103221661996e-09,True,0.8975276876608121,0.7202310393603084,-43.207489013671875,3.1547546007423177,28.962438125163317
321,16377,1.0,7.096531806638495e-09,False,,,,,29.095366917084903
322,16378,1.0,7.189906892079989e-09,False,,,,,29.154094625031576
323,16379,1.0,7.189906892079989e-09,False,,,,,29.213838500203565
324,16380,1.0,8.092535530579426e-09,False,,,,,29.274636834161356
325,16381,1.0,8.123660855119397e-09,False,,,,,29.339493167120963
326,16382,1.0,8.248161265100862e-09,False,,,,,29.401976292021573
327,16383,1.0,8.559412734143734e-09,False,,,,,29.462257417151704
328,16384,1.0,8.9640392886281e-09,False,,,,,29.523825250100344
329,16385,1.0,9.119665023149537e-09,False,,,,,29.59774791705422
330,16386,1.0,9.337541406750915e-09,True,0.9082671439758362,0.5944688323898314,-38.38821220397949,2.878657237985175,29.694589084014297
331,16387,1.0,9.399791167652438e-09,False,,,,,29.899974625092
332,16388,1.0,1.0520296633842463e-08,False,,,,,29.993736084084958
333,16389,1.0,9.96004434483666e-09,False,,,,,30.092714291997254
334,16390,1.0,1.0738173017443842e-08,False,,,,,30.19511958421208
335,16391,1.0,1.120504933282973e-08,False,,,,,30.289580209180713
336,16392,1.0,1.1111674247388237e-08,False,,,,,30.348351000109687
337,16393,1.0,1.0302420250241084e-08,False,,,,,30.40625808411278
338,16394,1.0,1.1080548922848266e-08,False,,,,,30.463951875222847
339,16395,1.0,9.96004434483666e-09,False,,,,,30.527148875175044
340,16396,1.0,1.0084544754818126e-08,True,0.9213558563597718,0.45311740419963265,-31.461336135864258,2.6075128207161034,30.586977667175233
341,16397,1.0,1.0364670899321027e-08,False,,,,,30.716413875110447
342,16398,1.0,1.1142799571928208e-08,False,,,,,30.777489917119965
343,16399,1.0,1.0022294105738183e-08,False,,,,,30.836253375047818
344,16400,1.0,1.2636806268062628e-08,False,,,,,30.89784450014122
345,16401,1.0,9.773293285775253e-09,False,,,,,30.958658959018067
346,16402,1.0,1.2543431182621134e-08,False,,,,,31.021578709129244
347,16403,1.0,9.71104263669531e-09,False,,,,,31.08298254222609
348,16404,1.0,1.5095691807687217e-08,False,,,,,31.144542042165995
349,16405,1.0,9.617667551253817e-09,False,,,,,31.20736470911652
350,16406,1.0,1.3570560675191246e-08,True,0.9331021367043293,0.3563996605142944,-26.395411491394043,2.393984867114402,31.274027959210798
351,16407,1.0,1.0893798751965278e-08,False,,,,,31.412775417091325
352,16408,1.0,1.4379813784159978e-08,False,,,,,31.473920084070414
353,16409,1.0,1.0520296633842463e-08,False,,,,,31.5330550421495
354,16410,1.0,1.5344692627650147e-08,False,,,,,31.59246416715905
