step,train_loss,train_loss64,train_accuracy,test_loss,test_loss64,test_accuracy,max_abs_logit,elapsed_seconds
19700,0.00011952195927733555,0.00011958421482949692,1.0,0.024325290694832802,0.024325314971120227,0.9996643919901554,18.289199829101562,1196.2264855839312
19800,0.00011350549175404012,0.00011356934141037456,1.0,0.026679938659071922,0.02667996048095926,0.9994406533169258,18.945533752441406,1205.280761208851
19900,0.00010827976075233892,0.00010834141208005285,1.0,0.029229599982500076,0.02922961510522128,0.9992169146436961,19.70465850830078,1214.032734666951
20000,0.00010412045230623335,0.00010418628114438221,1.0,0.03194164112210274,0.03194166904524844,0.999328783980311,20.40506362915039,1222.8395759169944
20100,9.993636194849387e-05,0.0001000038318451933,1.0,0.034965164959430695,0.034965193084227186,0.999328783980311,21.037687301635742,1232.7303823749535
20200,9.547660738462582e-05,9.554341053398981e-05,1.0,0.037927377969026566,0.037927405818751134,0.9988813066338517,21.667213439941406,1242.7377032500226
20300,9.169097756966949e-05,9.175559171369103e-05,1.0,0.04110637679696083,0.04110639969299297,0.998657567960622,22.396377563476562,1253.153498374857
20400,8.752568101044744e-05,8.75920730384551e-05,1.0,0.0442034937441349,0.044203517844283544,0.9983219599507774,23.084775924682617,1264.7530980419833
20500,8.32414734759368e-05,8.331060432530273e-05,1.0,0.047255173325538635,0.04725520967100989,0.9980982212775478,23.986223220825195,1276.2279225839302
20600,7.925535464892164e-05,7.932113321050814e-05,1.0,0.05031651258468628,0.050316537401286075,0.9975388745944737,24.559518814086914,1288.14513691701
20700,7.577038195449859e-05,7.584102166160035e-05,1.0,0.053162213414907455,0.053162238594489084,0.9968676585747847,24.987573623657227,1299.193240917055
20800,7.241067214636132e-05,7.247990740860611e-05,1.0,0.055390506982803345,0.055390537659316064,0.9963083118917104,25.430448532104492,1309.9458945000079
20900,6.936379213584587e-05,6.943502912052498e-05,1.0,0.05702625960111618,0.05702629252529072,0.9961964425550957,26.36611557006836,1321.7525048749521
21000,6.658584607066587e-05,6.665803352735397e-05,1.0,0.05796914920210838,0.05796917405442106,0.9965320505649401,27.244688034057617,1332.7719500840176
21100,6.383335130522028e-05,6.390394336964695e-05,1.0,0.058396968990564346,0.05839700489095443,0.9963083118917104,27.989391326904297,1344.2248649999965
21200,6.162270437926054e-05,6.1690415357036e-05,1.0,0.058608777821063995,0.058608815703390986,0.9961964425550957,28.224700927734375,1354.5973689588718
21300,5.915861402172595e-05,5.923113236285989e-05,1.0,0.05880465358495712,0.058804681888432055,0.9950777491889473,28.288227081298828,1365.0454014169518
21400,5.701649934053421e-05,5.708952887989659e-05,1.0,0.059345029294490814,0.05934507051822278,0.995301487862177,28.01580810546875,1377.2745418339036
21500,5.531214628717862e-05,5.538470488151299e-05,1.0,0.059924814850091934,0.05992484795570778,0.9955252265354066,27.853593826293945,1388.1336298340466
21600,5.3538075007963926e-05,5.3607528618913484e-05,1.0,0.060811709612607956,0.060811744112307255,0.9948540105157176,28.22124481201172,1398.0459120420273
21700,5.1742896175710484e-05,5.181587050097391e-05,1.0,0.06105552986264229,0.061055561379278124,0.9954133571987918,28.359060287475586,1407.1027502089273
21800,5.00241803820245e-05,5.009789303367245e-05,1.0,0.06132053956389427,0.06132058004468942,0.994630271842488,28.32986831665039,1417.4977222499438
21900,4.7264071326935664e-05,4.733422604687061e-05,1.0,0.06136036664247513,0.06136040500542391,0.9942946638326434,28.498727798461914,1428.5715321670286
22000,4.468365659704432e-05,4.4752125146901266e-05,1.0,0.06181176006793976,0.06181179419855687,0.9931759704664951,28.705360412597656,1439.8905199589208
22100,4.190141407889314e-05,4.197079147718991e-05,1.0,0.06306134164333344,0.06306137585800126,0.9925047544468061,29.318880081176758,1450.9895391669124
22200,3.603404911700636e-05,3.61021779260045e-05,1.0,0.06597699970006943,0.06597703627286898,0.9909385837341984,30.39502716064453,1461.3492611248512
22300,3.947111326851882e-05,3.95342499942522e-05,1.0,0.07069839537143707,0.07069842852684861,0.9916097997538874,30.536231994628906,1471.2464964999817
22400,3.943364936276339e-05,3.949987386472472e-05,1.0,0.07055234909057617,0.07055239360951093,0.9918335384271171,31.068157196044922,1481.871840583859
22500,3.790000846493058e-05,3.796680359863699e-05,1.0,0.0701179951429367,0.07011803843055757,0.991274191744043,31.400707244873047,1492.263004333945
22600,3.774527067434974e-05,3.781763675303807e-05,1.0,0.06917157024145126,0.06917159651412103,0.9916097997538874,31.33199691772461,1502.708591667004
22700,3.679225119412877e-05,3.6857637454164876e-05,1.0,0.06884150207042694,0.06884154122315203,0.9914979304172726,31.43738555908203,1513.338775292039
22800,3.559260949259624e-05,3.5658043671001057e-05,1.0,0.06849107891321182,0.06849111192862009,0.991945407763732,31.341604232788086,1523.5168503338937
22900,3.4111271816072986e-05,3.417838774064657e-05,1.0,0.06824439764022827,0.06824443412738777,0.9913860610806577,31.133983612060547,1532.9367157090455
23000,3.261259553255513e-05,3.268087425705576e-05,1.0,0.0679626315832138,0.06796266299820351,0.9916097997538874,30.97136688232422,1539.8652057088912
23100,3.113707134616561e-05,3.1202590866444006e-05,1.0,0.06772946566343307,0.06772951034743517,0.9921691464369616,30.3120174407959,1548.1200805839617
23200,2.962216967716813e-05,2.9690866914659452e-05,1.0,0.06709941476583481,0.06709944794885511,0.9928403624566506,29.553556442260742,1555.8316275419202
23300,2.8283206120249815e-05,2.8348334118213745e-05,1.0,0.06629820168018341,0.06629823993135948,0.9925047544468061,29.04722023010254,1563.7106861248612
23400,2.690138171601575e-05,2.696925167074609e-05,1.0,0.0651269406080246,0.06512696824108821,0.9930641011298803,28.889110565185547,1570.611615458969
23500,2.5588400603737682e-05,2.565537592789549e-05,1.0,0.06409797817468643,0.0640980037219469,0.99328783980311,28.620140075683594,1577.4851481670048
23600,2.4365519493585452e-05,2.4432744162451183e-05,1.0,0.0634211003780365,0.06342113624445012,0.9925047544468061,28.426006317138672,1585.3445352918934
23700,2.3161932404036634e-05,2.3228980827384008e-05,1.0,0.062827929854393,0.0628279758808991,0.9921691464369616,28.050153732299805,1593.6599023749586
23800,2.2015701688360423e-05,2.2084730109896173e-05,1.0,0.0623055063188076,0.06230554061444776,0.9918335384271171,27.51519012451172,1603.449789833976
23900,2.0960758774890564e-05,2.10296882491508e-05,1.0,0.061637021601200104,0.06163705646382813,0.9918335384271171,27.083782196044922,1612.620433999924
24000,1.998072548303753e-05,2.0047927072138464e-05,1.0,0.06098651513457298,0.060986552977792895,0.9922810157735764,26.74700164794922,1619.489251291845
24100,1.9053291907766834e-05,1.912107375310572e-05,1.0,0.06031261384487152,0.06031265259629492,0.9925047544468061,26.159086227416992,1626.977689292049
24200,1.8173228454543278e-05,1.8241275573095004e-05,1.0,0.05982472375035286,0.05982476655076956,0.9929522317932654,25.80066680908203,1634.359838083852
24300,1.7393133020959795e-05,1.7460123804325816e-05,1.0,0.059489600360393524,0.059489639697268566,0.9929522317932654,25.25497817993164,1643.0845135420095
24400,1.663846524024848e-05,1.6704329984272493e-05,1.0,0.058828018605709076,0.0588280579320766,0.99328783980311,24.78229522705078,1651.5696029169485
24500,1.5907360648270696e-05,1.5971646073977453e-05,1.0,0.05812040716409683,0.05812044796414864,0.99328783980311,24.963171005249023,1660.3729297500104
24600,1.5208184777293354e-05,1.527210993256078e-05,1.0,0.05726940557360649,0.05726944386892133,0.9936234478129544,25.132217407226562,1669.4965399168432
24700,1.4533782632497605e-05,1.459790706137578e-05,1.0,0.056694984436035156,0.05669502515129237,0.9937353171495693,25.275638580322266,1678.5546722088475
24800,1.3888203284295741e-05,1.395320748787231e-05,1.0,0.05616600811481476,0.056166045537623,0.9937353171495693,25.508705139160156,1686.0820379999932
24900,1.327088011748856e-05,1.3337492091192367e-05,1.0,0.05520842224359512,0.05520846131574051,0.9940709251594138,25.574106216430664,1693.3553872089833
25000,1.2680483450822067e-05,1.2745698584534865e-05,1.0,0.05445760861039162,0.05445765296767904,0.9938471864861841,25.431520462036133,1701.5444933339022
25100,1.2066958333889488e-05,1.2131565328148751e-05,1.0,0.054171301424503326,0.05417133789713791,0.9935115784763396,25.115312576293945,1709.4130134999286
25200,1.1482595255074557e-05,1.1547623283745093e-05,1.0,0.05382031574845314,0.05382035076627086,0.9936234478129544,25.063186645507812,1716.720118083991
25300,1.0891947567870375e-05,1.0956987666128746e-05,1.0,0.0534258708357811,0.05342591100095878,0.9937353171495693,25.285436630249023,1725.7908658748493
25400,1.0358255167375319e-05,1.0423210184890748e-05,1.0,0.05283944308757782,0.05283948063330719,0.9933997091397248,25.440927505493164,1735.3972639169078
25500,9.86984832707094e-06,9.934504295363e-06,1.0,0.05236029997467995,0.05236034583723148,0.9933997091397248,25.459989547729492,1744.2215331669431
25600,9.394232620252296e-06,9.45542916005818e-06,1.0,0.051795464009046555,0.05179550319275604,0.9933997091397248,25.200960159301758,1752.6374549588654
25700,8.81895721249748e-06,8.881216979690129e-06,1.0,0.05104263499379158,0.05104267240924911,0.9936234478129544,24.995437622070312,1760.9464273338672
25800,7.921508768049534e-06,7.984486671678224e-06,1.0,0.04897241294384003,0.048972448734810985,0.99328783980311,24.93915367126465,1768.0398907088675
25900,7.39883125788765e-06,7.462026367139824e-06,1.0,0.047453295439481735,0.04745333566532237,0.9936234478129544,24.921545028686523,1776.0002144589089
26000,7.1418971856473945e-06,7.203877608320235e-06,1.0,0.04710084944963455,0.047100886392826107,0.9929522317932654,24.733766555786133,1783.9795827090275
26100,6.891093562444439e-06,6.953172517849114e-06,1.0,0.04682791978120804,0.04682795762052241,0.9922810157735764,24.625362396240234,1791.4931112090126
26200,6.642562766501214e-06,6.705630718803924e-06,1.0,0.0465913787484169,0.04659142367167878,0.9922810157735764,24.450634002685547,1799.381621666951
26300,6.351078809530009e-06,6.412055497182806e-06,1.0,0.045933887362480164,0.04593392855679316,0.9929522317932654,24.2769832611084,1806.1202877499163
26400,6.066971309337532e-06,6.128720039258487e-06,1.0,0.0447101928293705,0.044710232500636014,0.9933997091397248,24.372343063354492,1813.1227435418405
26500,5.82827578909928e-06,5.887747186595266e-06,1.0,0.04366307333111763,0.04366311269448527,0.9937353171495693,24.743606567382812,1820.8212125420105
26600,5.564025286730612e-06,5.626905263512058e-06,1.0,0.042715322226285934,0.04271536133044634,0.9936234478129544,25.098814010620117,1827.9726514590438
26700,5.100453563500196e-06,5.162377335009948e-06,1.0,0.041158199310302734,0.041158239274374245,0.993959055822799,25.170589447021484,1834.5106650840025
26800,4.854534836340463e-06,4.915350916214147e-06,1.0,0.03986484184861183,0.03986488868136946,0.9944065331692583,25.139429092407227,1839.53204512503
26900,4.633237494999776e-06,4.695795109320228e-06,1.0,0.038699205964803696,0.038699245539832186,0.9951896185255621,25.271875381469727,1844.3450313750654
27000,4.442411409399938e-06,4.502995885959449e-06,1.0,0.03781662881374359,0.037816663574980314,0.9949658798523324,25.44955825805664,1849.1105812089518
27100,4.235181222611573e-06,4.294964852805315e-06,1.0,0.037176378071308136,0.03717641774949609,0.9949658798523324,25.620634078979492,1854.0749829588458
27200,4.0694417293707374e-06,4.1286733296224295e-06,1.0,0.03669795021414757,0.036697993155476234,0.9951896185255621,25.665298461914062,1858.9972971249372
27300,3.880575150105869e-06,3.940396891663159e-06,1.0,0.03592995926737785,0.03593000101084869,0.9957489652086363,25.613739013671875,1864.013278374914
27400,3.7132481338630896e-06,3.7705722382296296e-06,1.0,0.03512855991721153,0.035128597078718224,0.9958608345452511,25.996850967407227,1869.0952891248744
27500,3.555444891389925e-06,3.6165736939175904e-06,1.0,0.03436620160937309,0.0343662425321109,0.995972703881866,26.092193603515625,1874.0961538748816
27600,3.3303795134997927e-06,3.3922757260353585e-06,1.0,0.03319913521409035,0.03319917318850658,0.9961964425550957,26.099180221557617,1879.0209273339715
27700,3.1127547117648646e-06,3.1707007049926227e-06,1.0,0.03193778172135353,0.031937820583407814,0.9965320505649401,26.163297653198242,1884.0010802920442
27800,2.969890829263022e-06,3.0282091695087396e-06,1.0,0.031045803800225258,0.031045841585969066,0.9965320505649401,26.192136764526367,1888.8848283339757
27900,2.8355552785797045e-06,2.890286106605329e-06,1.0,0.03016524761915207,0.030165286064183845,0.9965320505649401,26.440040588378906,1893.7754770838656
28000,2.7350838536222e-06,2.790070382580741e-06,1.0,0.02938396856188774,0.02938400470647116,0.9961964425550957,26.584964752197266,1898.6328704589978
28100,2.6223490294796648e-06,2.678815569061098e-06,1.0,0.028421277180314064,0.02842131978064147,0.9964201812283253,26.689035415649414,1903.4744719169103
28200,2.4755322556302417e-06,2.530320975144629e-06,1.0,0.027650654315948486,0.02765069613600583,0.9967557892381698,26.607839584350586,1908.305406874977
28300,2.39575888372201e-06,2.451495705889158e-06,1.0,0.026955829933285713,0.02695586933958293,0.996643919901555,26.544734954833984,1913.4858315419406
28400,2.2927354166313307e-06,2.351164865407227e-06,1.0,0.02616424858570099,0.02616428815134291,0.9967557892381698,26.436819076538086,1918.343119709054
28500,2.1940381884633098e-06,2.2491803772861297e-06,1.0,0.02512410283088684,0.02512414023793844,0.9967557892381698,26.310216903686523,1923.2128554999363
28600,2.081303136947099e-06,2.1376485473904975e-06,1.0,0.024121521040797234,0.0241215559443413,0.9975388745944737,25.988643646240234,1928.2672382500023
28700,1.9897331640095217e-06,2.047237703521552e-06,1.0,0.02317877486348152,0.02317881474492314,0.9978744826043181,25.798952102661133,1933.2522604588885
28800,1.8803285684043658e-06,1.93744154358492e-06,1.0,0.02216510660946369,0.022165147357957306,0.9977626132677033,25.630535125732422,1937.954047249863
28900,1.7766823248166475e-06,1.8344355656576242e-06,1.0,0.021142680197954178,0.021142718155741223,0.9977626132677033,25.62227439880371,1942.7262600420509
29000,1.6847390043039923e-06,1.7413478036275e-06,1.0,0.02006457932293415,0.020064616511948657,0.9980982212775478,25.628314971923828,1947.6116938749328
29100,1.574307475493697e-06,1.6321733740256331e-06,1.0,0.018747543916106224,0.018747580133688175,0.9983219599507774,25.710365295410156,1952.376702291891
29200,1.4758277302462375e-06,1.5305608287887425e-06,1.0,0.017417043447494507,0.01741708178878344,0.9983219599507774,25.5809383392334,1957.1302748748567
29300,1.408068442287913e-06,1.4599364965265828e-06,1.0,0.016513008624315262,0.016513047935946823,0.998657567960622,25.418886184692383,1962.196758291917
29400,1.2977923233847832e-06,1.3535092786872618e-06,1.0,0.016431467607617378,0.016431506592615382,0.9987694372972368,25.717151641845703,1967.4983723340556
29500,1.2281032013561344e-06,1.2830025371114291e-06,1.0,0.016101080924272537,0.01610112192976264,0.9987694372972368,25.903594970703125,1972.8225323748775
29600,1.1517535085658892e-06,1.2051212981266772e-06,1.0,0.015439535491168499,0.015439577243313641,0.9987694372972368,25.842439651489258,1977.7012952088844
29700,1.1048480246245163e-06,1.1557840235522343e-06,1.0,0.015063749626278877,0.015063787637758324,0.998657567960622,25.86151123046875,1982.523430958856
29800,1.0417575140309054e-06,1.0947576828156693e-06,1.0,0.01460329070687294,0.014603332577624648,0.998657567960622,25.80433464050293,1987.2628652499989
29900,9.959725275621167e-07,1.0470674758687942e-06,1.0,0.014485345222055912,0.014485385893709863,0.998657567960622,25.58843231201172,1992.0355390419718
30000,9.448338573747606e-07,9.96206698292848e-07,1.0,0.014047724194824696,0.014047764933832634,0.998657567960622,25.276639938354492,1996.6872365840245
