step,train_correct,train_total,train_accuracy,train_accurate_ce32,test_correct,test_total,test_accuracy,test_accurate_ce32,test_accurate_ce64,test_scheduled,grok_confirmed,grok_confirmation_step,joint_failure,elapsed_seconds
107,3830,3830,1.0,0.5182632803916931,,,,,,False,False,,False,11.143758332822472
108,3830,3830,1.0,0.5175633430480957,,,,,,False,False,,False,11.239158916985616
109,3830,3830,1.0,0.49103793501853943,,,,,,False,False,,False,11.337867916794494
110,3830,3830,1.0,0.49178168177604675,,,,,,False,False,,False,11.434769957792014
111,3830,3830,1.0,0.46565696597099304,,,,,,False,False,,False,11.537882499862462
112,3830,3830,1.0,0.46338412165641785,,,,,,False,False,,False,11.64731195778586
113,3830,3830,1.0,0.44177696108818054,,,,,,False,False,,False,11.737263041781262
114,3830,3830,1.0,0.4398018419742584,,,,,,False,False,,False,11.828973833005875
115,3830,3830,1.0,0.418089359998703,,,,,,False,False,,False,11.918497249949723
116,3830,3830,1.0,0.41243740916252136,,,,,,False,False,,False,12.001530666835606
117,3830,3830,1.0,0.3972794711589813,,,,,,False,False,,False,12.0910019997973
118,3830,3830,1.0,0.38751205801963806,,,,,,False,False,,False,12.197136041941121
119,3830,3830,1.0,0.374349981546402,,,,,,False,False,,False,12.310147957876325
120,3830,3830,1.0,0.36406296491622925,,,,,,False,False,,False,12.41897083283402
121,3830,3830,1.0,0.3530519902706146,,,,,,False,False,,False,12.504744249861687
122,3830,3830,1.0,0.34470969438552856,,,,,,False,False,,False,12.588392124976963
123,3830,3830,1.0,0.33701610565185547,,,,,,False,False,,False,12.67190995789133
124,3830,3830,1.0,0.3278544247150421,,,,,,False,False,,False,12.75055795791559
125,3830,3830,1.0,0.3201082646846771,,,,,,False,False,,False,12.830748832784593
126,3830,3830,1.0,0.3106529414653778,,,,,,False,False,,False,12.911885207984596
127,3830,3830,1.0,0.3011658489704132,,,,,,False,False,,False,12.988492332864553
128,3830,3830,1.0,0.29612967371940613,,,,,,False,False,,False,13.069534082897007
129,3830,3830,1.0,0.28674691915512085,,,,,,False,False,,False,13.149138749809936
130,3830,3830,1.0,0.28327974677085876,,,,,,False,False,,False,13.235920666949823
131,3830,3830,1.0,0.26820915937423706,,,,,,False,False,,False,13.325074957916513
132,3830,3830,1.0,0.274312824010849,,,,,,False,False,,False,13.412350166821852
133,3830,3830,1.0,0.2519001066684723,,,,,,False,False,,False,13.509736124891788
134,3830,3830,1.0,0.2641937732696533,,,,,,False,False,,False,13.616982041858137
135,3830,3830,1.0,0.24223965406417847,,,,,,False,False,,False,13.726194916991517
136,3830,3830,1.0,0.2507266104221344,,,,,,False,False,,False,13.843226082855836
137,3830,3830,1.0,0.23148196935653687,,,,,,False,False,,False,13.960476874839514
138,3830,3830,1.0,0.22843872010707855,,,,,,False,False,,False,14.065961666870862
139,3830,3830,1.0,0.22988775372505188,,,,,,False,False,,False,14.178148832870647
140,3830,3830,1.0,0.2306690663099289,,,,,,False,False,,False,14.285764624830335
141,3830,3830,1.0,0.22204630076885223,,,,,,False,False,,False,14.395925166783854
142,3830,3830,1.0,0.22132375836372375,,,,,,False,False,,False,14.510854207910597
143,3830,3830,1.0,0.2051263153553009,,,,,,False,False,,False,14.619716332992539
144,3830,3830,1.0,0.20681588351726532,,,,,,False,False,,False,14.725438957801089
145,3830,3830,1.0,0.19476404786109924,,,,,,False,False,,False,14.81160091678612
146,3830,3830,1.0,0.1986006647348404,,,,,,False,False,,False,14.891696791863069
147,3830,3830,1.0,0.18803128600120544,,,,,,False,False,,False,14.997461249819025
148,3830,3830,1.0,0.18615293502807617,,,,,,False,False,,False,15.106840749969706
149,3830,3830,1.0,0.18197572231292725,,,,,,False,False,,False,15.214615582954139
150,3830,3830,1.0,0.17926165461540222,,,,,,False,False,,False,15.314167166827247
151,3830,3830,1.0,0.17393065989017487,,,,,,False,False,,False,15.415890207979828
152,3830,3830,1.0,0.17275014519691467,,,,,,False,False,,False,15.529658124782145
153,3830,3830,1.0,0.16525863111019135,,,,,,False,False,,False,15.63153679179959
154,3830,3830,1.0,0.16723349690437317,,,,,,False,False,,False,15.736188916955143
155,3830,3830,1.0,0.1607002168893814,,,,,,False,False,,False,15.824530207784846
156,3830,3830,1.0,0.15920604765415192,,,,,,False,False,,False,15.919022291898727
157,3830,3830,1.0,0.1566724330186844,,,,,,False,False,,False,16.030758125009015
158,3830,3830,1.0,0.15303738415241241,,,,,,False,False,,False,16.14266899996437
159,3830,3830,1.0,0.14803598821163177,,,,,,False,False,,False,16.265018791891634
160,3830,3830,1.0,0.14895671606063843,,,,,,False,False,,False,16.382311458000913
161,3830,3830,1.0,0.14176423847675323,,,,,,False,False,,False,16.50254370784387
162,3830,3830,1.0,0.144555926322937,,,,,,False,False,,False,16.609457624843344
163,3830,3830,1.0,0.13823707401752472,,,,,,False,False,,False,16.707964374916628
164,3830,3830,1.0,0.13767845928668976,,,,,,False,False,,False,16.80572924995795
165,3830,3830,1.0,0.1352987438440323,,,,,,False,False,,False,16.90500804199837
166,3830,3830,1.0,0.13260816037654877,,,,,,False,False,,False,17.023487166967243
167,3830,3830,1.0,0.13303156197071075,,,,,,False,False,,False,17.125245957868174
168,3830,3830,1.0,0.12666675448417664,,,,,,False,False,,False,17.226240082876757
169,3830,3830,1.0,0.12724988162517548,,,,,,False,False,,False,17.329505166970193
170,3830,3830,1.0,0.1258566528558731,,,,,,False,False,,False,17.450258457800373
171,3830,3830,1.0,0.12387580424547195,,,,,,False,False,,False,17.567948499927297
172,3830,3830,1.0,0.11799770593643188,,,,,,False,False,,False,17.667937457794324
173,3830,3830,1.0,0.11691142618656158,,,,,,False,False,,False,17.765500041889027
174,3830,3830,1.0,0.1139344573020935,,,,,,False,False,,False,17.873571374919266
175,3830,3830,1.0,0.11559071391820908,,,,,,False,False,,False,17.976096582831815
176,3830,3830,1.0,0.11103040724992752,,,,,,False,False,,False,18.08375716698356
177,3830,3830,1.0,0.11203747242689133,,,,,,False,False,,False,18.196675832848996
178,3830,3830,1.0,0.10805890709161758,,,,,,False,False,,False,18.31992574990727
179,3830,3830,1.0,0.10880495607852936,,,,,,False,False,,False,18.43968449998647
180,3830,3830,1.0,0.10576307028532028,,,,,,False,False,,False,18.561309582786635
181,3830,3830,1.0,0.10450895130634308,,,,,,False,False,,False,18.662837624782696
182,3830,3830,1.0,0.10256782919168472,,,,,,False,False,,False,18.793134541949257
183,3830,3830,1.0,0.10133299231529236,,,,,,False,False,,False,18.914450124837458
184,3830,3830,1.0,0.10009383410215378,,,,,,False,False,,False,19.035650041885674
185,3830,3830,1.0,0.09852572530508041,,,,,,False,False,,False,19.147239957936108
186,3830,3830,1.0,0.09832080453634262,,,,,,False,False,,False,19.248705624835566
187,3830,3830,1.0,0.0964532420039177,,,,,,False,False,,False,19.376511707901955
188,3830,3830,1.0,0.09597579389810562,,,,,,False,False,,False,19.488384832860902
189,3830,3830,1.0,0.0942872017621994,,,,,,False,False,,False,19.587712541921064
190,3830,3830,1.0,0.09326458722352982,,,,,,False,False,,False,19.69270091690123
191,3830,3830,1.0,0.09208351373672485,,,,,,False,False,,False,19.806867916835472
192,3830,3830,1.0,0.09079068899154663,,,,,,False,False,,False,19.93957266700454
193,3830,3830,1.0,0.08960209786891937,,,,,,False,False,,False,20.061685749795288
194,3830,3830,1.0,0.08796203881502151,,,,,,False,False,,False,20.182796457782388
195,3830,3830,1.0,0.0870727077126503,,,,,,False,False,,False,20.280591207789257
196,3830,3830,1.0,0.08550131320953369,,,,,,False,False,,False,20.383967333007604
197,3830,3830,1.0,0.08556072413921356,,,,,,False,False,,False,20.486109082819894
198,3830,3830,1.0,0.0831100270152092,,,,,,False,False,,False,20.605088374810293
199,3830,3830,1.0,0.08368339389562607,,,,,,False,False,,False,20.72519295779057
200,3830,3830,1.0,0.08286844938993454,166,8939,0.01857030987806242,5.392060279846191,5.392060097671138,True,False,,False,20.91590483300388
201,3830,3830,1.0,0.08129781484603882,,,,,,False,False,,False,21.03334299987182
202,3830,3830,1.0,0.08314064890146255,,,,,,False,False,,False,21.168911666842178
203,3830,3830,1.0,0.08346395939588547,,,,,,False,False,,False,21.28773908293806
204,3830,3830,1.0,0.07992391288280487,,,,,,False,False,,False,21.389188082888722
205,3830,3830,1.0,0.08144553750753403,,,,,,False,False,,False,21.486951832892373
206,3830,3830,1.0,0.07851559668779373,,,,,,False,False,,False,21.6162000419572
207,3830,3830,1.0,0.07946466654539108,,,,,,False,False,,False,21.753289666958153
208,3830,3830,1.0,0.07775705307722092,,,,,,False,False,,False,21.877437999937683
209,3830,3830,1.0,0.07690908014774323,,,,,,False,False,,False,21.975759249879047
210,3830,3830,1.0,0.07517167180776596,,,,,,False,False,,False,22.07303091697395
211,3830,3830,1.0,0.074728824198246,,,,,,False,False,,False,22.17079845792614
212,3830,3830,1.0,0.07375327497720718,,,,,,False,False,,False,22.27566387481056
213,3830,3830,1.0,0.0733562707901001,,,,,,False,False,,False,22.398425166960806
214,3830,3830,1.0,0.07306734472513199,,,,,,False,False,,False,22.49462170782499
215,3830,3830,1.0,0.0724421963095665,,,,,,False,False,,False,22.585493749938905
216,3830,3830,1.0,0.07047481089830399,,,,,,False,False,,False,22.682460999814793
217,3830,3830,1.0,0.07124936580657959,,,,,,False,False,,False,22.779538417002186
218,3830,3830,1.0,0.06867240369319916,,,,,,False,False,,False,22.888523666886613
219,3830,3830,1.0,0.0692928209900856,,,,,,False,False,,False,22.99723929190077
220,3830,3830,1.0,0.0678442046046257,,,,,,False,False,,False,23.131736167008057
221,3830,3830,1.0,0.06793424487113953,,,,,,False,False,,False,23.262820291798562
222,3830,3830,1.0,0.06643059104681015,,,,,,False,False,,False,23.38961841678247
223,3830,3830,1.0,0.0668199360370636,,,,,,False,False,,False,23.519075041869655
224,3830,3830,1.0,0.06544726341962814,,,,,,False,False,,False,23.64284870796837
225,3830,3830,1.0,0.06605475395917892,,,,,,False,False,,False,23.778183916816488
226,3830,3830,1.0,0.06473337858915329,,,,,,False,False,,False,23.929271916858852
227,3830,3830,1.0,0.06402138620615005,,,,,,False,False,,False,24.04288954194635
228,3830,3830,1.0,0.06424038857221603,,,,,,False,False,,False,24.171487332787365
229,3830,3830,1.0,0.062250785529613495,,,,,,False,False,,False,24.30206812499091
230,3830,3830,1.0,0.06296684592962265,,,,,,False,False,,False,24.460967832943425
231,3830,3830,1.0,0.061486776918172836,,,,,,False,False,,False,24.574755624867976
232,3830,3830,1.0,0.06080680340528488,,,,,,False,False,,False,24.675333499908447
233,3830,3830,1.0,0.06128985062241554,,,,,,False,False,,False,24.804595082998276
234,3830,3830,1.0,0.059539373964071274,,,,,,False,False,,False,24.930956583004445
235,3830,3830,1.0,0.06050562486052513,,,,,,False,False,,False,25.02830220782198
236,3830,3830,1.0,0.05859481543302536,,,,,,False,False,,False,25.145780707942322
237,3830,3830,1.0,0.05985061079263687,,,,,,False,False,,False,25.280039999866858
238,3830,3830,1.0,0.058159466832876205,,,,,,False,False,,False,25.400053499964997
239,3830,3830,1.0,0.05842426419258118,,,,,,False,False,,False,25.50198116688989
240,3830,3830,1.0,0.05742214247584343,,,,,,False,False,,False,25.618626916781068
241,3830,3830,1.0,0.057160280644893646,,,,,,False,False,,False,25.72452220786363
242,3830,3830,1.0,0.05693042278289795,,,,,,False,False,,False,25.82513237488456
243,3830,3830,1.0,0.05653473734855652,,,,,,False,False,,False,25.951301916968077
244,3830,3830,1.0,0.056518685072660446,,,,,,False,False,,False,26.078968416899443
245,3830,3830,1.0,0.05674396827816963,,,,,,False,False,,False,26.197849582880735
246,3830,3830,1.0,0.05549144372344017,,,,,,False,False,,False,26.311674166936427
247,3830,3830,1.0,0.056246936321258545,,,,,,False,False,,False,26.437134916894138
248,3830,3830,1.0,0.05452726036310196,,,,,,False,False,,False,26.569722457788885
249,3830,3830,1.0,0.05528828874230385,,,,,,False,False,,False,26.69175895792432
250,3830,3830,1.0,0.05400910973548889,,,,,,False,False,,False,26.81337624997832
251,3830,3830,1.0,0.05603800714015961,,,,,,False,False,,False,26.945346124935895
252,3830,3830,1.0,0.0544520765542984,,,,,,False,False,,False,27.07840458280407
253,3830,3830,1.0,0.05538862571120262,,,,,,False,False,,False,27.22246937500313
254,3830,3830,1.0,0.05428250879049301,,,,,,False,False,,False,27.34386183298193
255,3830,3830,1.0,0.05352596566081047,,,,,,False,False,,False,27.46791279199533
256,3830,3830,1.0,0.051944807171821594,,,,,,False,False,,False,27.573018291965127
257,3830,3830,1.0,0.05459209531545639,,,,,,False,False,,False,27.67846458288841
258,3830,3830,1.0,0.05028484761714935,,,,,,False,False,,False,27.782785791903734
259,3830,3830,1.0,0.053461953997612,,,,,,False,False,,False,27.905640749959275
260,3830,3830,1.0,0.05043847858905792,,,,,,False,False,,False,28.032405832782388
261,3830,3830,1.0,0.05234719440340996,,,,,,False,False,,False,28.132137666922063
262,3830,3830,1.0,0.05131962150335312,,,,,,False,False,,False,28.245247499784455
263,3830,3830,1.0,0.04997128248214722,,,,,,False,False,,False,28.368020499823615
264,3830,3830,1.0,0.050728973001241684,,,,,,False,False,,False,28.476037874817848
265,3830,3830,1.0,0.04895174130797386,,,,,,False,False,,False,28.60666445782408
266,3830,3830,1.0,0.050497088581323624,,,,,,False,False,,False,28.729806582909077
267,3830,3830,1.0,0.04908067360520363,,,,,,False,False,,False,28.86071008280851
268,3830,3830,1.0,0.04758680611848831,,,,,,False,False,,False,28.98375349980779
269,3830,3830,1.0,0.048456478863954544,,,,,,False,False,,False,29.095594249898568
270,3830,3830,1.0,0.04740766063332558,,,,,,False,False,,False,29.196212416980416
271,3830,3830,1.0,0.047477837651968,,,,,,False,False,,False,29.296466832980514
272,3830,3830,1.0,0.047550927847623825,,,,,,False,False,,False,29.41688649985008
273,3830,3830,1.0,0.04606122523546219,,,,,,False,False,,False,29.52815533289686
274,3830,3830,1.0,0.047062646597623825,,,,,,False,False,,False,29.62858891696669
275,3830,3830,1.0,0.04590155556797981,,,,,,False,False,,False,29.736435291823
276,3830,3830,1.0,0.04701874777674675,,,,,,False,False,,False,29.855521791847423
277,3830,3830,1.0,0.045184776186943054,,,,,,False,False,,False,29.98490587482229
278,3830,3830,1.0,0.046778354793787,,,,,,False,False,,False,30.110058499965817
279,3830,3830,1.0,0.04537182301282883,,,,,,False,False,,False,30.232175707817078
280,3830,3830,1.0,0.046383101493120193,,,,,,False,False,,False,30.336650707991794
281,3830,3830,1.0,0.0454418770968914,,,,,,False,False,,False,30.443742374889553
282,3830,3830,1.0,0.04615512862801552,,,,,,False,False,,False,30.571223916951567
283,3830,3830,1.0,0.04483060911297798,,,,,,False,False,,False,30.689191082958132
284,3830,3830,1.0,0.04538441821932793,,,,,,False,False,,False,30.830164541956037
285,3830,3830,1.0,0.045892469584941864,,,,,,False,False,,False,30.957028582924977
286,3830,3830,1.0,0.04493122175335884,,,,,,False,False,,False,31.082963707856834
287,3830,3830,1.0,0.04590537026524544,,,,,,False,False,,False,31.20749008283019
288,3830,3830,1.0,0.045468930155038834,,,,,,False,False,,False,31.308138166787103
289,3830,3830,1.0,0.04383062198758125,,,,,,False,False,,False,31.399060082854703
290,3830,3830,1.0,0.045493416488170624,,,,,,False,False,,False,31.484052707906812
291,3830,3830,1.0,0.043090954422950745,,,,,,False,False,,False,31.570636457996443
292,3830,3830,1.0,0.04404715821146965,,,,,,False,False,,False,31.662123374873772
293,3830,3830,1.0,0.04281621798872948,,,,,,False,False,,False,31.75263791694306
294,3830,3830,1.0,0.04365379363298416,,,,,,False,False,,False,31.852332166861743
295,3830,3830,1.0,0.04312465712428093,,,,,,False,False,,False,31.983512499835342
296,3830,3830,1.0,0.04254195839166641,,,,,,False,False,,False,32.10945662483573
297,3830,3830,1.0,0.04267096146941185,,,,,,False,False,,False,32.23281258298084
298,3830,3830,1.0,0.042259689420461655,,,,,,False,False,,False,32.373688749969006
299,3830,3830,1.0,0.04226592183113098,,,,,,False,False,,False,32.500619291793555
300,3830,3830,1.0,0.04290858656167984,212,8939,0.023716299362344782,5.4274420738220215,5.427442218764499,True,False,,False,32.73147987481207
301,3830,3830,1.0,0.04116421565413475,,,,,,False,False,,False,32.850416749948636
302,3830,3830,1.0,0.04189131781458855,,,,,,False,False,,False,32.960532874800265
303,3830,3830,1.0,0.04085218533873558,,,,,,False,False,,False,33.09223624994047
304,3830,3830,1.0,0.03943905606865883,,,,,,False,False,,False,33.205922416877
305,3830,3830,1.0,0.04143450781702995,,,,,,False,False,,False,33.32685016700998
306,3830,3830,1.0,0.0393233485519886,,,,,,False,False,,False,33.4420647919178
307,3830,3830,1.0,0.03998393192887306,,,,,,False,False,,False,33.55067662498914
308,3830,3830,1.0,0.03990185260772705,,,,,,False,False,,False,33.6583494998049
309,3830,3830,1.0,0.03865857794880867,,,,,,False,False,,False,33.757246874971315
310,3830,3830,1.0,0.039667632430791855,,,,,,False,False,,False,33.87924495781772
311,3830,3830,1.0,0.0382077656686306,,,,,,False,False,,False,34.008007916854694
312,3830,3830,1.0,0.03904376178979874,,,,,,False,False,,False,34.10759212495759
313,3830,3830,1.0,0.038285281509160995,,,,,,False,False,,False,34.20723741687834
314,3830,3830,1.0,0.038789425045251846,,,,,,False,False,,False,34.30699445796199
315,3830,3830,1.0,0.038380641490221024,,,,,,False,False,,False,34.420008999994025
316,3830,3830,1.0,0.038241010159254074,,,,,,False,False,,False,34.53362716687843
317,3830,3830,1.0,0.03804982453584671,,,,,,False,False,,False,34.661470874911174
318,3830,3830,1.0,0.037845391780138016,,,,,,False,False,,False,34.79320291685872
319,3830,3830,1.0,0.03764544427394867,,,,,,False,False,,False,34.91677641682327
320,3830,3830,1.0,0.03755524754524231,,,,,,False,False,,False,35.03147120797075
321,3830,3830,1.0,0.03696536645293236,,,,,,False,False,,False,35.16156587493606
322,3830,3830,1.0,0.03724424168467522,,,,,,False,False,,False,35.281128583010286
323,3830,3830,1.0,0.036970291286706924,,,,,,False,False,,False,35.3999137498904
