seed,lookup,control,context,replicate,rng_seed,split,n,correct,accuracy,uniform_tie_expected_accuracy,positive_margin_rows,tied_maximum_rows,minimum_margin,mean_margin
1,training_count_normalized,pair_global_phase,full_lookup_table,3,711003,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.0200483033179986,-0.020048303317998298
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,4,711004,training,3830,0,0.0,0.0,0,0,-0.330539659889612,-0.33053965988961176
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,4,711004,heldout,8939,0,0.0,0.0,0,0,-0.330539659889612,-0.3305396598896118
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,4,711004,full_grid,12769,0,0.0,0.0,0,0,-0.330539659889612,-0.33053965988961176
1,training_count_normalized,pair_global_phase,full_lookup_table,4,711004,training,3830,3830,1.0,1.0,3830,0,1.1805714512214993,2.003402898857124
1,training_count_normalized,pair_global_phase,full_lookup_table,4,711004,heldout,8939,0,0.0,0.0,0,0,-1.3305396598896122,-1.330539659889612
1,training_count_normalized,pair_global_phase,full_lookup_table,4,711004,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.3305396598896122,-0.33053965988961204
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,5,711005,training,3830,0,0.0,0.0,0,0,-0.18917127153214627,-0.18917127153214605
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,5,711005,heldout,8939,0,0.0,0.0,0,0,-0.18917127153214627,-0.18917127153214605
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,5,711005,full_grid,12769,0,0.0,0.0,0,0,-0.18917127153214627,-0.18917127153214605
1,training_count_normalized,pair_global_phase,full_lookup_table,5,711005,training,3830,3830,1.0,1.0,3830,0,1.321939839578965,2.1447712872145903
1,training_count_normalized,pair_global_phase,full_lookup_table,5,711005,heldout,8939,0,0.0,0.0,0,0,-1.1891712715321463,-1.189171271532146
1,training_count_normalized,pair_global_phase,full_lookup_table,5,711005,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.1891712715321463,-0.18917127153214605
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,6,711006,training,3830,0,0.0,0.0,0,0,-0.19497250455640497,-0.1949725045564048
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,6,711006,heldout,8939,0,0.0,0.0,0,0,-0.19497250455640497,-0.1949725045564048
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,6,711006,full_grid,12769,0,0.0,0.0,0,0,-0.19497250455640497,-0.1949725045564048
1,training_count_normalized,pair_global_phase,full_lookup_table,6,711006,training,3830,3830,1.0,1.0,3830,0,1.3161386065547065,2.1389700541903323
1,training_count_normalized,pair_global_phase,full_lookup_table,6,711006,heldout,8939,0,0.0,0.0,0,0,-1.194972504556405,-1.1949725045564048
1,training_count_normalized,pair_global_phase,full_lookup_table,6,711006,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.194972504556405,-0.19497250455640466
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,7,711007,training,3830,0,0.0,0.0,0,0,-0.17584890777624698,-0.1758489077762468
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,7,711007,heldout,8939,0,0.0,0.0,0,0,-0.17584890777624698,-0.17584890777624682
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,7,711007,full_grid,12769,0,0.0,0.0,0,0,-0.17584890777624698,-0.17584890777624682
1,training_count_normalized,pair_global_phase,full_lookup_table,7,711007,training,3830,3830,1.0,1.0,3830,0,1.3352622033348642,2.1580936509704896
1,training_count_normalized,pair_global_phase,full_lookup_table,7,711007,heldout,8939,0,0.0,0.0,0,0,-1.175848907776247,-1.1758489077762468
1,training_count_normalized,pair_global_phase,full_lookup_table,7,711007,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.175848907776247,-0.17584890777624682
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,8,711008,training,3830,0,0.0,0.0,0,0,-0.21730639764340748,-0.2173063976434073
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,8,711008,heldout,8939,0,0.0,0.0,0,0,-0.21730639764340748,-0.21730639764340728
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,8,711008,full_grid,12769,0,0.0,0.0,0,0,-0.21730639764340748,-0.2173063976434073
1,training_count_normalized,pair_global_phase,full_lookup_table,8,711008,training,3830,3830,1.0,1.0,3830,0,1.2938047134677038,2.116636161103329
1,training_count_normalized,pair_global_phase,full_lookup_table,8,711008,heldout,8939,0,0.0,0.0,0,0,-1.2173063976434075,-1.2173063976434073
1,training_count_normalized,pair_global_phase,full_lookup_table,8,711008,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.2173063976434075,-0.2173063976434073
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,9,711009,training,3830,0,0.0,0.0,0,0,-0.2721814973701976,-0.2721814973701974
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,9,711009,heldout,8939,0,0.0,0.0,0,0,-0.2721814973701976,-0.2721814973701975
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,9,711009,full_grid,12769,0,0.0,0.0,0,0,-0.2721814973701976,-0.2721814973701975
1,training_count_normalized,pair_global_phase,full_lookup_table,9,711009,training,3830,3830,1.0,1.0,3830,0,1.2389296137409136,2.0617610613765387
1,training_count_normalized,pair_global_phase,full_lookup_table,9,711009,heldout,8939,0,0.0,0.0,0,0,-1.2721814973701977,-1.2721814973701973
1,training_count_normalized,pair_global_phase,full_lookup_table,9,711009,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.2721814973701977,-0.2721814973701973
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,10,711010,training,3830,0,0.0,0.0,0,0,-0.15874146377553663,-0.1587414637755364
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,10,711010,heldout,8939,0,0.0,0.0,0,0,-0.15874146377553663,-0.15874146377553644
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,10,711010,full_grid,12769,0,0.0,0.0,0,0,-0.15874146377553663,-0.15874146377553644
1,training_count_normalized,pair_global_phase,full_lookup_table,10,711010,training,3830,3830,1.0,1.0,3830,0,1.3523696473355746,2.1752010949711997
1,training_count_normalized,pair_global_phase,full_lookup_table,10,711010,heldout,8939,0,0.0,0.0,0,0,-1.1587414637755367,-1.1587414637755362
1,training_count_normalized,pair_global_phase,full_lookup_table,10,711010,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.1587414637755367,-0.15874146377553636
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,11,711011,training,3830,0,0.0,0.0,0,0,-0.3062054749190331,-0.30620547491903294
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,11,711011,heldout,8939,0,0.0,0.0,0,0,-0.3062054749190331,-0.3062054749190329
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,11,711011,full_grid,12769,0,0.0,0.0,0,0,-0.3062054749190331,-0.30620547491903294
1,training_count_normalized,pair_global_phase,full_lookup_table,11,711011,training,3830,3830,1.0,1.0,3830,0,1.204905636192078,2.0277370838277036
1,training_count_normalized,pair_global_phase,full_lookup_table,11,711011,heldout,8939,0,0.0,0.0,0,0,-1.3062054749190333,-1.3062054749190326
1,training_count_normalized,pair_global_phase,full_lookup_table,11,711011,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.3062054749190333,-0.3062054749190327
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,12,711012,training,3830,0,0.0,0.0,0,0,-0.11535073999902216,-0.115350739999022
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,12,711012,heldout,8939,0,0.0,0.0,0,0,-0.11535073999902216,-0.115350739999022
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,12,711012,full_grid,12769,0,0.0,0.0,0,0,-0.11535073999902216,-0.11535073999902201
1,training_count_normalized,pair_global_phase,full_lookup_table,12,711012,training,3830,3830,1.0,1.0,3830,0,1.3957603711120892,2.218591818747715
1,training_count_normalized,pair_global_phase,full_lookup_table,12,711012,heldout,8939,0,0.0,0.0,0,0,-1.1153507399990223,-1.115350739999022
1,training_count_normalized,pair_global_phase,full_lookup_table,12,711012,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.1153507399990223,-0.11535073999902183
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,13,711013,training,3830,0,0.0,0.0,0,0,-0.3456094263568324,-0.3456094263568321
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,13,711013,heldout,8939,0,0.0,0.0,0,0,-0.3456094263568324,-0.3456094263568322
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,13,711013,full_grid,12769,0,0.0,0.0,0,0,-0.3456094263568324,-0.3456094263568321
1,training_count_normalized,pair_global_phase,full_lookup_table,13,711013,training,3830,3830,1.0,1.0,3830,0,1.1655016847542787,1.9883331323899043
1,training_count_normalized,pair_global_phase,full_lookup_table,13,711013,heldout,8939,0,0.0,0.0,0,0,-1.3456094263568326,-1.3456094263568323
1,training_count_normalized,pair_global_phase,full_lookup_table,13,711013,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.3456094263568326,-0.34560942635683223
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,14,711014,training,3830,0,0.0,0.0,0,0,-0.06158448297908187,-0.06158448297908173
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,14,711014,heldout,8939,0,0.0,0.0,0,0,-0.06158448297908187,-0.06158448297908172
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,14,711014,full_grid,12769,0,0.0,0.0,0,0,-0.06158448297908187,-0.06158448297908173
1,training_count_normalized,pair_global_phase,full_lookup_table,14,711014,training,3830,3830,1.0,1.0,3830,0,1.4495266281320294,2.2723580757676545
1,training_count_normalized,pair_global_phase,full_lookup_table,14,711014,heldout,8939,0,0.0,0.0,0,0,-1.061584482979082,-1.061584482979082
1,training_count_normalized,pair_global_phase,full_lookup_table,14,711014,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.061584482979082,-0.06158448297908196
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,15,711015,training,3830,0,0.0,0.0,0,0,-0.3282206699663483,-0.32822066996634813
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,15,711015,heldout,8939,0,0.0,0.0,0,0,-0.3282206699663483,-0.32822066996634813
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,15,711015,full_grid,12769,0,0.0,0.0,0,0,-0.3282206699663483,-0.32822066996634813
1,training_count_normalized,pair_global_phase,full_lookup_table,15,711015,training,3830,3830,1.0,1.0,3830,0,1.182890441144763,2.0057218887803883
1,training_count_normalized,pair_global_phase,full_lookup_table,15,711015,heldout,8939,0,0.0,0.0,0,0,-1.3282206699663484,-1.3282206699663481
1,training_count_normalized,pair_global_phase,full_lookup_table,15,711015,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.3282206699663484,-0.32822066996634813
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,16,711016,training,3830,0,0.0,0.0,0,0,-0.2067592124971969,-0.20675921249719684
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,16,711016,heldout,8939,0,0.0,0.0,0,0,-0.2067592124971969,-0.2067592124971968
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,16,711016,full_grid,12769,0,0.0,0.0,0,0,-0.2067592124971969,-0.20675921249719684
1,training_count_normalized,pair_global_phase,full_lookup_table,16,711016,training,3830,3830,1.0,1.0,3830,0,1.3043518986139142,2.1271833462495393
1,training_count_normalized,pair_global_phase,full_lookup_table,16,711016,heldout,8939,0,0.0,0.0,0,0,-1.206759212497197,-1.2067592124971969
1,training_count_normalized,pair_global_phase,full_lookup_table,16,711016,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.206759212497197,-0.20675921249719692
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,17,711017,training,3830,0,0.0,0.0,0,0,-0.29992709136787277,-0.2999270913678726
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,17,711017,heldout,8939,0,0.0,0.0,0,0,-0.29992709136787277,-0.2999270913678726
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,17,711017,full_grid,12769,0,0.0,0.0,0,0,-0.29992709136787277,-0.2999270913678726
1,training_count_normalized,pair_global_phase,full_lookup_table,17,711017,training,3830,3830,1.0,1.0,3830,0,1.2111840197432384,2.0340154673788637
1,training_count_normalized,pair_global_phase,full_lookup_table,17,711017,heldout,8939,0,0.0,0.0,0,0,-1.2999270913678729,-1.2999270913678727
1,training_count_normalized,pair_global_phase,full_lookup_table,17,711017,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.2999270913678729,-0.29992709136787266
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,18,711018,training,3830,0,0.0,0.0,0,0,-0.19452193207532714,-0.194521932075327
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,18,711018,heldout,8939,0,0.0,0.0,0,0,-0.19452193207532714,-0.19452193207532698
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,18,711018,full_grid,12769,0,0.0,0.0,0,0,-0.19452193207532714,-0.19452193207532698
1,training_count_normalized,pair_global_phase,full_lookup_table,18,711018,training,3830,3830,1.0,1.0,3830,0,1.3165891790357842,2.139420626671409
1,training_count_normalized,pair_global_phase,full_lookup_table,18,711018,heldout,8939,0,0.0,0.0,0,0,-1.1945219320753273,-1.194521932075327
1,training_count_normalized,pair_global_phase,full_lookup_table,18,711018,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.1945219320753273,-0.1945219320753272
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,19,711019,training,3830,0,0.0,0.0,0,0,-0.18135970516773192,-0.1813597051677317
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,19,711019,heldout,8939,0,0.0,0.0,0,0,-0.18135970516773192,-0.18135970516773167
1,training_count_normalized,pair_global_phase,isolated_family_with_dc,19,711019,full_grid,12769,0,0.0,0.0,0,0,-0.18135970516773192,-0.18135970516773167
1,training_count_normalized,pair_global_phase,full_lookup_table,19,711019,training,3830,3830,1.0,1.0,3830,0,1.3297514059433793,2.1525828535790046
1,training_count_normalized,pair_global_phase,full_lookup_table,19,711019,heldout,8939,0,0.0,0.0,0,0,-1.181359705167732,-1.1813597051677318
1,training_count_normalized,pair_global_phase,full_lookup_table,19,711019,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.181359705167732,-0.18135970516773187
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,0,711100,training,3830,0,0.0,0.0,0,0,-0.576481773581395,-0.24831675083303076
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,0,711100,heldout,8939,0,0.0,0.0,0,0,-0.576481773581395,-0.2487412873064733
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,0,711100,full_grid,12769,0,0.0,0.0,0,0,-0.576481773581395,-0.2486139496376437
1,training_count_normalized,channelwise_phase,full_lookup_table,0,711100,training,3830,3830,1.0,1.0,3830,0,1.30839545956615,2.0856258079137056
1,training_count_normalized,channelwise_phase,full_lookup_table,0,711100,heldout,8939,0,0.0,0.0,0,0,-1.576481773581395,-1.2487412873064734
1,training_count_normalized,channelwise_phase,full_lookup_table,0,711100,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.576481773581395,-0.24861394963764377
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,1,711101,training,3830,41,0.010704960835509139,0.010704960835509139,41,0,-0.5170238382766974,-0.23974573635956237
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,1,711101,heldout,8939,72,0.00805459223626804,0.00805459223626804,72,0,-0.5170238382766974,-0.24165726551653277
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,1,711101,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.5170238382766974,-0.24108391155998202
1,training_count_normalized,channelwise_phase,full_lookup_table,1,711101,training,3830,3830,1.0,1.0,3830,0,1.2831116096431643,2.094196822387174
1,training_count_normalized,channelwise_phase,full_lookup_table,1,711101,heldout,8939,0,0.0,0.0,0,0,-1.5170238382766974,-1.241657265516533
1,training_count_normalized,channelwise_phase,full_lookup_table,1,711101,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.5170238382766974,-0.24108391155998216
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,2,711102,training,3830,0,0.0,0.0,0,0,-0.6363312450065781,-0.2517313469089939
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,2,711102,heldout,8939,0,0.0,0.0,0,0,-0.6363312450065781,-0.2487958893406961
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,2,711102,full_grid,12769,0,0.0,0.0,0,0,-0.6363312450065781,-0.24967636568861534
1,training_count_normalized,channelwise_phase,full_lookup_table,2,711102,training,3830,3830,1.0,1.0,3830,0,0.9318505731752402,2.082211211837742
1,training_count_normalized,channelwise_phase,full_lookup_table,2,711102,heldout,8939,0,0.0,0.0,0,0,-1.6363312450065781,-1.2487958893406963
1,training_count_normalized,channelwise_phase,full_lookup_table,2,711102,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.6363312450065781,-0.2496763656886156
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,3,711103,training,3830,35,0.009138381201044387,0.009138381201044387,35,0,-0.44113969635305633,-0.2242802007325151
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,3,711103,heldout,8939,78,0.008725808255957042,0.008725808255957042,78,0,-0.44113969635305633,-0.22594878145603564
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,3,711103,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.44113969635305633,-0.22544829871102165
1,training_count_normalized,channelwise_phase,full_lookup_table,3,711103,training,3830,3830,1.0,1.0,3830,0,1.2293494004839673,2.1096623580142215
1,training_count_normalized,channelwise_phase,full_lookup_table,3,711103,heldout,8939,0,0.0,0.0,0,0,-1.4411396963530563,-1.2259487814560357
1,training_count_normalized,channelwise_phase,full_lookup_table,3,711103,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.4411396963530563,-0.22544829871102148
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,4,711104,training,3830,31,0.008093994778067885,0.008093994778067885,31,0,-0.504972365181712,-0.2441206955771781
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,4,711104,heldout,8939,82,0.009173285602416377,0.009173285602416377,82,0,-0.504972365181712,-0.24310954365578397
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,4,711104,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.504972365181712,-0.24341283380058304
1,training_count_normalized,channelwise_phase,full_lookup_table,4,711104,training,3830,3830,1.0,1.0,3830,0,1.2109377069302638,2.089821863169558
1,training_count_normalized,channelwise_phase,full_lookup_table,4,711104,heldout,8939,0,0.0,0.0,0,0,-1.504972365181712,-1.243109543655784
1,training_count_normalized,channelwise_phase,full_lookup_table,4,711104,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.504972365181712,-0.243412833800583
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,5,711105,training,3830,44,0.011488250652741514,0.011488250652741514,44,0,-0.49656970165608455,-0.2369073611206724
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,5,711105,heldout,8939,69,0.007718984226423537,0.007718984226423537,69,0,-0.49656970165608455,-0.23680993063804945
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,5,711105,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.49656970165608455,-0.2368391544416712
1,training_count_normalized,channelwise_phase,full_lookup_table,5,711105,training,3830,3830,1.0,1.0,3830,0,1.221766077016925,2.097035197626064
1,training_count_normalized,channelwise_phase,full_lookup_table,5,711105,heldout,8939,0,0.0,0.0,0,0,-1.4965697016560846,-1.2368099306380496
1,training_count_normalized,channelwise_phase,full_lookup_table,5,711105,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.4965697016560846,-0.2368391544416712
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,6,711106,training,3830,0,0.0,0.0,0,0,-0.5189443100113049,-0.2462554328159445
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,6,711106,heldout,8939,0,0.0,0.0,0,0,-0.5189443100113049,-0.24525339072767294
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,6,711106,full_grid,12769,0,0.0,0.0,0,0,-0.5189443100113049,-0.24555394842193876
1,training_count_normalized,channelwise_phase,full_lookup_table,6,711106,training,3830,3830,1.0,1.0,3830,0,1.2917202881779541,2.087687125930792
1,training_count_normalized,channelwise_phase,full_lookup_table,6,711106,heldout,8939,0,0.0,0.0,0,0,-1.518944310011305,-1.2452533907276728
1,training_count_normalized,channelwise_phase,full_lookup_table,6,711106,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.518944310011305,-0.2455539484219387
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,7,711107,training,3830,34,0.008877284595300261,0.008877284595300261,34,0,-0.5065359254402031,-0.23713078580388713
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,7,711107,heldout,8939,79,0.008837677592571876,0.008837677592571876,79,0,-0.5065359254402031,-0.23840599199231285
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,7,711107,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.5065359254402031,-0.23802350004292994
1,training_count_normalized,channelwise_phase,full_lookup_table,7,711107,training,3830,3830,1.0,1.0,3830,0,1.347309083894098,2.096811772942849
1,training_count_normalized,channelwise_phase,full_lookup_table,7,711107,heldout,8939,0,0.0,0.0,0,0,-1.506535925440203,-1.2384059919923127
1,training_count_normalized,channelwise_phase,full_lookup_table,7,711107,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.506535925440203,-0.23802350004292985
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,8,711108,training,3830,80,0.020887728459530026,0.020887728459530026,80,0,-0.5779063656044255,-0.23681350126853334
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,8,711108,heldout,8939,146,0.016332923145765746,0.016332923145765746,146,0,-0.5779063656044255,-0.23466160229310468
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,8,711108,full_grid,12769,226,0.017699115044247787,0.017699115044247787,226,0,-0.5779063656044255,-0.2353070540180551
1,training_count_normalized,channelwise_phase,full_lookup_table,8,711108,training,3830,3830,1.0,1.0,3830,0,1.2283627131954185,2.0971290574782033
1,training_count_normalized,channelwise_phase,full_lookup_table,8,711108,heldout,8939,0,0.0,0.0,0,0,-1.5779063656044257,-1.2346616022931047
1,training_count_normalized,channelwise_phase,full_lookup_table,8,711108,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.5779063656044257,-0.23530705401805496
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,9,711109,training,3830,0,0.0,0.0,0,0,-0.49841250171442025,-0.24778687300882182
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,9,711109,heldout,8939,0,0.0,0.0,0,0,-0.49841250171442025,-0.24903699320023004
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,9,711109,full_grid,12769,0,0.0,0.0,0,0,-0.49841250171442025,-0.24866202567473128
1,training_count_normalized,channelwise_phase,full_lookup_table,9,711109,training,3830,3830,1.0,1.0,3830,0,1.2305201941984036,2.0861556857379147
1,training_count_normalized,channelwise_phase,full_lookup_table,9,711109,heldout,8939,0,0.0,0.0,0,0,-1.4984125017144203,-1.2490369932002299
1,training_count_normalized,channelwise_phase,full_lookup_table,9,711109,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.4984125017144203,-0.24866202567473109
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,10,711110,training,3830,0,0.0,0.0,0,0,-0.510002480467156,-0.24068507261628586
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,10,711110,heldout,8939,0,0.0,0.0,0,0,-0.510002480467156,-0.23605054970359035
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,10,711110,full_grid,12769,0,0.0,0.0,0,0,-0.510002480467156,-0.23744065251161162
1,training_count_normalized,channelwise_phase,full_lookup_table,10,711110,training,3830,3830,1.0,1.0,3830,0,1.1115395171721463,2.0932574861304505
1,training_count_normalized,channelwise_phase,full_lookup_table,10,711110,heldout,8939,0,0.0,0.0,0,0,-1.510002480467156,-1.2360505497035903
1,training_count_normalized,channelwise_phase,full_lookup_table,10,711110,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.510002480467156,-0.23744065251161156
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,11,711111,training,3830,31,0.008093994778067885,0.008093994778067885,31,0,-0.5705792209194984,-0.24370055230777332
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,11,711111,heldout,8939,82,0.009173285602416377,0.009173285602416377,82,0,-0.5705792209194984,-0.24023888642672547
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,11,711111,full_grid,12769,113,0.008849557522123894,0.008849557522123894,113,0,-0.5705792209194984,-0.24127719642158907
1,training_count_normalized,channelwise_phase,full_lookup_table,11,711111,training,3830,3830,1.0,1.0,3830,0,1.022169071989166,2.090242006438963
1,training_count_normalized,channelwise_phase,full_lookup_table,11,711111,heldout,8939,0,0.0,0.0,0,0,-1.5705792209194984,-1.2402388864267255
1,training_count_normalized,channelwise_phase,full_lookup_table,11,711111,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.5705792209194984,-0.24127719642158907
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,12,711112,training,3830,78,0.020365535248041775,0.020365535248041775,78,0,-0.4995002210543572,-0.25154507629211703
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,12,711112,heldout,8939,148,0.016556661818995413,0.016556661818995413,148,0,-0.4995002210543572,-0.25324100516328374
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,12,711112,full_grid,12769,226,0.017699115044247787,0.017699115044247787,226,0,-0.4995002210543572,-0.2527323194732087
1,training_count_normalized,channelwise_phase,full_lookup_table,12,711112,training,3830,3830,1.0,1.0,3830,0,1.19897497908561,2.082397482454619
1,training_count_normalized,channelwise_phase,full_lookup_table,12,711112,heldout,8939,0,0.0,0.0,0,0,-1.4995002210543573,-1.2532410051632836
1,training_count_normalized,channelwise_phase,full_lookup_table,12,711112,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.4995002210543573,-0.2527323194732086
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,13,711113,training,3830,65,0.016971279373368148,0.016971279373368148,65,0,-0.4843512803625218,-0.2398320084048149
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,13,711113,heldout,8939,161,0.018010963194988253,0.018010963194988253,161,0,-0.4843512803625218,-0.23958892217746894
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,13,711113,full_grid,12769,226,0.017699115044247787,0.017699115044247787,226,0,-0.4843512803625218,-0.2396618347196206
1,training_count_normalized,channelwise_phase,full_lookup_table,13,711113,training,3830,3830,1.0,1.0,3830,0,1.1313155183231205,2.094110550341921
1,training_count_normalized,channelwise_phase,full_lookup_table,13,711113,heldout,8939,0,0.0,0.0,0,0,-1.4843512803625218,-1.239588922177469
1,training_count_normalized,channelwise_phase,full_lookup_table,13,711113,full_grid,12769,3830,0.29994517973216384,0.29994517973216384,3830,0,-1.4843512803625218,-0.23966183471962083
1,training_count_normalized,channelwise_phase,isolated_family_with_dc,14,711114,training,3830,0,0.0,0.0,0,0,-0.508578415117139,-0.23277582907531894
